"plh0194","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","lower secondary degree","1117","0.485083282738976","0.464846633850867","0.505319931627084"
"Fully agree","2003","Full Time","secondary school degree","1359","0.437825147537668","0.420549212464503","0.455101082610833"
"Fully agree","2003","Full Time","college entrance qualification","797","0.302398016686388","0.285416039480069","0.319379993892708"
"Fully agree","2003","Full Time","Other degree","218","0.506167929323891","0.458523199877934","0.553812658769848"
"Fully agree","2003","Full Time","no degree/no degree yet","43","0.668745992721238","0.556046527207173","0.781445458235302"
"Fully agree","2003","Part Time","lower secondary degree","756","0.496121956471015","0.470726402947489","0.521517509994541"
"Fully agree","2003","Part Time","secondary school degree","748","0.428633074444078","0.405218307610313","0.452047841277843"
"Fully agree","2003","Part Time","college entrance qualification","401","0.289557832887078","0.26558448067952","0.313531185094636"
"Fully agree","2003","Part Time","Other degree","150","0.529651892164584","0.473819804404939","0.585483979924229"
"Fully agree","2003","Part Time","no degree/no degree yet","70","0.494984317025851","0.417270600126196","0.572698033925506"
"Fully agree","2003","Not Working","lower secondary degree","2192","0.528676020030846","0.513351546002333","0.54400049405936"
"Fully agree","2003","Not Working","secondary school degree","792","0.506991564229951","0.482261467979199","0.531721660480704"
"Fully agree","2003","Not Working","college entrance qualification","506","0.4143298470659","0.386977869871282","0.441681824260519"
"Fully agree","2003","Not Working","Other degree","268","0.542304358059655","0.498852101229552","0.585756614889758"
"Fully agree","2003","Not Working","no degree/no degree yet","280","0.411088235979254","0.3736636770464","0.448512794912108"
"Rather agree","2003","Full Time","lower secondary degree","1006","0.418084128960173","0.398112021755913","0.438056236164433"
"Rather agree","2003","Full Time","secondary school degree","1480","0.457300995353928","0.439953527538709","0.474648463169146"
"Rather agree","2003","Full Time","college entrance qualification","1495","0.502625439442192","0.484138758401709","0.521112120482675"
"Rather agree","2003","Full Time","Other degree","156","0.362096815337254","0.316296586799373","0.407897043875136"
"Rather agree","2003","Full Time","no degree/no degree yet","18","","",""
"Rather agree","2003","Part Time","lower secondary degree","590","0.400686369086421","0.375796070635166","0.425576667537676"
"Rather agree","2003","Part Time","secondary school degree","782","0.457544701314053","0.433973148556742","0.481116254071365"
"Rather agree","2003","Part Time","college entrance qualification","684","0.492742115905427","0.46631675138086","0.519167480429994"
"Rather agree","2003","Part Time","Other degree","126","0.393908242707105","0.339251263353377","0.448565222060832"
"Rather agree","2003","Part Time","no degree/no degree yet","66","0.390021667815895","0.314207372870839","0.465835962760951"
"Rather agree","2003","Not Working","lower secondary degree","1511","0.371842554458303","0.357005598614016","0.386679510302589"
"Rather agree","2003","Not Working","secondary school degree","632","0.404075297377469","0.379802204948232","0.428348389806706"
"Rather agree","2003","Not Working","college entrance qualification","547","0.451080066256191","0.423450734018169","0.478709398494214"
"Rather agree","2003","Not Working","Other degree","192","0.366795380241356","0.324762769303283","0.40882799117943"
"Rather agree","2003","Not Working","no degree/no degree yet","300","0.456233434532145","0.418348734220922","0.494118134843368"
"Rather disagree","2003","Full Time","lower secondary degree","195","0.0847475677408767","0.0734705045513088","0.0960246309304445"
"Rather disagree","2003","Full Time","secondary school degree","283","0.0896802100545014","0.0797307203931744","0.0996296997158283"
"Rather disagree","2003","Full Time","college entrance qualification","456","0.169765921538512","0.155884930731073","0.183646912345951"
"Rather disagree","2003","Full Time","Other degree","38","0.115836539800084","0.0853388476118065","0.146334231988362"
