"plh0194","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Not Employed","1-pers.-HH","39","0.0295464016025241","0.0208336753216499","0.0382591278833982","4"
"Disagree fully","2003","Not Employed","(Married) couple without C. ","57","0.0139254954162712","0.0100751001786447","0.0177758906538977","4"
"Disagree fully","2003","Employed","(Married) couple without C. ","62","0.0191662160118624","0.0147755530391864","0.0235568789845385","4"
"Disagree fully","2003","Not Employed","Single parent ","5","","","","4"
"Disagree fully","2003","Not Employed","Couple + C. LE 16 ","5","","","","4"
"Disagree fully","2003","Not Employed","Couple + C. GT 16 ","23","","","","4"
"Disagree fully","2003","Employed","1-pers.-HH","29","","","","4"
"Disagree fully","2003","Employed","Single parent ","10","","","","4"
"Disagree fully","2003","Employed","Couple + C. LE 16 ","52","0.0126672805834073","0.00900033012270685","0.0163342310441077","4"
"Disagree fully","2003","Not Employed","Couple + C. LE and GT 16","8","","","","4"
"Disagree fully","2003","Employed","Couple + C. GT 16 ","54","0.0219796293904694","0.0165137102263879","0.027445548554551","4"
"Disagree fully","2003","Employed","Couple + C. LE and GT 16","24","","","","4"
"Fully agree","2003","Not Employed","1-pers.-HH","764","0.514032719618042","0.488316135500427","0.539749303735656","1"
"Fully agree","2003","Not Employed","(Married) couple without C. ","1871","0.521594848865448","0.505181027990785","0.538008669740111","1"
"Fully agree","2003","Not Employed","Single parent ","175","0.439680010219975","0.390100281623326","0.489259738816625","1"
"Fully agree","2003","Not Employed","Couple + C. LE 16 ","361","0.454775319951815","0.420398415480021","0.48915222442361","1"
"Fully agree","2003","Not Employed","Couple + C. GT 16 ","541","0.475923862442286","0.447355853332815","0.504491871551756","1"
"Fully agree","2003","Not Employed","Couple + C. LE and GT 16","225","0.452989328096768","0.409313645300154","0.496665010893383","1"
"Fully agree","2003","Employed","1-pers.-HH","604","0.400097834839224","0.375492943318719","0.42470272635973","1"
"Fully agree","2003","Employed","(Married) couple without C. ","1511","0.42835776864142","0.412511402689093","0.444204134593747","1"
"Fully agree","2003","Employed","Single parent ","333","0.483802228726169","0.447550505477643","0.520053951974696","1"
"Fully agree","2003","Employed","Couple + C. LE 16 ","1488","0.427707356508521","0.411484996889978","0.443929716127064","1"
"Fully agree","2003","Employed","Couple + C. GT 16 ","1121","0.422726183029705","0.404310001984955","0.441142364074455","1"
"Fully agree","2003","Employed","Couple + C. LE and GT 16","541","0.423007466302208","0.396496272200195","0.449518660404222","1"
"Rather agree","2003","Not Employed","1-pers.-HH","526","0.375646186304529","0.350727837470589","0.400564535138469","2"
"Rather agree","2003","Not Employed","Single parent ","162","0.435889916484347","0.386357665034098","0.485422167934595","2"
"Rather agree","2003","Not Employed","(Married) couple without C. ","1343","0.383745805909545","0.36776690571476","0.399724706104331","2"
"Rather agree","2003","Not Employed","Couple + C. LE 16 ","372","0.469896982847762","0.435441206766922","0.504352758928603","2"
"Rather agree","2003","Not Employed","Couple + C. GT 16 ","487","0.388890839023394","0.361004770127397","0.416776907919391","2"
"Rather agree","2003","Not Employed","Couple + C. LE and GT 16","217","0.429209291466449","0.385781192069524","0.472637390863375","2"
"Rather agree","2003","Employed","1-pers.-HH","698","0.451198180622182","0.42620683846627","0.476189522778094","2"
"Rather agree","2003","Employed","(Married) couple without C. ","1723","0.440540006753086","0.424642046771651","0.456437966734522","2"
"Rather agree","2003","Employed","Single parent ","318","0.402637766086433","0.367061300824563","0.438214231348303","2"
"Rather agree","2003","Employed","Couple + C. LE 16 ","1652","0.450301917358089","0.433988475776706","0.466615358939473","2"
"Rather agree","2003","Employed","Couple + C. GT 16 ","1287","0.442002969654917","0.423488656333951","0.460517282975883","2"
"Rather agree","2003","Employed","Couple + C. LE and GT 16","624","0.463164948993329","0.436406653144512","0.489923244842146","2"
"Rather disagree","2003","Not Employed","Couple + C. GT 16 ","123","0.106909359481148","0.089233942201272","0.124584776761024","3"
"Rather disagree","2003","Not Employed","(Married) couple without C. ","287","0.0807338498087359","0.0717823958011116","0.0896853038163601","3"
"Rather disagree","2003","Employed","1-pers.-HH","192","0.127119965170141","0.110390490565276","0.143849439775006","3"
"Rather disagree","2003","Employed","Single parent ","69","0.0985830819846544","0.0769583512233096","0.120207812745999","3"
"Rather disagree","2003","Employed","Couple + C. LE 16 ","381","0.109323445549982","0.0990917349315868","0.119555156168378","3"
"Rather disagree","2003","Employed","Couple + C. GT 16 ","302","0.113291217924908","0.101475293640252","0.125107142209564","3"
"Rather disagree","2003","Not Employed","1-pers.-HH","122","0.0807746924749053","0.0667542077784541","0.0947951771713566","3"
"Rather disagree","2003","Not Employed","Single parent ","43","0.115550423094474","0.0836173999668014","0.147483446222146","3"
"Rather disagree","2003","Not Employed","Couple + C. LE 16 ","68","0.0705701103250489","0.0528894172251999","0.0882508034248979","3"
"Rather disagree","2003","Not Employed","Couple + C. LE and GT 16","49","0.105727192772826","0.0787481720754191","0.132706213470233","3"
"Rather disagree","2003","Employed","(Married) couple without C. ","450","0.111936008593631","0.101839499439335","0.122032517747928","3"
"Rather disagree","2003","Employed","Couple + C. LE and GT 16","145","0.097559795630116","0.0816371644785308","0.113482426781701","3"
"Disagree fully","2004","Not Employed","1-pers.-HH","","","","","4"
"Disagree fully","2004","Not Employed","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","Not Employed","Single parent ","","","","","4"
"Disagree fully","2004","Employed","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","Not Employed","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","Not Employed","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Disagree fully","2004","Employed","1-pers.-HH","","","","","4"
"Disagree fully","2004","Employed","Single parent ","","","","","4"
"Disagree fully","2004","Employed","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","Employed","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","Employed","Couple + C. LE and GT 16","","","","","4"
"Fully agree","2004","Not Employed","Couple + C. GT 16 ","","","","","1"
"Fully agree","2004","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Fully agree","2004","Employed","1-pers.-HH","","","","","1"
"Fully agree","2004","Employed","(Married) couple without C. ","","","","","1"
"Fully agree","2004","Employed","Single parent ","","","","","1"
"Fully agree","2004","Employed","Couple + C. LE 16 ","","","","","1"
"Fully agree","2004","Employed","Couple + C. GT 16 ","","","","","1"
"Fully agree","2004","Not Employed","1-pers.-HH","","","","","1"
"Fully agree","2004","Not Employed","(Married) couple without C. ","","","","","1"
"Fully agree","2004","Not Employed","Single parent ","","","","","1"
