"plh0194","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Not Employed","lower secondary degree","2192","0.528676020030846","0.513351546002333","0.54400049405936"
"Fully agree","2003","Not Employed","secondary school degree","792","0.506991564229951","0.482261467979199","0.531721660480704"
"Fully agree","2003","Not Employed","college entrance qualification","506","0.4143298470659","0.386977869871282","0.441681824260519"
"Fully agree","2003","Not Employed","Other degree","268","0.542304358059655","0.498852101229552","0.585756614889758"
"Fully agree","2003","Not Employed","no degree/no degree yet","280","0.411088235979254","0.3736636770464","0.448512794912108"
"Fully agree","2003","Employed","lower secondary degree","1873","0.489303611075098","0.473476343493416","0.50513087865678"
"Fully agree","2003","Employed","secondary school degree","2107","0.434641176993463","0.420738840867983","0.448543513118943"
"Fully agree","2003","Employed","college entrance qualification","1198","0.297993071882652","0.284135914721691","0.311850229043613"
"Fully agree","2003","Employed","Other degree","368","0.516344877287353","0.480093501495033","0.552596253079673"
"Fully agree","2003","Employed","no degree/no degree yet","113","0.561770700049886","0.497082641200795","0.626458758898978"
"Rather agree","2003","Not Employed","lower secondary degree","1511","0.371842554458303","0.357005598614016","0.386679510302589"
"Rather agree","2003","Not Employed","secondary school degree","632","0.404075297377469","0.379802204948232","0.428348389806706"
"Rather agree","2003","Not Employed","college entrance qualification","547","0.451080066256191","0.423450734018169","0.478709398494214"
"Rather agree","2003","Not Employed","Other degree","192","0.366795380241356","0.324762769303283","0.40882799117943"
"Rather agree","2003","Not Employed","no degree/no degree yet","300","0.456233434532145","0.418348734220922","0.494118134843368"
"Rather agree","2003","Employed","lower secondary degree","1596","0.411432581794037","0.395852031602467","0.427013131985608"
"Rather agree","2003","Employed","secondary school degree","2262","0.457385410761702","0.443413778366242","0.471357043157162"
"Rather agree","2003","Employed","college entrance qualification","2179","0.499234873128083","0.484086365299228","0.514383380956937"
"Rather agree","2003","Employed","Other degree","282","0.375882531282327","0.340747050424502","0.411018012140151"
"Rather agree","2003","Employed","no degree/no degree yet","84","0.324631263645224","0.263584939418976","0.385677587871472"
"Rather disagree","2003","Not Employed","lower secondary degree","307","0.080639405424644","0.0722805347812204","0.0889982760680677"
"Rather disagree","2003","Not Employed","secondary school degree","125","0.0764125101569283","0.0632717793430635","0.0895532409707932"
"Rather disagree","2003","Not Employed","college entrance qualification","157","0.103076176043047","0.0861933168231986","0.119959035262895"
"Rather disagree","2003","Not Employed","Other degree","35","0.0701716693424476","0.0478932336369943","0.0924501050479009"
"Rather disagree","2003","Not Employed","no degree/no degree yet","77","0.128008630006704","0.10259657600576","0.153420684007648"
"Rather disagree","2003","Employed","lower secondary degree","316","0.0853536104237306","0.0765070815120675","0.0942001393353937"
"Rather disagree","2003","Employed","secondary school degree","440","0.0912876395483474","0.0832100929911888","0.099365186105506"
"Rather disagree","2003","Employed","college entrance qualification","718","0.178724526086197","0.167117074961069","0.190331977211325"
"Rather disagree","2003","Employed","Other degree","63","0.0942930087640405","0.0730937699222313","0.11549224760585"
"Rather disagree","2003","Employed","no degree/no degree yet","26","","",""
"Disagree fully","2003","Not Employed","lower secondary degree","66","0.0188420200862066","0.0146679070591172","0.0230161331132961"
"Disagree fully","2003","Not Employed","secondary school degree","21","","",""
"Disagree fully","2003","Not Employed","college entrance qualification","36","0.0315139106348618","0.0218135716100975","0.0412142496596261"
"Disagree fully","2003","Not Employed","Other degree","10","","",""
"Disagree fully","2003","Not Employed","no degree/no degree yet","7","","",""
"Disagree fully","2003","Employed","lower secondary degree","47","0.0139101967071343","0.010202021801693","0.0176183716125756"
"Disagree fully","2003","Employed","secondary school degree","75","0.0166857726964876","0.0130934148936255","0.0202781304993497"
"Disagree fully","2003","Employed","college entrance qualification","90","0.0240475289030681","0.0194061190318172","0.0286889387743191"
"Disagree fully","2003","Employed","Other degree","17","","",""
"Disagree fully","2003","Employed","no degree/no degree yet","3","","",""
"Fully agree","2004","Not Employed","lower secondary degree","","","",""
"Fully agree","2004","Not Employed","secondary school degree","","","",""
"Fully agree","2004","Not Employed","college entrance qualification","","","",""
"Fully agree","2004","Not Employed","Other degree","","","",""
"Fully agree","2004","Not Employed","no degree/no degree yet","","","",""
"Fully agree","2004","Employed","lower secondary degree","","","",""
"Fully agree","2004","Employed","secondary school degree","","","",""
"Fully agree","2004","Employed","college entrance qualification","","","",""
"Fully agree","2004","Employed","Other degree","","","",""
"Fully agree","2004","Employed","no degree/no degree yet","","","",""
"Rather agree","2004","Not Employed","lower secondary degree","","","",""
"Rather agree","2004","Not Employed","secondary school degree","","","",""
"Rather agree","2004","Not Employed","college entrance qualification","","","",""
"Rather agree","2004","Not Employed","Other degree","","","",""
"Rather agree","2004","Not Employed","no degree/no degree yet","","","",""
"Rather agree","2004","Employed","lower secondary degree","","","",""
"Rather agree","2004","Employed","secondary school degree","","","",""
"Rather agree","2004","Employed","college entrance qualification","","","",""
"Rather agree","2004","Employed","Other degree","","","",""
"Rather agree","2004","Employed","no degree/no degree yet","","","",""
"Rather disagree","2004","Not Employed","lower secondary degree","","","",""
"Rather disagree","2004","Not Employed","secondary school degree","","","",""
"Rather disagree","2004","Not Employed","college entrance qualification","","","",""
"Rather disagree","2004","Not Employed","Other degree","","","",""
"Rather disagree","2004","Not Employed","no degree/no degree yet","","","",""
"Rather disagree","2004","Employed","lower secondary degree","","","",""
"Rather disagree","2004","Employed","secondary school degree","","","",""
"Rather disagree","2004","Employed","college entrance qualification","","","",""
"Rather disagree","2004","Employed","Other degree","","","",""
"Rather disagree","2004","Employed","no degree/no degree yet","","","",""
"Disagree fully","2004","Not Employed","lower secondary degree","","","",""
"Disagree fully","2004","Not Employed","secondary school degree","","","",""
"Disagree fully","2004","Not Employed","college entrance qualification","","","",""
"Disagree fully","2004","Not Employed","Other degree","","","",""
"Disagree fully","2004","Not Employed","no degree/no degree yet","","","",""
"Disagree fully","2004","Employed","lower secondary degree","","","",""
"Disagree fully","2004","Employed","secondary school degree","","","",""
"Disagree fully","2004","Employed","college entrance qualification","","","",""
"Disagree fully","2004","Employed","Other degree","","","",""
"Disagree fully","2004","Employed","no degree/no degree yet","","","",""
"Fully agree","2005","Not Employed","lower secondary degree","","","",""
