"plh0194","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","16-34 y.","Male","1139","0.404335346090313","0.386186710076293","0.422483982104334"
"Fully agree","2003","16-34 y.","Female","1329","0.427966118495233","0.410397911726408","0.445534325264057"
"Fully agree","2003","35-65 y.","Male","2576","0.43319712065548","0.42086689567253","0.445527345638431"
"Fully agree","2003","35-65 y.","Female","2846","0.46519583973371","0.453016623954779","0.47737505551264"
"Fully agree","2003","66 and older","Male","843","0.498586203583946","0.474569729923567","0.522602677244325"
"Fully agree","2003","66 and older","Female","1095","0.539169841370325","0.517427156363544","0.560912526377107"
"Rather agree","2003","16-34 y.","Male","1300","0.458356243225373","0.439930260153162","0.476782226297585"
"Rather agree","2003","16-34 y.","Female","1382","0.457183314315806","0.439495114148643","0.47487151448297"
"Rather agree","2003","35-65 y.","Male","2834","0.441708163219234","0.429351234311445","0.454065092127023"
"Rather agree","2003","35-65 y.","Female","2841","0.41921424705555","0.407165829245922","0.431262664865179"
"Rather agree","2003","66 and older","Male","621","0.387876437197425","0.364471514036274","0.411281360358576"
"Rather agree","2003","66 and older","Female","717","0.356878513395143","0.335981383517907","0.37777564327238"
"Rather disagree","2003","16-34 y.","Male","322","0.120572736958908","0.108530789066588","0.132614684851228"
"Rather disagree","2003","16-34 y.","Female","306","0.105171526289546","0.094278943995764","0.116064108583329"
"Rather disagree","2003","35-65 y.","Male","675","0.10582178457292","0.0981673735407014","0.113476195605138"
"Rather disagree","2003","35-65 y.","Female","653","0.0968226110772529","0.0896019169442842","0.104043305210222"
"Rather disagree","2003","66 and older","Male","166","0.0917058897104366","0.0778430297707652","0.105568749650108"
"Rather disagree","2003","66 and older","Female","167","0.0839017198760456","0.0718086545992414","0.0959947851528497"
"Disagree fully","2003","16-34 y.","Male","48","0.016735673725405","0.0119918454099504","0.0214795020408595"
"Disagree fully","2003","16-34 y.","Female","30","0.00967904089941472","0.00620275079890278","0.0131553309999267"
"Disagree fully","2003","35-65 y.","Male","119","0.0192729315523659","0.0158518756804962","0.0226939874242356"
"Disagree fully","2003","35-65 y.","Female","103","0.0187673021334871","0.0154537717733885","0.0220808324935857"
"Disagree fully","2003","66 and older","Male","35","0.0218314695081926","0.0148122423036462","0.028850696712739"
"Disagree fully","2003","66 and older","Female","40","0.0200499253584861","0.0139357444195351","0.026164106297437"
"Fully agree","2004","16-34 y.","Male","","","",""
"Fully agree","2004","16-34 y.","Female","","","",""
"Fully agree","2004","35-65 y.","Male","","","",""
"Fully agree","2004","35-65 y.","Female","","","",""
"Fully agree","2004","66 and older","Male","","","",""
"Fully agree","2004","66 and older","Female","","","",""
"Rather agree","2004","16-34 y.","Male","","","",""
"Rather agree","2004","16-34 y.","Female","","","",""
"Rather agree","2004","35-65 y.","Male","","","",""
"Rather agree","2004","35-65 y.","Female","","","",""
"Rather agree","2004","66 and older","Male","","","",""
"Rather agree","2004","66 and older","Female","","","",""
"Rather disagree","2004","16-34 y.","Male","","","",""
"Rather disagree","2004","16-34 y.","Female","","","",""
"Rather disagree","2004","35-65 y.","Male","","","",""
"Rather disagree","2004","35-65 y.","Female","","","",""
"Rather disagree","2004","66 and older","Male","","","",""
"Rather disagree","2004","66 and older","Female","","","",""
"Disagree fully","2004","16-34 y.","Male","","","",""
"Disagree fully","2004","16-34 y.","Female","","","",""
"Disagree fully","2004","35-65 y.","Male","","","",""
"Disagree fully","2004","35-65 y.","Female","","","",""
"Disagree fully","2004","66 and older","Male","","","",""
"Disagree fully","2004","66 and older","Female","","","",""
"Fully agree","2005","16-34 y.","Male","","","",""
"Fully agree","2005","16-34 y.","Female","","","",""
"Fully agree","2005","35-65 y.","Male","","","",""
"Fully agree","2005","35-65 y.","Female","","","",""
"Fully agree","2005","66 and older","Male","","","",""
"Fully agree","2005","66 and older","Female","","","",""
"Rather agree","2005","16-34 y.","Male","","","",""
"Rather agree","2005","16-34 y.","Female","","","",""
"Rather agree","2005","35-65 y.","Male","","","",""
"Rather agree","2005","35-65 y.","Female","","","",""
"Rather agree","2005","66 and older","Male","","","",""
"Rather agree","2005","66 and older","Female","","","",""
"Rather disagree","2005","16-34 y.","Male","","","",""
"Rather disagree","2005","16-34 y.","Female","","","",""
"Rather disagree","2005","35-65 y.","Male","","","",""
"Rather disagree","2005","35-65 y.","Female","","","",""
"Rather disagree","2005","66 and older","Male","","","",""
"Rather disagree","2005","66 and older","Female","","","",""
"Disagree fully","2005","16-34 y.","Male","","","",""
"Disagree fully","2005","16-34 y.","Female","","","",""
"Disagree fully","2005","35-65 y.","Male","","","",""
"Disagree fully","2005","35-65 y.","Female","","","",""
"Disagree fully","2005","66 and older","Male","","","",""
"Disagree fully","2005","66 and older","Female","","","",""
"Fully agree","2006","16-34 y.","Male","","","",""
"Fully agree","2006","16-34 y.","Female","","","",""
"Fully agree","2006","35-65 y.","Male","","","",""
"Fully agree","2006","35-65 y.","Female","","","",""
"Fully agree","2006","66 and older","Male","","","",""
"Fully agree","2006","66 and older","Female","","","",""
"Rather agree","2006","16-34 y.","Male","","","",""
"Rather agree","2006","16-34 y.","Female","","","",""
"Rather agree","2006","35-65 y.","Male","","","",""
"Rather agree","2006","35-65 y.","Female","","","",""
"Rather agree","2006","66 and older","Male","","","",""
"Rather agree","2006","66 and older","Female","","","",""
"Rather disagree","2006","16-34 y.","Male","","","",""
"Rather disagree","2006","16-34 y.","Female","","","",""
"Rather disagree","2006","35-65 y.","Male","","","",""
"Rather disagree","2006","35-65 y.","Female","","","",""
"Rather disagree","2006","66 and older","Male","","","",""
"Rather disagree","2006","66 and older","Female","","","",""
"Disagree fully","2006","16-34 y.","Male","","","",""
"Disagree fully","2006","16-34 y.","Female","","","",""
"Disagree fully","2006","35-65 y.","Male","","","",""
"Disagree fully","2006","35-65 y.","Female","","","",""
"Disagree fully","2006","66 and older","Male","","","",""
"Disagree fully","2006","66 and older","Female","","","",""
"Fully agree","2007","16-34 y.","Male","","","",""
"Fully agree","2007","16-34 y.","Female","","","",""
"Fully agree","2007","35-65 y.","Male","","","",""
"Fully agree","2007","35-65 y.","Female","","","",""
"Fully agree","2007","66 and older","Male","","","",""
"Fully agree","2007","66 and older","Female","","","",""
"Rather agree","2007","16-34 y.","Male","","","",""
"Rather agree","2007","16-34 y.","Female","","","",""
"Rather agree","2007","35-65 y.","Male","","","",""
"Rather agree","2007","35-65 y.","Female","","","",""
"Rather agree","2007","66 and older","Male","","","",""
"Rather agree","2007","66 and older","Female","","","",""
"Rather disagree","2007","16-34 y.","Male","","","",""
"Rather disagree","2007","16-34 y.","Female","","","",""
"Rather disagree","2007","35-65 y.","Male","","","",""
"Rather disagree","2007","35-65 y.","Female","","","",""
"Rather disagree","2007","66 and older","Male","","","",""
"Rather disagree","2007","66 and older","Female","","","",""
"Disagree fully","2007","16-34 y.","Male","","","",""
"Disagree fully","2007","16-34 y.","Female","","","",""
"Disagree fully","2007","35-65 y.","Male","","","",""
"Disagree fully","2007","35-65 y.","Female","","","",""
"Disagree fully","2007","66 and older","Male","","","",""
"Disagree fully","2007","66 and older","Female","","","",""
"Fully agree","2008","16-34 y.","Male","827","0.424322239281536","0.403072043152535","0.445572435410537"
"Fully agree","2008","16-34 y.","Female","967","0.437246257270137","0.416911816908933","0.45758069763134"
"Fully agree","2008","35-65 y.","Male","2003","0.403615621148028","0.390153144071837","0.417078098224218"
"Fully agree","2008","35-65 y.","Female","2251","0.415921325047781","0.402958895098676","0.428883754996887"
"Fully agree","2008","66 and older","Male","966","0.450455379585501","0.428896675785525","0.472014083385478"
"Fully agree","2008","66 and older","Female","1208","0.529756582093617","0.509336556152434","0.5501766080348"
"Rather agree","2008","16-34 y.","Male","966","0.451295519107883","0.429899888880842","0.472691149334924"
"Rather agree","2008","16-34 y.","Female","1070","0.470186948724402","0.449726903507592","0.490646993941212"
"Rather agree","2008","35-65 y.","Male","2372","0.461168944562126","0.447490579199947","0.474847309924306"
"Rather agree","2008","35-65 y.","Female","2596","0.458003515279487","0.444900302487681","0.471106728071294"
"Rather agree","2008","66 and older","Male","835","0.410255725482863","0.388942240450133","0.431569210515592"
"Rather agree","2008","66 and older","Female","845","0.370269815361379","0.350514081989436","0.390025548733322"
"Rather disagree","2008","16-34 y.","Male","254","0.110669638906362","0.0971809069248543","0.12415837088787"
"Rather disagree","2008","16-34 y.","Female","228","0.0880156366562094","0.0764015893298596","0.0996296839825592"
"Rather disagree","2008","35-65 y.","Male","628","0.116909993578307","0.108093291474165","0.125726695682448"
"Rather disagree","2008","35-65 y.","Female","613","0.108748380765901","0.100560778852275","0.116935982679527"
"Rather disagree","2008","66 and older","Male","205","0.117336163221301","0.103391472557524","0.131280853885077"
"Rather disagree","2008","66 and older","Female","193","0.0802196464090469","0.0691064450797548","0.0913328477383391"
"Disagree fully","2008","16-34 y.","Male","31","0.013712602704219","0.0087124069387189","0.0187127984697191"
"Disagree fully","2008","16-34 y.","Female","21","","",""
"Disagree fully","2008","35-65 y.","Male","99","0.0183054407115392","0.0146270644559482","0.0219838169671302"
"Disagree fully","2008","35-65 y.","Female","94","0.0173267789068306","0.01389508431099","0.0207584735026712"
"Disagree fully","2008","66 and older","Male","40","0.0219527317103354","0.0156035247533244","0.0283019386673464"
"Disagree fully","2008","66 and older","Female","49","0.0197539561359569","0.0140608230305387","0.025447089241375"
"Fully agree","2009","16-34 y.","Male","","","",""
"Fully agree","2009","16-34 y.","Female","","","",""
"Fully agree","2009","35-65 y.","Male","","","",""
"Fully agree","2009","35-65 y.","Female","","","",""
"Fully agree","2009","66 and older","Male","","","",""
"Fully agree","2009","66 and older","Female","","","",""
"Rather agree","2009","16-34 y.","Male","","","",""
"Rather agree","2009","16-34 y.","Female","","","",""
"Rather agree","2009","35-65 y.","Male","","","",""
"Rather agree","2009","35-65 y.","Female","","","",""
"Rather agree","2009","66 and older","Male","","","",""
"Rather agree","2009","66 and older","Female","","","",""
"Rather disagree","2009","16-34 y.","Male","","","",""
"Rather disagree","2009","16-34 y.","Female","","","",""
"Rather disagree","2009","35-65 y.","Male","","","",""
"Rather disagree","2009","35-65 y.","Female","","","",""
"Rather disagree","2009","66 and older","Male","","","",""
"Rather disagree","2009","66 and older","Female","","","",""
"Disagree fully","2009","16-34 y.","Male","","","",""
"Disagree fully","2009","16-34 y.","Female","","","",""
"Disagree fully","2009","35-65 y.","Male","","","",""
"Disagree fully","2009","35-65 y.","Female","","","",""
"Disagree fully","2009","66 and older","Male","","","",""
"Disagree fully","2009","66 and older","Female","","","",""
"Fully agree","2010","16-34 y.","Male","","","",""
"Fully agree","2010","16-34 y.","Female","","","",""
"Fully agree","2010","35-65 y.","Male","","","",""
"Fully agree","2010","35-65 y.","Female","","","",""
"Fully agree","2010","66 and older","Male","","","",""
"Fully agree","2010","66 and older","Female","","","",""
"Rather agree","2010","16-34 y.","Male","","","",""
"Rather agree","2010","16-34 y.","Female","","","",""
"Rather agree","2010","35-65 y.","Male","","","",""
"Rather agree","2010","35-65 y.","Female","","","",""
"Rather agree","2010","66 and older","Male","","","",""
"Rather agree","2010","66 and older","Female","","","",""
"Rather disagree","2010","16-34 y.","Male","","","",""
"Rather disagree","2010","16-34 y.","Female","","","",""
"Rather disagree","2010","35-65 y.","Male","","","",""
"Rather disagree","2010","35-65 y.","Female","","","",""
"Rather disagree","2010","66 and older","Male","","","",""
"Rather disagree","2010","66 and older","Female","","","",""
"Disagree fully","2010","16-34 y.","Male","","","",""
