"plh0194","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Not Employed","140","0.0183836835754632","0.0154699009528245","0.0212974661981019","4"
"Disagree fully","2003","Employed","235","0.0177113525036168","0.0155281775742465","0.0198945274329871","4"
"Fully agree","2003","Not Employed","4088","0.502352357095542","0.491507216304949","0.513197497886134","1"
"Fully agree","2003","Employed","5740","0.424958005837764","0.41677588483081","0.433140126844718","1"
"Rather agree","2003","Not Employed","3224","0.39390782354449","0.383309513047531","0.404506134041449","2"
"Rather agree","2003","Employed","6471","0.445163865530035","0.436937927550684","0.453389803509386","2"
"Rather disagree","2003","Not Employed","713","0.0853561357845054","0.0792955670373488","0.091416704531662","3"
"Rather disagree","2003","Employed","1576","0.112166776128584","0.106943524782106","0.117390027475062","3"
"Disagree fully","2004","Employed","","","","","4"
"Disagree fully","2004","Not Employed","","","","","4"
"Fully agree","2004","Not Employed","","","","","1"
"Fully agree","2004","Employed","","","","","1"
"Rather agree","2004","Not Employed","","","","","2"
"Rather agree","2004","Employed","","","","","2"
"Rather disagree","2004","Employed","","","","","3"
"Rather disagree","2004","Not Employed","","","","","3"
"Disagree fully","2005","Not Employed","","","","","4"
"Disagree fully","2005","Employed","","","","","4"
"Fully agree","2005","Not Employed","","","","","1"
"Fully agree","2005","Employed","","","","","1"
"Rather agree","2005","Employed","","","","","2"
"Rather agree","2005","Not Employed","","","","","2"
"Rather disagree","2005","Not Employed","","","","","3"
"Rather disagree","2005","Employed","","","","","3"
"Disagree fully","2006","Not Employed","","","","","4"
"Disagree fully","2006","Employed","","","","","4"
"Fully agree","2006","Not Employed","","","","","1"
"Fully agree","2006","Employed","","","","","1"
"Rather agree","2006","Not Employed","","","","","2"
"Rather agree","2006","Employed","","","","","2"
"Rather disagree","2006","Not Employed","","","","","3"
"Rather disagree","2006","Employed","","","","","3"
"Disagree fully","2007","Not Employed","","","","","4"
"Disagree fully","2007","Employed","","","","","4"
"Fully agree","2007","Not Employed","","","","","1"
"Fully agree","2007","Employed","","","","","1"
"Rather agree","2007","Not Employed","","","","","2"
"Rather agree","2007","Employed","","","","","2"
"Rather disagree","2007","Not Employed","","","","","3"
"Rather disagree","2007","Employed","","","","","3"
"Disagree fully","2008","Not Employed","144","0.0211840120661722","0.017917910768724","0.0244501133636204","4"
"Disagree fully","2008","Employed","190","0.0134030218155487","0.0113364268044092","0.0154696168266881","4"
"Fully agree","2008","Employed","4609","0.401152950545496","0.392344549568363","0.409961351522628","1"
"Fully agree","2008","Not Employed","3613","0.487207524798569","0.475870402520479","0.498544647076659","1"
"Rather agree","2008","Employed","5653","0.471606887869625","0.462635641830449","0.4805781339088","2"
"Rather agree","2008","Not Employed","3031","0.398310814595929","0.387207000877955","0.409414628313903","2"
"Rather disagree","2008","Employed","1442","0.113837139769331","0.108129153972204","0.119545125566458","3"
"Rather disagree","2008","Not Employed","679","0.0932976485393301","0.0867007054825746","0.0998945915960856","3"
"Disagree fully","2009","Not Employed","","","","","4"
"Disagree fully","2009","Employed","","","","","4"
"Fully agree","2009","Employed","","","","","1"
"Fully agree","2009","Not Employed","","","","","1"
"Rather agree","2009","Employed","","","","","2"
"Rather agree","2009","Not Employed","","","","","2"
"Rather disagree","2009","Employed","","","","","3"
"Rather disagree","2009","Not Employed","","","","","3"
"Disagree fully","2010","Employed","","","","","4"
"Disagree fully","2010","Not Employed","","","","","4"
"Fully agree","2010","Employed","","","","","1"
"Fully agree","2010","Not Employed","","","","","1"
"Rather agree","2010","Employed","","","","","2"
"Rather agree","2010","Not Employed","","","","","2"
"Rather disagree","2010","Employed","","","","","3"
"Rather disagree","2010","Not Employed","","","","","3"
"Disagree fully","2011","Employed","","","","","4"
"Disagree fully","2011","Not Employed","","","","","4"
"Fully agree","2011","Employed","","","","","1"
"Fully agree","2011","Not Employed","","","","","1"
"Rather agree","2011","Employed","","","","","2"
"Rather agree","2011","Not Employed","","","","","2"
"Rather disagree","2011","Employed","","","","","3"
"Rather disagree","2011","Not Employed","","","","","3"
"Disagree fully","2012","Employed","","","","","4"
"Disagree fully","2012","Not Employed","","","","","4"
"Fully agree","2012","Not Employed","","","","","1"
"Fully agree","2012","Employed","","","","","1"
"Rather agree","2012","Employed","","","","","2"
"Rather agree","2012","Not Employed","","","","","2"
"Rather disagree","2012","Employed","","","","","3"
"Rather disagree","2012","Not Employed","","","","","3"
"Disagree fully","2013","Employed","241","0.0155193617165513","0.0136462933993546","0.017392430033748","4"
"Disagree fully","2013","Not Employed","109","0.0127595663329804","0.0104117993510764","0.0151073333148845","4"
"Fully agree","2013","Not Employed","4248","0.493421585770805","0.482963360822322","0.503879810719289","1"
"Fully agree","2013","Employed","6387","0.386607116334466","0.379227778573523","0.39398645409541","1"
"Rather agree","2013","Employed","8042","0.472412375547503","0.464847164756105","0.479977586338901","2"
"Rather agree","2013","Not Employed","3694","0.410506382169112","0.400216152284624","0.420796612053601","2"
"Rather disagree","2013","Employed","2059","0.12546114640148","0.120441683130953","0.130480609672007","3"
"Rather disagree","2013","Not Employed","728","0.083312465727102","0.0775316220793388","0.0890933093748651","3"
"Disagree fully","2014","Not Employed","","","","","4"
"Disagree fully","2014","Employed","","","","","4"
"Fully agree","2014","Not Employed","","","","","1"
"Fully agree","2014","Employed","","","","","1"
"Rather agree","2014","Not Employed","","","","","2"
"Rather agree","2014","Employed","","","","","2"
"Rather disagree","2014","Not Employed","","","","","3"
"Rather disagree","2014","Employed","","","","","3"
"Disagree fully","2015","Not Employed","","","","","4"
"Disagree fully","2015","Employed","","","","","4"
"Fully agree","2015","Not Employed","","","","","1"
"Fully agree","2015","Employed","","","","","1"
"Rather agree","2015","Not Employed","","","","","2"
"Rather agree","2015","Employed","","","","","2"
"Rather disagree","2015","Not Employed","","","","","3"
"Rather disagree","2015","Employed","","","","","3"
"Disagree fully","2016","Not Employed","","","","","4"
"Disagree fully","2016","Employed","","","","","4"
"Fully agree","2016","Not Employed","","","","","1"
"Fully agree","2016","Employed","","","","","1"
"Rather agree","2016","Not Employed","","","","","2"
"Rather agree","2016","Employed","","","","","2"
"Rather disagree","2016","Employed","","","","","3"
"Rather disagree","2016","Not Employed","","","","","3"
"Disagree fully","2017","Not Employed","","","","","4"
"Disagree fully","2017","Employed","","","","","4"
"Fully agree","2017","Employed","","","","","1"
"Fully agree","2017","Not Employed","","","","","1"
"Rather agree","2017","Employed","","","","","2"
"Rather agree","2017","Not Employed","","","","","2"
"Rather disagree","2017","Not Employed","","","","","3"
"Rather disagree","2017","Employed","","","","","3"
"Disagree fully","2018","Not Employed","210","0.0130236132853038","0.0109551610447453","0.0150920655258623","4"
"Disagree fully","2018","Employed","367","0.0196732580112111","0.017641369248837","0.0217051467735853","4"
"Fully agree","2018","Not Employed","6173","0.479330195650378","0.470215861204975","0.488444530095781","1"
