"plh0194","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","direct migration background","middle vocational","13","","","","4"
"Disagree fully","2003","direct migration background","vocational + Abi","6","","","","4"
"Disagree fully","2003","indirect migration background","higher education","2","","","","4"
"Disagree fully","2003","direct migration background","higher vocational","3","","","","4"
"Disagree fully","2003","no migration background","inadequately","1","","","","4"
"Disagree fully","2003","no migration background","in school","7","","","","4"
"Disagree fully","2003","direct migration background","in school","","","","","4"
"Disagree fully","2003","direct migration background","inadequately","2","","","","4"
"Disagree fully","2003","direct migration background","general elemantary","7","","","","4"
"Disagree fully","2003","direct migration background","higher education","16","","","","4"
"Disagree fully","2003","no migration background","general elemantary","23","","","","4"
"Disagree fully","2003","indirect migration background","general elemantary","2","","","","4"
"Disagree fully","2003","indirect migration background","middle vocational","6","","","","4"
"Disagree fully","2003","indirect migration background","higher vocational","2","","","","4"
"Disagree fully","2003","indirect migration background","in school","","","","","4"
"Disagree fully","2003","indirect migration background","inadequately","1","","","","4"
"Disagree fully","2003","indirect migration background","vocational + Abi","2","","","","4"
"Disagree fully","2003","no migration background","middle vocational","145","0.0152225710700779","0.0128021864741706","0.0176429556659852","4"
"Disagree fully","2003","no migration background","vocational + Abi","15","","","","4"
"Disagree fully","2003","no migration background","higher vocational","34","0.0212915172479828","0.0140008783784752","0.0285821561174905","4"
"Disagree fully","2003","no migration background","higher education","85","0.0261609545671374","0.0211656188441416","0.0311562902901332","4"
"Fully agree","2003","no migration background","in school","187","0.376853267807697","0.334076700076296","0.419629835539099","1"
"Fully agree","2003","no migration background","inadequately","54","0.653350135987835","0.553348529989012","0.753351741986657","1"
"Fully agree","2003","no migration background","general elemantary","1020","0.540352480427055","0.517949382992128","0.562755577861983","1"
"Fully agree","2003","no migration background","middle vocational","4591","0.470104754739621","0.46023824235649","0.479971267122751","1"
"Fully agree","2003","no migration background","vocational + Abi","347","0.388526647205533","0.356450259495765","0.420603034915302","1"
"Fully agree","2003","no migration background","higher vocational","646","0.452232730293915","0.427095661135695","0.477369799452135","1"
"Fully agree","2003","no migration background","higher education","1272","0.351025983472289","0.336088494996667","0.365963471947911","1"
"Fully agree","2003","direct migration background","in school","23","","","","1"
"Fully agree","2003","direct migration background","inadequately","87","0.513920179748629","0.437658257072077","0.590182102425182","1"
"Fully agree","2003","direct migration background","general elemantary","329","0.469597858375129","0.431551503926944","0.507644212823314","1"
"Fully agree","2003","direct migration background","middle vocational","526","0.537069721151234","0.505658592584822","0.568480849717647","1"
"Fully agree","2003","direct migration background","vocational + Abi","111","0.480229462867147","0.415661898716961","0.544797027017333","1"
"Fully agree","2003","direct migration background","higher vocational","65","0.460472803765395","0.378779071913197","0.542166535617593","1"
"Fully agree","2003","direct migration background","higher education","134","0.382595778833275","0.333073329849364","0.432118227817185","1"
"Fully agree","2003","indirect migration background","in school","34","0.451785886695344","0.3360253977278","0.567546375662889","1"
"Fully agree","2003","indirect migration background","inadequately","6","","","","1"
"Fully agree","2003","indirect migration background","general elemantary","90","0.403935357221099","0.333980189162745","0.473890525279452","1"
"Fully agree","2003","indirect migration background","middle vocational","144","0.476009877883411","0.42204394677809","0.529975808988732","1"
"Fully agree","2003","indirect migration background","vocational + Abi","17","","","","1"
"Fully agree","2003","indirect migration background","higher vocational","17","","","","1"
"Fully agree","2003","indirect migration background","higher education","13","","","","1"
"Rather agree","2003","no migration background","higher vocational","680","0.430199604428599","0.405194309477934","0.455204899379263","2"
"Rather agree","2003","no migration background","higher education","1916","0.464424834539285","0.448816296426019","0.480033372652551","2"
"Rather agree","2003","no migration background","inadequately","26","","","","2"
"Rather agree","2003","no migration background","general elemantary","723","0.378488221831533","0.356685641322407","0.400290802340658","2"
"Rather agree","2003","no migration background","in school","230","0.469813696206992","0.425758035345348","0.513869357068635","2"
"Rather agree","2003","no migration background","middle vocational","4234","0.422894890190244","0.413128928625023","0.432660851755466","2"
"Rather agree","2003","no migration background","vocational + Abi","420","0.459899853394921","0.42710127167894","0.492698435110902","2"
"Rather agree","2003","direct migration background","in school","24","","","","2"
"Rather agree","2003","direct migration background","inadequately","62","0.382852373544452","0.308684415501802","0.457020331587102","2"
"Rather agree","2003","direct migration background","general elemantary","272","0.417501239797494","0.37990678866061","0.455095690934377","2"
"Rather agree","2003","direct migration background","middle vocational","354","0.376560101626255","0.346037267269064","0.407082935983447","2"
"Rather agree","2003","direct migration background","vocational + Abi","89","0.39701711797648","0.333784482842828","0.460249753110133","2"
"Rather agree","2003","direct migration background","higher vocational","61","0.406508189226568","0.326003331435663","0.487013047017472","2"
"Rather agree","2003","direct migration background","higher education","181","0.485875044024908","0.43494853951228","0.536801548537536","2"
"Rather agree","2003","indirect migration background","in school","25","","","","2"
"Rather agree","2003","indirect migration background","inadequately","2","","","","2"
"Rather agree","2003","indirect migration background","general elemantary","79","0.431161140200829","0.360556763497164","0.501765516904495","2"
"Rather agree","2003","indirect migration background","middle vocational","157","0.452003907286622","0.398225248427395","0.505782566145849","2"
"Rather agree","2003","indirect migration background","vocational + Abi","18","","","","2"
"Rather agree","2003","indirect migration background","higher vocational","15","","","","2"
"Rather agree","2003","indirect migration background","higher education","35","0.570007234009506","0.448716154224259","0.691298313794753","2"
"Rather disagree","2003","no migration background","inadequately","6","","","","3"
"Rather disagree","2003","direct migration background","middle vocational","75","0.07348285153838","0.0570455643242477","0.0899201387525123","3"
"Rather disagree","2003","no migration background","general elemantary","135","0.0643333678774325","0.0533043777676425","0.0753623579872226","3"
"Rather disagree","2003","direct migration background","vocational + Abi","24","","","","3"
"Rather disagree","2003","no migration background","in school","69","0.141404507802513","0.110647041234734","0.172161974370292","3"
"Rather disagree","2003","no migration background","middle vocational","860","0.0917777840000569","0.0860704120531978","0.0974851559469161","3"
"Rather disagree","2003","no migration background","vocational + Abi","105","0.133552293200334","0.111165951202739","0.15593863519793","3"
"Rather disagree","2003","direct migration background","higher vocational","14","","","","3"
"Rather disagree","2003","direct migration background","higher education","39","0.0948848308407654","0.0650242985907346","0.124745363090796","3"
"Rather disagree","2003","no migration background","higher vocational","146","0.0962761480295031","0.0813786673635139","0.111173628695492","3"
"Rather disagree","2003","direct migration background","in school","3","","","","3"
"Rather disagree","2003","direct migration background","inadequately","14","","","","3"
"Rather disagree","2003","direct migration background","general elemantary","53","0.0996990524760758","0.0768595452096136","0.122538559742538","3"
"Rather disagree","2003","indirect migration background","higher vocational","4","","","","3"
"Rather disagree","2003","indirect migration background","higher education","14","","","","3"
"Rather disagree","2003","no migration background","higher education","649","0.158388227421289","0.146961768924896","0.169814685917681","3"
"Rather disagree","2003","indirect migration background","in school","12","","","","3"
"Rather disagree","2003","indirect migration background","inadequately","","","","","3"
"Rather disagree","2003","indirect migration background","general elemantary","18","","","","3"
