"plh0194","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","lower secondary degree","1-pers.-HH","669","0.512041476869555","0.484722047012878","0.539360906726231"
"Fully agree","2003","lower secondary degree","(Married) couple without C. ","1737","0.526886850459096","0.509802984107486","0.543970716810706"
"Fully agree","2003","lower secondary degree","Single parent ","194","0.564542536786515","0.514090077507819","0.614994996065211"
"Fully agree","2003","lower secondary degree","Couple + C. LE 16 ","599","0.510512216161921","0.48146858196411","0.539555850359733"
"Fully agree","2003","lower secondary degree","Couple + C. GT 16 ","517","0.44903708856626","0.419828687407293","0.478245489725227"
"Fully agree","2003","lower secondary degree","Couple + C. LE and GT 16","215","0.470110090277345","0.423685378386712","0.516534802167978"
"Fully agree","2003","secondary school degree","1-pers.-HH","354","0.460306550851398","0.425079030683279","0.495534071019517"
"Fully agree","2003","secondary school degree","(Married) couple without C. ","840","0.463456740043865","0.440547041737218","0.486366438350511"
"Fully agree","2003","secondary school degree","Single parent ","168","0.424016687185172","0.373864474324947","0.474168900045398"
"Fully agree","2003","secondary school degree","Couple + C. LE 16 ","693","0.437915833727208","0.413429247407642","0.462402420046774"
"Fully agree","2003","secondary school degree","Couple + C. GT 16 ","538","0.469569329626359","0.441390773058006","0.497747886194712"
"Fully agree","2003","secondary school degree","Couple + C. LE and GT 16","240","0.446086340804671","0.40509856357462","0.487074118034722"
"Fully agree","2003","college entrance qualification","1-pers.-HH","257","0.328013973945441","0.29478807782477","0.361239870066112"
"Fully agree","2003","college entrance qualification","(Married) couple without C. ","561","0.350501948886021","0.327887595184142","0.3731163025879"
"Fully agree","2003","college entrance qualification","Single parent ","58","0.315138138940455","0.247458072340917","0.382818205539992"
"Fully agree","2003","college entrance qualification","Couple + C. LE 16 ","369","0.299295743488722","0.274487505710488","0.324103981266955"
"Fully agree","2003","college entrance qualification","Couple + C. GT 16 ","316","0.348751526787467","0.318898514275687","0.378604539299247"
"Fully agree","2003","college entrance qualification","Couple + C. LE and GT 16","103","0.290648067307391","0.243938120105822","0.33735801450896"
"Fully agree","2003","Other degree","1-pers.-HH","57","0.619716548964756","0.524568836578668","0.714864261350845"
"Fully agree","2003","Other degree","(Married) couple without C. ","185","0.532783139238059","0.481458102577196","0.584108175898922"
"Fully agree","2003","Other degree","Single parent ","40","0.576694309285095","0.458387272692491","0.6950013458777"
"Fully agree","2003","Other degree","Couple + C. LE 16 ","147","0.513388749542621","0.455461978475583","0.57131552060966"
"Fully agree","2003","Other degree","Couple + C. GT 16 ","117","0.561781350688061","0.497093464724959","0.626469236651164"
"Fully agree","2003","Other degree","Couple + C. LE and GT 16","58","0.407371482509688","0.323867179519353","0.490875785500022"
"Fully agree","2003","no degree/no degree yet","1-pers.-HH","22","","",""
"Fully agree","2003","no degree/no degree yet","(Married) couple without C. ","37","0.371852761214473","0.271444529090121","0.472260993338824"
"Fully agree","2003","no degree/no degree yet","Single parent ","30","0.347481071747749","0.24742335277828","0.447538790717218"
"Fully agree","2003","no degree/no degree yet","Couple + C. LE 16 ","30","0.686997167576344","0.554425484758621","0.819568850394068"
"Fully agree","2003","no degree/no degree yet","Couple + C. GT 16 ","143","0.406991136178701","0.354771757472676","0.459210514884726"
"Fully agree","2003","no degree/no degree yet","Couple + C. LE and GT 16","114","0.470551642696165","0.409764230046055","0.531339055346274"
"Rather agree","2003","lower secondary degree","1-pers.-HH","486","0.381152160919403","0.354608016028264","0.407696305810541"
"Rather agree","2003","lower secondary degree","(Married) couple without C. ","1230","0.37786392507855","0.361273581352263","0.394454268804838"
"Rather agree","2003","lower secondary degree","Single parent ","152","0.348970476995194","0.300468904258039","0.397472049732348"
"Rather agree","2003","lower secondary degree","Couple + C. LE 16 ","456","0.413192212701655","0.384583325972531","0.441801099430779"
"Rather agree","2003","lower secondary degree","Couple + C. GT 16 ","473","0.409507589495528","0.380631150660446","0.43838402833061"
"Rather agree","2003","lower secondary degree","Couple + C. LE and GT 16","191","0.455605878264757","0.409281672832065","0.501930083697448"
"Rather agree","2003","secondary school degree","1-pers.-HH","328","0.427222668746747","0.392259967739113","0.462185369754381"
"Rather agree","2003","secondary school degree","(Married) couple without C. ","795","0.431738669808214","0.408982617499972","0.454494722116456"
"Rather agree","2003","secondary school degree","Single parent ","166","0.47028486128467","0.41963300488954","0.520936717679799"
"Rather agree","2003","secondary school degree","Couple + C. LE 16 ","732","0.47032026664367","0.445686219445838","0.494954313841502"
"Rather agree","2003","secondary school degree","Couple + C. GT 16 ","548","0.42807111483752","0.400133871861912","0.456008357813129"
"Rather agree","2003","secondary school degree","Couple + C. LE and GT 16","261","0.452667895682688","0.411624888301029","0.493710903064347"
"Rather agree","2003","college entrance qualification","1-pers.-HH","357","0.473955375865298","0.438618314618493","0.509292437112102"
"Rather agree","2003","college entrance qualification","(Married) couple without C. ","851","0.48484028520355","0.461152724957353","0.508527845449746"
"Rather agree","2003","college entrance qualification","Single parent ","87","0.503871605895673","0.431032301790731","0.576710910000615"
"Rather agree","2003","college entrance qualification","Couple + C. LE 16 ","694","0.504948505857291","0.477863620524724","0.532033391189858"
"Rather agree","2003","college entrance qualification","Couple + C. GT 16 ","487","0.473080286540717","0.441805353092682","0.504355219988751"
"Rather agree","2003","college entrance qualification","Couple + C. LE and GT 16","192","0.51424883264444","0.462834007608807","0.565663657680073"
"Rather agree","2003","Other degree","1-pers.-HH","37","0.324090175068047","0.232357215906792","0.415823134229301"
"Rather agree","2003","Other degree","(Married) couple without C. ","129","0.33707982569446","0.288451224550997","0.385708426837922"
"Rather agree","2003","Other degree","Single parent ","23","","",""
"Rather agree","2003","Other degree","Couple + C. LE 16 ","116","0.399067334346731","0.34231273390244","0.455821934791022"
"Rather agree","2003","Other degree","Couple + C. GT 16 ","84","0.346149570731058","0.284124827262005","0.40817431420011"
"Rather agree","2003","Other degree","Couple + C. LE and GT 16","59","0.452984266216261","0.368385556674586","0.537582975757936"
"Rather agree","2003","no degree/no degree yet","1-pers.-HH","11","","",""
"Rather agree","2003","no degree/no degree yet","(Married) couple without C. ","47","0.560759428311371","0.457651371083131","0.663867485539612"
"Rather agree","2003","no degree/no degree yet","Single parent ","38","0.423883184730047","0.320042669417872","0.527723700042221"
"Rather agree","2003","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"Rather agree","2003","no degree/no degree yet","Couple + C. GT 16 ","148","0.438613491178799","0.385868574429357","0.49135840792824"
"Rather agree","2003","no degree/no degree yet","Couple + C. LE and GT 16","111","0.392707495069058","0.333232862914962","0.452182127223154"
"Rather disagree","2003","lower secondary degree","1-pers.-HH","108","0.0856133761639874","0.0703214092117027","0.100905343116272"
"Rather disagree","2003","lower secondary degree","(Married) couple without C. ","263","0.0808143795976443","0.0714884762901994","0.0901402829050892"
"Rather disagree","2003","lower secondary degree","Single parent ","23","","",""
"Rather disagree","2003","lower secondary degree","Couple + C. LE 16 ","78","0.071805728041447","0.0568062568942124","0.0868051991886815"
"Rather disagree","2003","lower secondary degree","Couple + C. GT 16 ","100","0.107254498608621","0.0890835713717961","0.125425425845446"
"Rather disagree","2003","lower secondary degree","Couple + C. LE and GT 16","33","0.0605408025130992","0.0383578344452968","0.0827237705809016"
"Rather disagree","2003","secondary school degree","1-pers.-HH","74","0.0960967889873206","0.0752662588050256","0.116927319169616"
"Rather disagree","2003","secondary school degree","(Married) couple without C. ","160","0.0866177997059809","0.0736954275963371","0.0995401718156247"
"Rather disagree","2003","secondary school degree","Single parent ","32","0.0861589013304234","0.0576828941189518","0.114634908541895"
"Rather disagree","2003","secondary school degree","Couple + C. LE 16 ","131","0.0799886886209614","0.0665998435477446","0.0933775336941782"
"Rather disagree","2003","secondary school degree","Couple + C. GT 16 ","100","0.0876089419818354","0.0716457662186961","0.103572117744975"
"Rather disagree","2003","secondary school degree","Couple + C. LE and GT 16","54","0.0850345220235426","0.0620347326595674","0.108034311387518"
"Rather disagree","2003","college entrance qualification","1-pers.-HH","123","0.15282406334739","0.127359684544355","0.178288442150426"
"Rather disagree","2003","college entrance qualification","(Married) couple without C. ","266","0.145210648902893","0.128512096628393","0.161909201177393"
"Rather disagree","2003","college entrance qualification","Single parent ","32","0.170005851023963","0.115281798218516","0.22472990382941"
"Rather disagree","2003","college entrance qualification","Couple + C. LE 16 ","221","0.179373789030464","0.158589725991704","0.200157852069223"
"Rather disagree","2003","college entrance qualification","Couple + C. GT 16 ","156","0.153911790887493","0.131306999035867","0.176516582739119"
"Rather disagree","2003","college entrance qualification","Couple + C. LE and GT 16","56","0.165452890117847","0.127227019446478","0.203678760789215"
"Rather disagree","2003","Other degree","1-pers.-HH","4","","",""
"Rather disagree","2003","Other degree","(Married) couple without C. ","39","0.111434058060102","0.0790636195092308","0.143804496610973"
"Rather disagree","2003","Other degree","Single parent ","4","","",""
"Rather disagree","2003","Other degree","Couple + C. LE 16 ","17","","",""
"Rather disagree","2003","Other degree","Couple + C. GT 16 ","18","","",""
"Rather disagree","2003","Other degree","Couple + C. LE and GT 16","14","","",""
"Rather disagree","2003","no degree/no degree yet","1-pers.-HH","2","","",""
"Rather disagree","2003","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Rather disagree","2003","no degree/no degree yet","Single parent ","17","","",""
"Rather disagree","2003","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Rather disagree","2003","no degree/no degree yet","Couple + C. GT 16 ","44","0.145464206729604","0.107988327289179","0.182940086170029"
"Rather disagree","2003","no degree/no degree yet","Couple + C. LE and GT 16","32","0.130345886266386","0.0893424596816838","0.171349312851088"
"Disagree fully","2003","lower secondary degree","1-pers.-HH","23","","",""
"Disagree fully","2003","lower secondary degree","(Married) couple without C. ","51","0.0144348448647091","0.0103535900922584","0.0185160996371597"
"Disagree fully","2003","lower secondary degree","Single parent ","2","","",""
"Disagree fully","2003","lower secondary degree","Couple + C. LE 16 ","5","","",""
"Disagree fully","2003","lower secondary degree","Couple + C. GT 16 ","24","","",""
"Disagree fully","2003","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Disagree fully","2003","secondary school degree","1-pers.-HH","13","","",""
"Disagree fully","2003","secondary school degree","(Married) couple without C. ","25","","",""
"Disagree fully","2003","secondary school degree","Single parent ","7","","",""
"Disagree fully","2003","secondary school degree","Couple + C. LE 16 ","21","","",""
"Disagree fully","2003","secondary school degree","Couple + C. GT 16 ","19","","",""
"Disagree fully","2003","secondary school degree","Couple + C. LE and GT 16","10","","",""
"Disagree fully","2003","college entrance qualification","1-pers.-HH","30","0.045206586841871","0.0305035862264751","0.0599095874572669"
"Disagree fully","2003","college entrance qualification","(Married) couple without C. ","32","0.0194471170075364","0.0129020641250212","0.0259921698900516"
"Disagree fully","2003","college entrance qualification","Single parent ","4","","",""
"Disagree fully","2003","college entrance qualification","Couple + C. LE 16 ","25","","",""
"Disagree fully","2003","college entrance qualification","Couple + C. GT 16 ","20","","",""
"Disagree fully","2003","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Disagree fully","2003","Other degree","1-pers.-HH","2","","",""
"Disagree fully","2003","Other degree","(Married) couple without C. ","10","","",""
"Disagree fully","2003","Other degree","Single parent ","","","",""
"Disagree fully","2003","Other degree","Couple + C. LE 16 ","6","","",""
"Disagree fully","2003","Other degree","Couple + C. GT 16 ","7","","",""
"Disagree fully","2003","Other degree","Couple + C. LE and GT 16","2","","",""
"Disagree fully","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Disagree fully","2003","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Disagree fully","2003","no degree/no degree yet","Single parent ","2","","",""
"Disagree fully","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Disagree fully","2003","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Disagree fully","2003","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Fully agree","2004","lower secondary degree","1-pers.-HH","","","",""
"Fully agree","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Fully agree","2004","lower secondary degree","Single parent ","","","",""
"Fully agree","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Fully agree","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
