"plh0194","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","no migration background","2988","0.4179362438743","0.406896076545077","0.428976411203523"
"Fully agree","2003","Full Time","direct migration background","459","0.476686796572391","0.44444790971564","0.508925683429143"
"Fully agree","2003","Full Time","indirect migration background","126","0.361162219535455","0.307518462663946","0.414805976406965"
"Fully agree","2003","Part Time","no migration background","1749","0.41355705044005","0.398768558438822","0.428345542441279"
"Fully agree","2003","Part Time","direct migration background","310","0.496729688953014","0.458023555390129","0.535435822515899"
"Fully agree","2003","Part Time","indirect migration background","108","0.482887015875515","0.417447576938309","0.548326454812721"
"Fully agree","2003","Not Working","no migration background","3458","0.507602342143617","0.495772629936218","0.519432054351017"
"Fully agree","2003","Not Working","direct migration background","523","0.475878468402019","0.445770973210015","0.505985963594023"
"Fully agree","2003","Not Working","indirect migration background","107","0.465144264767457","0.402941200701203","0.527347328833712"
"Rather agree","2003","Full Time","no migration background","3682","0.453158372183697","0.442015653988434","0.464301090378961"
"Rather agree","2003","Full Time","direct migration background","365","0.40398063119301","0.372307347639098","0.435653914746923"
"Rather agree","2003","Full Time","indirect migration background","147","0.497796086364924","0.441956972440682","0.553635200289166"
"Rather agree","2003","Part Time","no migration background","1922","0.447381140128507","0.432449930985895","0.462312349271119"
"Rather agree","2003","Part Time","direct migration background","264","0.404183492895558","0.366193900996796","0.442173084794319"
"Rather agree","2003","Part Time","indirect migration background","91","0.390197857578861","0.326318433052122","0.454077282105601"
"Rather agree","2003","Not Working","no migration background","2691","0.38989287829159","0.378352233347499","0.401433523235681"
"Rather agree","2003","Not Working","direct migration background","427","0.423530167505028","0.39374218673217","0.453318148277886"
"Rather agree","2003","Not Working","indirect migration background","106","0.371704619887895","0.311437487564271","0.431971752211519"
"Rather disagree","2003","Full Time","no migration background","876","0.112946616313053","0.105861502187132","0.120031730438974"
"Rather disagree","2003","Full Time","direct migration background","81","0.103623633139442","0.0839512380992147","0.12329602817967"
"Rather disagree","2003","Full Time","indirect migration background","27","","",""
"Rather disagree","2003","Part Time","no migration background","516","0.120113891480586","0.110351569198499","0.129876213762673"
"Rather disagree","2003","Part Time","direct migration background","54","0.0771389979676213","0.0564840445503032","0.0977939513849393"
"Rather disagree","2003","Part Time","indirect migration background","22","","",""
"Rather disagree","2003","Not Working","no migration background","594","0.0840093352728204","0.0774454092267724","0.0905732613188683"
"Rather disagree","2003","Not Working","direct migration background","89","0.0809929654918039","0.0645457014145025","0.0974402295691054"
"Rather disagree","2003","Not Working","indirect migration background","30","0.155167185582766","0.110014358954431","0.200320012211101"
"Disagree fully","2003","Full Time","no migration background","121","0.0159587676289494","0.0131537106784995","0.0187638245793994"
"Disagree fully","2003","Full Time","direct migration background","17","","",""
"Disagree fully","2003","Full Time","indirect migration background","8","","",""
"Disagree fully","2003","Part Time","no migration background","73","0.0189479179508566","0.014853708361982","0.0230421275397312"
"Disagree fully","2003","Part Time","direct migration background","13","","",""
"Disagree fully","2003","Part Time","indirect migration background","3","","",""
"Disagree fully","2003","Not Working","no migration background","118","0.0184954442919721","0.0153073370240341","0.02168355155991"
"Disagree fully","2003","Not Working","direct migration background","18","","",""
"Disagree fully","2003","Not Working","indirect migration background","4","","",""
"Fully agree","2004","Full Time","no migration background","","","",""
"Fully agree","2004","Full Time","direct migration background","","","",""
"Fully agree","2004","Full Time","indirect migration background","","","",""
"Fully agree","2004","Part Time","no migration background","","","",""
"Fully agree","2004","Part Time","direct migration background","","","",""
"Fully agree","2004","Part Time","indirect migration background","","","",""
"Fully agree","2004","Not Working","no migration background","","","",""
"Fully agree","2004","Not Working","direct migration background","","","",""
"Fully agree","2004","Not Working","indirect migration background","","","",""
"Rather agree","2004","Full Time","no migration background","","","",""
"Rather agree","2004","Full Time","direct migration background","","","",""
"Rather agree","2004","Full Time","indirect migration background","","","",""
"Rather agree","2004","Part Time","no migration background","","","",""
"Rather agree","2004","Part Time","direct migration background","","","",""
"Rather agree","2004","Part Time","indirect migration background","","","",""
"Rather agree","2004","Not Working","no migration background","","","",""
"Rather agree","2004","Not Working","direct migration background","","","",""
"Rather agree","2004","Not Working","indirect migration background","","","",""
"Rather disagree","2004","Full Time","no migration background","","","",""
"Rather disagree","2004","Full Time","direct migration background","","","",""
"Rather disagree","2004","Full Time","indirect migration background","","","",""
"Rather disagree","2004","Part Time","no migration background","","","",""
"Rather disagree","2004","Part Time","direct migration background","","","",""
"Rather disagree","2004","Part Time","indirect migration background","","","",""
"Rather disagree","2004","Not Working","no migration background","","","",""
"Rather disagree","2004","Not Working","direct migration background","","","",""
"Rather disagree","2004","Not Working","indirect migration background","","","",""
"Disagree fully","2004","Full Time","no migration background","","","",""
"Disagree fully","2004","Full Time","direct migration background","","","",""
"Disagree fully","2004","Full Time","indirect migration background","","","",""
"Disagree fully","2004","Part Time","no migration background","","","",""
"Disagree fully","2004","Part Time","direct migration background","","","",""
"Disagree fully","2004","Part Time","indirect migration background","","","",""
"Disagree fully","2004","Not Working","no migration background","","","",""
"Disagree fully","2004","Not Working","direct migration background","","","",""
"Disagree fully","2004","Not Working","indirect migration background","","","",""
"Fully agree","2005","Full Time","no migration background","","","",""
"Fully agree","2005","Full Time","direct migration background","","","",""
"Fully agree","2005","Full Time","indirect migration background","","","",""
"Fully agree","2005","Part Time","no migration background","","","",""
"Fully agree","2005","Part Time","direct migration background","","","",""
"Fully agree","2005","Part Time","indirect migration background","","","",""
"Fully agree","2005","Not Working","no migration background","","","",""
"Fully agree","2005","Not Working","direct migration background","","","",""
"Fully agree","2005","Not Working","indirect migration background","","","",""
"Rather agree","2005","Full Time","no migration background","","","",""
"Rather agree","2005","Full Time","direct migration background","","","",""
"Rather agree","2005","Full Time","indirect migration background","","","",""
"Rather agree","2005","Part Time","no migration background","","","",""
"Rather agree","2005","Part Time","direct migration background","","","",""
"Rather agree","2005","Part Time","indirect migration background","","","",""
"Rather agree","2005","Not Working","no migration background","","","",""
"Rather agree","2005","Not Working","direct migration background","","","",""
"Rather agree","2005","Not Working","indirect migration background","","","",""
"Rather disagree","2005","Full Time","no migration background","","","",""
"Rather disagree","2005","Full Time","direct migration background","","","",""
"Rather disagree","2005","Full Time","indirect migration background","","","",""
"Rather disagree","2005","Part Time","no migration background","","","",""
"Rather disagree","2005","Part Time","direct migration background","","","",""
"Rather disagree","2005","Part Time","indirect migration background","","","",""
"Rather disagree","2005","Not Working","no migration background","","","",""
"Rather disagree","2005","Not Working","direct migration background","","","",""
"Rather disagree","2005","Not Working","indirect migration background","","","",""
"Disagree fully","2005","Full Time","no migration background","","","",""
"Disagree fully","2005","Full Time","direct migration background","","","",""
"Disagree fully","2005","Full Time","indirect migration background","","","",""
"Disagree fully","2005","Part Time","no migration background","","","",""
"Disagree fully","2005","Part Time","direct migration background","","","",""
"Disagree fully","2005","Part Time","indirect migration background","","","",""
"Disagree fully","2005","Not Working","no migration background","","","",""
"Disagree fully","2005","Not Working","direct migration background","","","",""
"Disagree fully","2005","Not Working","indirect migration background","","","",""
"Fully agree","2006","Full Time","no migration background","","","",""
