"plh0194","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","middle vocational","Rural Area","58","0.0158669094640203","0.0119866433120631","0.0197471756159775","4"
"Disagree fully","2003","higher vocational","Rural Area","13","","","","4"
"Disagree fully","2003","higher education","Urban Area","75","0.0266870433680747","0.0210172958735886","0.0323567908625607","4"
"Disagree fully","2003","in school","Urban Area","5","","","","4"
"Disagree fully","2003","inadequately","Urban Area","4","","","","4"
"Disagree fully","2003","inadequately","Rural Area","","","","","4"
"Disagree fully","2003","vocational + Abi","Urban Area","18","","","","4"
"Disagree fully","2003","vocational + Abi","Rural Area","5","","","","4"
"Disagree fully","2003","in school","Rural Area","2","","","","4"
"Disagree fully","2003","general elemantary","Urban Area","22","","","","4"
"Disagree fully","2003","general elemantary","Rural Area","10","","","","4"
"Disagree fully","2003","middle vocational","Urban Area","106","0.0142713370279411","0.011520791805191","0.0170218822506912","4"
"Disagree fully","2003","higher vocational","Urban Area","26","","","","4"
"Disagree fully","2003","higher education","Rural Area","28","","","","4"
"Fully agree","2003","in school","Urban Area","161","0.349370860137378","0.303774146682012","0.394967573592744","1"
"Fully agree","2003","in school","Rural Area","83","0.444407555843254","0.37448519092545","0.514329920761057","1"
"Fully agree","2003","inadequately","Urban Area","107","0.554640277715149","0.486101938383904","0.623178617046394","1"
"Fully agree","2003","inadequately","Rural Area","40","0.627400496283668","0.504028767574287","0.750772224993049","1"
"Fully agree","2003","general elemantary","Urban Area","974","0.515624979380259","0.492925489572431","0.538324469188087","1"
"Fully agree","2003","general elemantary","Rural Area","465","0.522346951805653","0.489512254297542","0.555181649313764","1"
"Fully agree","2003","middle vocational","Urban Area","3383","0.482376934470153","0.470788951646356","0.49396491729395","1"
"Fully agree","2003","middle vocational","Rural Area","1878","0.464183692086408","0.448697618123075","0.479669766049741","1"
"Fully agree","2003","vocational + Abi","Urban Area","369","0.405146151424222","0.372929777258171","0.437362525590273","1"
"Fully agree","2003","vocational + Abi","Rural Area","106","0.429131420738323","0.369873839409788","0.488389002066858","1"
"Fully agree","2003","higher vocational","Urban Area","451","0.444547532385139","0.414966317784427","0.474128746985852","1"
"Fully agree","2003","higher vocational","Rural Area","277","0.457930294390333","0.418163856455658","0.497696732325007","1"
"Fully agree","2003","higher education","Urban Area","964","0.344909558550691","0.328187471453035","0.361631645648347","1"
"Fully agree","2003","higher education","Rural Area","455","0.376269599680722","0.349435072457205","0.40310412690424","1"
"Rather agree","2003","general elemantary","Urban Area","726","0.382668145063434","0.360591719764972","0.404744570361896","2"
"Rather agree","2003","inadequately","Urban Area","73","0.33167202734585","0.266745578708002","0.396598475983698","2"
"Rather agree","2003","general elemantary","Rural Area","348","0.404940182874019","0.372672115125946","0.437208250622093","2"
"Rather agree","2003","inadequately","Rural Area","17","","","","2"
"Rather agree","2003","higher vocational","Rural Area","258","0.424209269239782","0.384762463033878","0.463656075445686","2"
"Rather agree","2003","higher education","Urban Area","1525","0.464185568916151","0.446641098836896","0.481730038995406","2"
"Rather agree","2003","higher education","Rural Area","607","0.480605362868576","0.45293027786723","0.508280447869923","2"
"Rather agree","2003","in school","Urban Area","194","0.474627512125222","0.426870894145111","0.522384130105333","2"
"Rather agree","2003","in school","Rural Area","85","0.431698082296291","0.361999034246349","0.501397130346233","2"
"Rather agree","2003","middle vocational","Rural Area","1732","0.436808065455922","0.421406602915926","0.452209527995917","2"
"Rather agree","2003","vocational + Abi","Urban Area","397","0.44177460074166","0.409185615929193","0.474363585554128","2"
"Rather agree","2003","vocational + Abi","Rural Area","130","0.458466004964574","0.398810967104906","0.518121042824241","2"
"Rather agree","2003","higher vocational","Urban Area","498","0.428052071444073","0.39859700565025","0.457507137237895","2"
"Rather agree","2003","middle vocational","Urban Area","3013","0.410668230755845","0.399259607304248","0.422076854207442","2"
"Rather disagree","2003","inadequately","Rural Area","2","","","","3"
"Rather disagree","2003","middle vocational","Rural Area","316","0.0831413329936499","0.0745680311356949","0.0917146348516049","3"
"Rather disagree","2003","general elemantary","Rural Area","66","0.0627663512864242","0.0468228174333865","0.0787098851394619","3"
"Rather disagree","2003","inadequately","Urban Area","18","","","","3"
"Rather disagree","2003","in school","Urban Area","60","0.166575535305332","0.130941732115602","0.202209338495061","3"
"Rather disagree","2003","general elemantary","Urban Area","140","0.0818011087672734","0.0693529181535251","0.0942492993810217","3"
"Rather disagree","2003","middle vocational","Urban Area","641","0.0926834977460611","0.085958558295165","0.0994084371969572","3"
"Rather disagree","2003","vocational + Abi","Urban Area","108","0.135251794438","0.112808737231797","0.157694851644203","3"
"Rather disagree","2003","vocational + Abi","Rural Area","27","","","","3"
"Rather disagree","2003","higher vocational","Rural Area","55","0.0942170063071658","0.0709003556189261","0.117533656995405","3"
"Rather disagree","2003","higher education","Urban Area","540","0.164217829165083","0.151184842847537","0.17725081548263","3"
"Rather disagree","2003","higher education","Rural Area","162","0.114007684120777","0.0964030109788637","0.13161235726269","3"
"Rather disagree","2003","in school","Rural Area","24","","","","3"
"Rather disagree","2003","higher vocational","Urban Area","109","0.103024849274954","0.0849283466679779","0.121121351881931","3"
"Disagree fully","2004","higher vocational","Rural Area","","","","","4"
"Disagree fully","2004","inadequately","Urban Area","","","","","4"
"Disagree fully","2004","higher education","Urban Area","","","","","4"
"Disagree fully","2004","inadequately","Rural Area","","","","","4"
"Disagree fully","2004","in school","Urban Area","","","","","4"
"Disagree fully","2004","in school","Rural Area","","","","","4"
"Disagree fully","2004","general elemantary","Urban Area","","","","","4"
"Disagree fully","2004","middle vocational","Rural Area","","","","","4"
"Disagree fully","2004","vocational + Abi","Urban Area","","","","","4"
"Disagree fully","2004","vocational + Abi","Rural Area","","","","","4"
"Disagree fully","2004","higher vocational","Urban Area","","","","","4"
"Disagree fully","2004","higher education","Rural Area","","","","","4"
"Disagree fully","2004","general elemantary","Rural Area","","","","","4"
"Disagree fully","2004","middle vocational","Urban Area","","","","","4"
"Fully agree","2004","in school","Urban Area","","","","","1"
"Fully agree","2004","in school","Rural Area","","","","","1"
"Fully agree","2004","inadequately","Urban Area","","","","","1"
"Fully agree","2004","inadequately","Rural Area","","","","","1"
"Fully agree","2004","general elemantary","Urban Area","","","","","1"
"Fully agree","2004","general elemantary","Rural Area","","","","","1"
"Fully agree","2004","middle vocational","Urban Area","","","","","1"
"Fully agree","2004","middle vocational","Rural Area","","","","","1"
"Fully agree","2004","vocational + Abi","Urban Area","","","","","1"
"Fully agree","2004","vocational + Abi","Rural Area","","","","","1"
"Fully agree","2004","higher vocational","Urban Area","","","","","1"
"Fully agree","2004","higher vocational","Rural Area","","","","","1"
"Fully agree","2004","higher education","Urban Area","","","","","1"
"Fully agree","2004","higher education","Rural Area","","","","","1"
"Rather agree","2004","higher vocational","Rural Area","","","","","2"
"Rather agree","2004","higher education","Urban Area","","","","","2"
"Rather agree","2004","higher education","Rural Area","","","","","2"
"Rather agree","2004","inadequately","Urban Area","","","","","2"
"Rather agree","2004","inadequately","Rural Area","","","","","2"
"Rather agree","2004","general elemantary","Urban Area","","","","","2"
"Rather agree","2004","general elemantary","Rural Area","","","","","2"
"Rather agree","2004","in school","Urban Area","","","","","2"
"Rather agree","2004","in school","Rural Area","","","","","2"
"Rather agree","2004","middle vocational","Rural Area","","","","","2"
"Rather agree","2004","vocational + Abi","Urban Area","","","","","2"
"Rather agree","2004","vocational + Abi","Rural Area","","","","","2"
"Rather agree","2004","higher vocational","Urban Area","","","","","2"
"Rather agree","2004","middle vocational","Urban Area","","","","","2"
"Rather disagree","2004","middle vocational","Rural Area","","","","","3"
"Rather disagree","2004","in school","Urban Area","","","","","3"
"Rather disagree","2004","inadequately","Urban Area","","","","","3"
"Rather disagree","2004","inadequately","Rural Area","","","","","3"
"Rather disagree","2004","general elemantary","Urban Area","","","","","3"
"Rather disagree","2004","general elemantary","Rural Area","","","","","3"
"Rather disagree","2004","middle vocational","Urban Area","","","","","3"
"Rather disagree","2004","vocational + Abi","Urban Area","","","","","3"
"Rather disagree","2004","vocational + Abi","Rural Area","","","","","3"
"Rather disagree","2004","higher vocational","Rural Area","","","","","3"
"Rather disagree","2004","higher education","Urban Area","","","","","3"
"Rather disagree","2004","higher education","Rural Area","","","","","3"
"Rather disagree","2004","in school","Rural Area","","","","","3"
"Rather disagree","2004","higher vocational","Urban Area","","","","","3"
"Disagree fully","2005","inadequately","Urban Area","","","","","4"
"Disagree fully","2005","higher vocational","Rural Area","","","","","4"
"Disagree fully","2005","inadequately","Rural Area","","","","","4"
"Disagree fully","2005","general elemantary","Urban Area","","","","","4"
"Disagree fully","2005","higher education","Urban Area","","","","","4"
"Disagree fully","2005","higher education","Rural Area","","","","","4"
"Disagree fully","2005","in school","Urban Area","","","","","4"
"Disagree fully","2005","in school","Rural Area","","","","","4"
"Disagree fully","2005","general elemantary","Rural Area","","","","","4"
"Disagree fully","2005","middle vocational","Urban Area","","","","","4"
"Disagree fully","2005","middle vocational","Rural Area","","","","","4"
"Disagree fully","2005","vocational + Abi","Urban Area","","","","","4"
"Disagree fully","2005","vocational + Abi","Rural Area","","","","","4"
"Disagree fully","2005","higher vocational","Urban Area","","","","","4"
"Fully agree","2005","in school","Urban Area","","","","","1"
"Fully agree","2005","in school","Rural Area","","","","","1"
"Fully agree","2005","inadequately","Urban Area","","","","","1"
"Fully agree","2005","inadequately","Rural Area","","","","","1"
"Fully agree","2005","general elemantary","Urban Area","","","","","1"
"Fully agree","2005","general elemantary","Rural Area","","","","","1"
"Fully agree","2005","middle vocational","Urban Area","","","","","1"
"Fully agree","2005","middle vocational","Rural Area","","","","","1"
"Fully agree","2005","vocational + Abi","Urban Area","","","","","1"
"Fully agree","2005","vocational + Abi","Rural Area","","","","","1"
"Fully agree","2005","higher vocational","Urban Area","","","","","1"
"Fully agree","2005","higher vocational","Rural Area","","","","","1"
"Fully agree","2005","higher education","Urban Area","","","","","1"
"Fully agree","2005","higher education","Rural Area","","","","","1"
"Rather agree","2005","inadequately","Urban Area","","","","","2"
"Rather agree","2005","inadequately","Rural Area","","","","","2"
"Rather agree","2005","general elemantary","Urban Area","","","","","2"
"Rather agree","2005","general elemantary","Rural Area","","","","","2"
"Rather agree","2005","higher vocational","Rural Area","","","","","2"
"Rather agree","2005","higher education","Urban Area","","","","","2"
"Rather agree","2005","higher education","Rural Area","","","","","2"
"Rather agree","2005","in school","Urban Area","","","","","2"
"Rather agree","2005","in school","Rural Area","","","","","2"
"Rather agree","2005","middle vocational","Urban Area","","","","","2"
"Rather agree","2005","middle vocational","Rural Area","","","","","2"
"Rather agree","2005","vocational + Abi","Urban Area","","","","","2"
"Rather agree","2005","vocational + Abi","Rural Area","","","","","2"
"Rather agree","2005","higher vocational","Urban Area","","","","","2"
"Rather disagree","2005","in school","Urban Area","","","","","3"
"Rather disagree","2005","inadequately","Urban Area","","","","","3"
"Rather disagree","2005","inadequately","Rural Area","","","","","3"
"Rather disagree","2005","general elemantary","Urban Area","","","","","3"
"Rather disagree","2005","general elemantary","Rural Area","","","","","3"
"Rather disagree","2005","middle vocational","Urban Area","","","","","3"
"Rather disagree","2005","middle vocational","Rural Area","","","","","3"
"Rather disagree","2005","vocational + Abi","Urban Area","","","","","3"
"Rather disagree","2005","vocational + Abi","Rural Area","","","","","3"
