"plh0194","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","1-pers.-HH","431","0.41463486898246","0.385225544722929","0.444044193241991"
"Fully agree","2003","Full Time","(Married) couple without C. ","994","0.437855877796221","0.418377019371972","0.457334736220469"
"Fully agree","2003","Full Time","Single parent ","179","0.488664122870992","0.439616269668424","0.537711976073561"
"Fully agree","2003","Full Time","Couple + C. LE 16 ","899","0.423509165018891","0.402950398700592","0.44406793133719"
"Fully agree","2003","Full Time","Couple + C. GT 16 ","691","0.400074874670246","0.377029042492309","0.423120706848183"
"Fully agree","2003","Full Time","Couple + C. LE and GT 16","300","0.396749460897777","0.362239340626579","0.431259581168975"
"Fully agree","2003","Part Time","1-pers.-HH","173","0.364610394135826","0.31989030493564","0.409330483336012"
"Fully agree","2003","Part Time","(Married) couple without C. ","517","0.411422918032622","0.384186798182283","0.438659037882962"
"Fully agree","2003","Part Time","Single parent ","154","0.477954294144659","0.424141995724298","0.531766592565019"
"Fully agree","2003","Part Time","Couple + C. LE 16 ","589","0.434698412486932","0.408294220099946","0.461102604873917"
"Fully agree","2003","Part Time","Couple + C. GT 16 ","430","0.459027042366789","0.428565040003858","0.48948904472972"
"Fully agree","2003","Part Time","Couple + C. LE and GT 16","241","0.458755396371413","0.417558232798064","0.499952559944763"
"Fully agree","2003","Not Working","1-pers.-HH","764","0.514032719618042","0.488316135500427","0.539749303735656"
"Fully agree","2003","Not Working","(Married) couple without C. ","1871","0.521594848865448","0.505181027990785","0.538008669740111"
"Fully agree","2003","Not Working","Single parent ","175","0.439680010219975","0.390100281623326","0.489259738816625"
"Fully agree","2003","Not Working","Couple + C. LE 16 ","361","0.454775319951815","0.420398415480021","0.48915222442361"
"Fully agree","2003","Not Working","Couple + C. GT 16 ","541","0.475923862442286","0.447355853332815","0.504491871551756"
"Fully agree","2003","Not Working","Couple + C. LE and GT 16","225","0.452989328096768","0.409313645300154","0.496665010893383"
"Rather agree","2003","Full Time","1-pers.-HH","502","0.450887225474478","0.421184011093209","0.480590439855747"
"Rather agree","2003","Full Time","(Married) couple without C. ","1174","0.438637248403637","0.419154571765227","0.458119925042046"
"Rather agree","2003","Full Time","Single parent ","180","0.402448292093627","0.354330639358288","0.450565944828967"
"Rather agree","2003","Full Time","Couple + C. LE 16 ","1043","0.451733013877352","0.431026527866975","0.472439499887729"
"Rather agree","2003","Full Time","Couple + C. GT 16 ","814","0.448938292513911","0.425540942465754","0.472335642562068"
"Rather agree","2003","Full Time","Couple + C. LE and GT 16","380","0.489709527263207","0.454446674199339","0.524972380327076"
"Rather agree","2003","Part Time","1-pers.-HH","196","0.451957276477419","0.405716620659586","0.498197932295253"
"Rather agree","2003","Part Time","(Married) couple without C. ","549","0.443932569195505","0.416433274421493","0.471431863969517"
"Rather agree","2003","Part Time","Single parent ","138","0.402865667287451","0.350027196016926","0.455704138557976"
"Rather agree","2003","Part Time","Couple + C. LE 16 ","609","0.447918777879724","0.421431344249442","0.474406211510007"
"Rather agree","2003","Part Time","Couple + C. GT 16 ","473","0.430888460260299","0.400617049495823","0.461159871024775"
"Rather agree","2003","Part Time","Couple + C. LE and GT 16","244","0.427026875552761","0.386131456429123","0.467922294676398"
"Rather agree","2003","Not Working","1-pers.-HH","526","0.375646186304529","0.350727837470589","0.400564535138469"
"Rather agree","2003","Not Working","(Married) couple without C. ","1343","0.383745805909545","0.36776690571476","0.399724706104331"
"Rather agree","2003","Not Working","Single parent ","162","0.435889916484347","0.386357665034098","0.485422167934595"
"Rather agree","2003","Not Working","Couple + C. LE 16 ","372","0.469896982847762","0.435441206766922","0.504352758928603"
"Rather agree","2003","Not Working","Couple + C. GT 16 ","487","0.388890839023394","0.361004770127397","0.416776907919391"
"Rather agree","2003","Not Working","Couple + C. LE and GT 16","217","0.429209291466449","0.385781192069524","0.472637390863375"
"Rather disagree","2003","Full Time","1-pers.-HH","126","0.113152174743678","0.0942420359701843","0.132062313517172"
"Rather disagree","2003","Full Time","(Married) couple without C. ","292","0.109888253016148","0.0976089993021855","0.12216750673011"
"Rather disagree","2003","Full Time","Single parent ","34","0.0942290317699555","0.065563288581614","0.122894774958297"
"Rather disagree","2003","Full Time","Couple + C. LE 16 ","239","0.109646388759876","0.0966462535740286","0.122646523945723"
"Rather disagree","2003","Full Time","Couple + C. GT 16 ","199","0.12860836924502","0.112860763310821","0.144355975179219"
"Rather disagree","2003","Full Time","Couple + C. LE and GT 16","76","0.098117906322238","0.0771338975432563","0.11910191510122"
"Rather disagree","2003","Part Time","1-pers.-HH","66","0.161217782485045","0.127051386933998","0.195384178036093"
"Rather disagree","2003","Part Time","(Married) couple without C. ","158","0.115587096849496","0.097890835004591","0.133283358694402"
"Rather disagree","2003","Part Time","Single parent ","35","0.103820176841457","0.0709597986674304","0.136680555015484"
"Rather disagree","2003","Part Time","Couple + C. LE 16 ","142","0.108785663015815","0.0922006555051407","0.125370670526489"
"Rather disagree","2003","Part Time","Couple + C. GT 16 ","103","0.088744037395974","0.0713603734931745","0.106127701298774"
"Rather disagree","2003","Part Time","Couple + C. LE and GT 16","69","0.0967999777503664","0.0723538806876408","0.121246074813092"
"Rather disagree","2003","Not Working","1-pers.-HH","122","0.0807746924749053","0.0667542077784541","0.0947951771713566"
"Rather disagree","2003","Not Working","(Married) couple without C. ","287","0.0807338498087359","0.0717823958011116","0.0896853038163601"
"Rather disagree","2003","Not Working","Single parent ","43","0.115550423094474","0.0836173999668014","0.147483446222146"
"Rather disagree","2003","Not Working","Couple + C. LE 16 ","68","0.0705701103250489","0.0528894172251999","0.0882508034248979"
"Rather disagree","2003","Not Working","Couple + C. GT 16 ","123","0.106909359481148","0.089233942201272","0.124584776761024"
"Rather disagree","2003","Not Working","Couple + C. LE and GT 16","49","0.105727192772826","0.0787481720754191","0.132706213470233"
"Disagree fully","2003","Full Time","1-pers.-HH","19","","",""
"Disagree fully","2003","Full Time","(Married) couple without C. ","32","0.0136186207839951","0.00906807940287128","0.0181691621651189"
"Disagree fully","2003","Full Time","Single parent ","6","","",""
"Disagree fully","2003","Full Time","Couple + C. LE 16 ","38","0.0151114323438813","0.0100355002482384","0.0201873644395242"
"Disagree fully","2003","Full Time","Couple + C. GT 16 ","32","0.0223784635708228","0.015420634687807","0.0293362924538387"
"Disagree fully","2003","Full Time","Couple + C. LE and GT 16","16","","",""
"Disagree fully","2003","Part Time","1-pers.-HH","10","","",""
"Disagree fully","2003","Part Time","(Married) couple without C. ","30","0.0290574159223758","0.0197608063537425","0.0383540254910092"
"Disagree fully","2003","Part Time","Single parent ","4","","",""
"Disagree fully","2003","Part Time","Couple + C. LE 16 ","14","","",""
"Disagree fully","2003","Part Time","Couple + C. GT 16 ","22","","",""
"Disagree fully","2003","Part Time","Couple + C. LE and GT 16","8","","",""
"Disagree fully","2003","Not Working","1-pers.-HH","39","0.0295464016025241","0.0208336753216499","0.0382591278833982"
"Disagree fully","2003","Not Working","(Married) couple without C. ","57","0.0139254954162712","0.0100751001786447","0.0177758906538977"
"Disagree fully","2003","Not Working","Single parent ","5","","",""
"Disagree fully","2003","Not Working","Couple + C. LE 16 ","5","","",""
"Disagree fully","2003","Not Working","Couple + C. GT 16 ","23","","",""
"Disagree fully","2003","Not Working","Couple + C. LE and GT 16","8","","",""
"Fully agree","2004","Full Time","1-pers.-HH","","","",""
"Fully agree","2004","Full Time","(Married) couple without C. ","","","",""
"Fully agree","2004","Full Time","Single parent ","","","",""
"Fully agree","2004","Full Time","Couple + C. LE 16 ","","","",""
"Fully agree","2004","Full Time","Couple + C. GT 16 ","","","",""
"Fully agree","2004","Full Time","Couple + C. LE and GT 16","","","",""
"Fully agree","2004","Part Time","1-pers.-HH","","","",""
"Fully agree","2004","Part Time","(Married) couple without C. ","","","",""
"Fully agree","2004","Part Time","Single parent ","","","",""
"Fully agree","2004","Part Time","Couple + C. LE 16 ","","","",""
"Fully agree","2004","Part Time","Couple + C. GT 16 ","","","",""
"Fully agree","2004","Part Time","Couple + C. LE and GT 16","","","",""
"Fully agree","2004","Not Working","1-pers.-HH","","","",""
"Fully agree","2004","Not Working","(Married) couple without C. ","","","",""
"Fully agree","2004","Not Working","Single parent ","","","",""
"Fully agree","2004","Not Working","Couple + C. LE 16 ","","","",""
"Fully agree","2004","Not Working","Couple + C. GT 16 ","","","",""
"Fully agree","2004","Not Working","Couple + C. LE and GT 16","","","",""
"Rather agree","2004","Full Time","1-pers.-HH","","","",""
"Rather agree","2004","Full Time","(Married) couple without C. ","","","",""
"Rather agree","2004","Full Time","Single parent ","","","",""
"Rather agree","2004","Full Time","Couple + C. LE 16 ","","","",""
"Rather agree","2004","Full Time","Couple + C. GT 16 ","","","",""
"Rather agree","2004","Full Time","Couple + C. LE and GT 16","","","",""
"Rather agree","2004","Part Time","1-pers.-HH","","","",""
"Rather agree","2004","Part Time","(Married) couple without C. ","","","",""
"Rather agree","2004","Part Time","Single parent ","","","",""
"Rather agree","2004","Part Time","Couple + C. LE 16 ","","","",""
"Rather agree","2004","Part Time","Couple + C. GT 16 ","","","",""
"Rather agree","2004","Part Time","Couple + C. LE and GT 16","","","",""
"Rather agree","2004","Not Working","1-pers.-HH","","","",""
"Rather agree","2004","Not Working","(Married) couple without C. ","","","",""
"Rather agree","2004","Not Working","Single parent ","","","",""
"Rather agree","2004","Not Working","Couple + C. LE 16 ","","","",""
"Rather agree","2004","Not Working","Couple + C. GT 16 ","","","",""
"Rather agree","2004","Not Working","Couple + C. LE and GT 16","","","",""
"Rather disagree","2004","Full Time","1-pers.-HH","","","",""
"Rather disagree","2004","Full Time","(Married) couple without C. ","","","",""
"Rather disagree","2004","Full Time","Single parent ","","","",""
"Rather disagree","2004","Full Time","Couple + C. LE 16 ","","","",""
"Rather disagree","2004","Full Time","Couple + C. GT 16 ","","","",""
"Rather disagree","2004","Full Time","Couple + C. LE and GT 16","","","",""
"Rather disagree","2004","Part Time","1-pers.-HH","","","",""
"Rather disagree","2004","Part Time","(Married) couple without C. ","","","",""
"Rather disagree","2004","Part Time","Single parent ","","","",""
"Rather disagree","2004","Part Time","Couple + C. LE 16 ","","","",""
"Rather disagree","2004","Part Time","Couple + C. GT 16 ","","","",""
