"plh0194","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","1-pers.-HH","Male","30","0.0263954927997497","0.0175614600805782","0.0352295255189213","4"
"Disagree fully","2003","1-pers.-HH","Female","38","0.0250312266096904","0.0176247189087811","0.0324377343105998","4"
"Disagree fully","2003","Couple + C. LE 16 ","Female","18","","","","4"
"Disagree fully","2003","(Married) couple without C. ","Male","67","0.0191697353471573","0.0147127506666073","0.0236267200277074","4"
"Disagree fully","2003","(Married) couple without C. ","Female","52","0.0134020509402967","0.00968079823104287","0.0171233036495505","4"
"Disagree fully","2003","Single parent ","Male","6","","","","4"
"Disagree fully","2003","Couple + C. LE 16 ","Male","39","0.014127222067924","0.00915030918391937","0.0191041349519286","4"
"Disagree fully","2003","Couple + C. GT 16 ","Male","36","0.0203649506658642","0.0142832218073686","0.0264466795243599","4"
"Disagree fully","2003","Couple + C. GT 16 ","Female","41","0.0281731042491352","0.0206654531849533","0.0356807553133171","4"
"Disagree fully","2003","Single parent ","Female","9","","","","4"
"Disagree fully","2003","Couple + C. LE and GT 16","Male","21","","","","4"
"Disagree fully","2003","Couple + C. LE and GT 16","Female","11","","","","4"
"Fully agree","2003","1-pers.-HH","Male","523","0.41663482586594","0.389467251639031","0.443802400092849","1"
"Fully agree","2003","1-pers.-HH","Female","845","0.489293938290286","0.465593985347045","0.512993891233526","1"
"Fully agree","2003","(Married) couple without C. ","Male","1646","0.466498826751908","0.450283372433371","0.482714281070444","1"
"Fully agree","2003","(Married) couple without C. ","Female","1736","0.490714626578075","0.47453648875845","0.506892764397699","1"
"Fully agree","2003","Single parent ","Male","138","0.411079888444801","0.35953265320143","0.462627123688173","1"
"Fully agree","2003","Single parent ","Female","370","0.494113246420481","0.458684378464198","0.529542114376764","1"
"Fully agree","2003","Couple + C. LE 16 ","Male","881","0.424777336306385","0.403931473342634","0.445623199270135","1"
"Fully agree","2003","Couple + C. LE 16 ","Female","968","0.44177864029756","0.421116513510961","0.46244076708416","1"
"Fully agree","2003","Couple + C. GT 16 ","Male","873","0.442748175668508","0.421360807028703","0.464135544308313","1"
"Fully agree","2003","Couple + C. GT 16 ","Female","789","0.436025585433016","0.413525821615525","0.458525349250508","1"
"Fully agree","2003","Couple + C. LE and GT 16","Male","374","0.398332770820952","0.366835327701606","0.429830213940297","1"
"Fully agree","2003","Couple + C. LE and GT 16","Female","392","0.467196721481067","0.43469119991205","0.499702243050083","1"
"Rather agree","2003","1-pers.-HH","Male","555","0.438618091157733","0.411273256295139","0.465962926020327","2"
"Rather agree","2003","(Married) couple without C. ","Male","1562","0.423660956893974","0.407599519999585","0.439722393788363","2"
"Rather agree","2003","1-pers.-HH","Female","669","0.393281103312368","0.370121966931782","0.416440239692954","2"
"Rather agree","2003","(Married) couple without C. ","Female","1504","0.395871178888499","0.38004503363996","0.411697324137039","2"
"Rather agree","2003","Single parent ","Male","170","0.453254155223066","0.401101345431031","0.505406965015101","2"
"Rather agree","2003","Single parent ","Female","310","0.396753139871918","0.362085434683379","0.431420845060457","2"
"Rather agree","2003","Couple + C. LE 16 ","Male","999","0.445995393443266","0.425032892752947","0.466957894133585","2"
"Rather agree","2003","Couple + C. LE 16 ","Female","1025","0.462834996803533","0.442088900472017","0.48358109313505","2"
"Rather agree","2003","Couple + C. GT 16 ","Male","925","0.426480788316839","0.405185823011613","0.447775753622065","2"
"Rather agree","2003","Couple + C. GT 16 ","Female","849","0.4235453554434","0.40112591316942","0.44596479771738","2"
"Rather agree","2003","Couple + C. LE and GT 16","Male","428","0.473269814616264","0.441146332966094","0.505393296266434","2"
"Rather agree","2003","Couple + C. LE and GT 16","Female","413","0.432770496028309","0.400490607214425","0.465050384842194","2"
"Rather disagree","2003","Single parent ","Male","36","0.125608752229396","0.0908889757565178","0.160328528702273","3"
"Rather disagree","2003","1-pers.-HH","Female","157","0.0923937317876563","0.0786644740745829","0.10612298950073","3"
"Rather disagree","2003","Couple + C. LE 16 ","Male","241","0.115100048182425","0.101641257033115","0.128558839331736","3"
"Rather disagree","2003","Couple + C. GT 16 ","Male","238","0.110406085348789","0.0969119325684993","0.123900238129078","3"
"Rather disagree","2003","Couple + C. GT 16 ","Female","187","0.112255954874448","0.0979327287127119","0.126579181036184","3"
"Rather disagree","2003","Couple + C. LE and GT 16","Male","105","0.111984342715955","0.0916952294256485","0.132273456006261","3"
"Rather disagree","2003","1-pers.-HH","Male","157","0.118351590176577","0.100550869259979","0.136152311093175","3"
"Rather disagree","2003","(Married) couple without C. ","Male","361","0.0906704810069607","0.0813372985006167","0.100003663513305","3"
"Rather disagree","2003","(Married) couple without C. ","Female","376","0.100012143593129","0.0903030626856362","0.109721224500623","3"
"Rather disagree","2003","Single parent ","Female","76","0.0950410758211995","0.074259069199738","0.115823082442661","3"
"Rather disagree","2003","Couple + C. LE 16 ","Female","208","0.087479202330761","0.0757236447579786","0.0992347599035433","3"
"Rather disagree","2003","Couple + C. LE and GT 16","Female","89","0.0863041233033885","0.0680087865996386","0.104599460007138","3"
"Disagree fully","2004","1-pers.-HH","Male","","","","","4"
"Disagree fully","2004","1-pers.-HH","Female","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","Male","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","Female","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","Female","","","","","4"
"Disagree fully","2004","Single parent ","Male","","","","","4"
"Disagree fully","2004","Single parent ","Female","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","Male","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","Male","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","Female","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","Male","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","Female","","","","","4"
"Fully agree","2004","Single parent ","Male","","","","","1"
"Fully agree","2004","Single parent ","Female","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","Male","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","Female","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","Male","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","Female","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","Male","","","","","1"
"Fully agree","2004","1-pers.-HH","Male","","","","","1"
"Fully agree","2004","1-pers.-HH","Female","","","","","1"
"Fully agree","2004","(Married) couple without C. ","Male","","","","","1"
"Fully agree","2004","(Married) couple without C. ","Female","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","Female","","","","","1"
"Rather agree","2004","1-pers.-HH","Male","","","","","2"
"Rather agree","2004","1-pers.-HH","Female","","","","","2"
"Rather agree","2004","(Married) couple without C. ","Male","","","","","2"
"Rather agree","2004","(Married) couple without C. ","Female","","","","","2"
