"plh0194","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","Male","2350","0.41458405663892","0.402076757631634","0.427091355646206"
"Fully agree","2003","Full Time","Female","1223","0.441287364570539","0.423329648090686","0.459245081050392"
"Fully agree","2003","Part Time","Male","643","0.407663859096372","0.383065154617293","0.432262563575451"
"Fully agree","2003","Part Time","Female","1524","0.438533120227363","0.422305934832765","0.454760305621962"
"Fully agree","2003","Not Working","Male","1565","0.488582530798187","0.471222514864777","0.505942546731598"
"Fully agree","2003","Not Working","Female","2523","0.511018238768404","0.497134771194202","0.524901706342605"
"Rather agree","2003","Full Time","Male","2834","0.459671194105331","0.44701865564207","0.472323732568592"
"Rather agree","2003","Full Time","Female","1360","0.425270391339481","0.40739068107431","0.443150101604651"
"Rather agree","2003","Part Time","Male","653","0.428725633706868","0.403952034472079","0.453499232941657"
"Rather agree","2003","Part Time","Female","1624","0.443910103067992","0.427662101805728","0.460158104330257"
"Rather agree","2003","Not Working","Male","1268","0.401647579040594","0.384622290704987","0.418672867376201"
"Rather agree","2003","Not Working","Female","1956","0.389036897516976","0.37549634743888","0.402577447595072"
"Rather disagree","2003","Full Time","Male","668","0.109323461334032","0.101401336997502","0.117245585670562"
"Rather disagree","2003","Full Time","Female","316","0.115420597660148","0.103864633442549","0.126976561877747"
"Rather disagree","2003","Part Time","Male","203","0.136187688744771","0.119018268407306","0.153357109082237"
"Rather disagree","2003","Part Time","Female","389","0.102638625693397","0.0927138882330645","0.11256336315373"
"Rather disagree","2003","Not Working","Male","292","0.0901778081672933","0.0802301357981394","0.100125480536447"
"Rather disagree","2003","Not Working","Female","421","0.0823216717736866","0.0746879601777161","0.0899553833696571"
"Disagree fully","2003","Full Time","Male","108","0.0164212879217166","0.0131947770755274","0.0196477987679059"
"Disagree fully","2003","Full Time","Female","38","0.0180216464298323","0.0132105472770824","0.0228327455825822"
"Disagree fully","2003","Part Time","Male","34","0.027422818451989","0.0192476803886529","0.0355979565153251"
"Disagree fully","2003","Part Time","Female","55","0.0149181510112469","0.0109537864517724","0.0188825155707214"
"Disagree fully","2003","Not Working","Male","60","0.0195920819939252","0.0147788469220699","0.0244053170657804"
"Disagree fully","2003","Not Working","Female","80","0.0176231919409335","0.0139688031018429","0.0212775807800242"
"Fully agree","2004","Full Time","Male","","","",""
"Fully agree","2004","Full Time","Female","","","",""
"Fully agree","2004","Part Time","Male","","","",""
"Fully agree","2004","Part Time","Female","","","",""
"Fully agree","2004","Not Working","Male","","","",""
"Fully agree","2004","Not Working","Female","","","",""
"Rather agree","2004","Full Time","Male","","","",""
"Rather agree","2004","Full Time","Female","","","",""
"Rather agree","2004","Part Time","Male","","","",""
"Rather agree","2004","Part Time","Female","","","",""
"Rather agree","2004","Not Working","Male","","","",""
"Rather agree","2004","Not Working","Female","","","",""
"Rather disagree","2004","Full Time","Male","","","",""
"Rather disagree","2004","Full Time","Female","","","",""
"Rather disagree","2004","Part Time","Male","","","",""
"Rather disagree","2004","Part Time","Female","","","",""
"Rather disagree","2004","Not Working","Male","","","",""
"Rather disagree","2004","Not Working","Female","","","",""
"Disagree fully","2004","Full Time","Male","","","",""
"Disagree fully","2004","Full Time","Female","","","",""
"Disagree fully","2004","Part Time","Male","","","",""
"Disagree fully","2004","Part Time","Female","","","",""
"Disagree fully","2004","Not Working","Male","","","",""
"Disagree fully","2004","Not Working","Female","","","",""
"Fully agree","2005","Full Time","Male","","","",""
"Fully agree","2005","Full Time","Female","","","",""
"Fully agree","2005","Part Time","Male","","","",""
"Fully agree","2005","Part Time","Female","","","",""
"Fully agree","2005","Not Working","Male","","","",""
"Fully agree","2005","Not Working","Female","","","",""
"Rather agree","2005","Full Time","Male","","","",""
"Rather agree","2005","Full Time","Female","","","",""
"Rather agree","2005","Part Time","Male","","","",""
"Rather agree","2005","Part Time","Female","","","",""
"Rather agree","2005","Not Working","Male","","","",""
"Rather agree","2005","Not Working","Female","","","",""
"Rather disagree","2005","Full Time","Male","","","",""
"Rather disagree","2005","Full Time","Female","","","",""
"Rather disagree","2005","Part Time","Male","","","",""
"Rather disagree","2005","Part Time","Female","","","",""
"Rather disagree","2005","Not Working","Male","","","",""
"Rather disagree","2005","Not Working","Female","","","",""
"Disagree fully","2005","Full Time","Male","","","",""
"Disagree fully","2005","Full Time","Female","","","",""
"Disagree fully","2005","Part Time","Male","","","",""
"Disagree fully","2005","Part Time","Female","","","",""
"Disagree fully","2005","Not Working","Male","","","",""
