"plh0194","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Single parent ","direct migration background","","","","","4"
"Disagree fully","2003","Single parent ","no migration background","13","","","","4"
"Disagree fully","2003","1-pers.-HH","direct migration background","7","","","","4"
"Disagree fully","2003","1-pers.-HH","no migration background","59","0.0242411378317448","0.0183932360954118","0.0300890395680778","4"
"Disagree fully","2003","1-pers.-HH","indirect migration background","2","","","","4"
"Disagree fully","2003","Single parent ","indirect migration background","2","","","","4"
"Disagree fully","2003","(Married) couple without C. ","direct migration background","16","","","","4"
"Disagree fully","2003","(Married) couple without C. ","indirect migration background","2","","","","4"
"Disagree fully","2003","Couple + C. LE 16 ","no migration background","44","0.0102272674472108","0.00691013839824406","0.0135443964961775","4"
"Disagree fully","2003","(Married) couple without C. ","no migration background","101","0.0163106227636747","0.0132189050155184","0.0194023405118311","4"
"Disagree fully","2003","Couple + C. LE 16 ","direct migration background","11","","","","4"
"Disagree fully","2003","Couple + C. LE 16 ","indirect migration background","2","","","","4"
"Disagree fully","2003","Couple + C. GT 16 ","no migration background","62","0.0221583345184198","0.0171558034437695","0.0271608655930702","4"
"Disagree fully","2003","Couple + C. GT 16 ","direct migration background","10","","","","4"
"Disagree fully","2003","Couple + C. LE and GT 16","no migration background","27","","","","4"
"Disagree fully","2003","Couple + C. LE and GT 16","direct migration background","4","","","","4"
"Disagree fully","2003","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"Disagree fully","2003","Couple + C. GT 16 ","indirect migration background","5","","","","4"
"Fully agree","2003","1-pers.-HH","no migration background","1226","0.460708943352082","0.441755974695979","0.479661912008185","1"
"Fully agree","2003","1-pers.-HH","direct migration background","113","0.453785238518763","0.389996052426821","0.517574424610704","1"
"Fully agree","2003","1-pers.-HH","indirect migration background","29","","","","1"
"Fully agree","2003","(Married) couple without C. ","no migration background","2992","0.481354090314617","0.469158484224425","0.493549696404809","1"
"Fully agree","2003","(Married) couple without C. ","direct migration background","348","0.462802339587301","0.426755329286546","0.498849349888057","1"
"Fully agree","2003","(Married) couple without C. ","indirect migration background","42","0.405509664751631","0.318025709474811","0.492993620028452","1"
"Fully agree","2003","Single parent ","no migration background","404","0.455210238527712","0.422854756506573","0.487565720548851","1"
"Fully agree","2003","Single parent ","direct migration background","76","0.520552195925642","0.438092573277314","0.603011818573969","1"
"Fully agree","2003","Single parent ","indirect migration background","28","","","","1"
"Fully agree","2003","Couple + C. LE 16 ","no migration background","1410","0.413015938229982","0.396782467635289","0.429249408824674","1"
"Fully agree","2003","Couple + C. LE 16 ","direct migration background","351","0.529147629488443","0.491408292811503","0.566886966165382","1"
"Fully agree","2003","Couple + C. LE 16 ","indirect migration background","88","0.393477441665278","0.320681287166901","0.466273596163655","1"
"Fully agree","2003","Couple + C. GT 16 ","no migration background","1375","0.436214976349898","0.419361324354645","0.453068628345151","1"
"Fully agree","2003","Couple + C. GT 16 ","direct migration background","210","0.482090640411767","0.434751819532309","0.529429461291224","1"
"Fully agree","2003","Couple + C. GT 16 ","indirect migration background","77","0.380297868402344","0.310153530522751","0.450442206281937","1"
"Fully agree","2003","Couple + C. LE and GT 16","no migration background","569","0.42529843917904","0.399538908047346","0.451057970310734","1"
"Fully agree","2003","Couple + C. LE and GT 16","direct migration background","133","0.41805343022549","0.361382668716929","0.474724191734052","1"
