"plh0194","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","Urban Area","2340","0.423708108042927","0.411113090011989","0.436303126073865"
"Fully agree","2003","Full Time","Rural Area","1233","0.42144844192313","0.403731370266565","0.439165513579695"
"Fully agree","2003","Part Time","Urban Area","1495","0.428353015374709","0.41205442667397","0.444651604075449"
"Fully agree","2003","Part Time","Rural Area","672","0.428218332263077","0.403850424405927","0.452586240120227"
"Fully agree","2003","Not Working","Urban Area","2654","0.498029790794817","0.484710051940961","0.511349529648674"
"Fully agree","2003","Not Working","Rural Area","1434","0.511938683524973","0.493263277897804","0.530614089152142"
"Rather agree","2003","Full Time","Urban Area","2764","0.439165944579446","0.426516377344924","0.451815511813968"
"Rather agree","2003","Full Time","Rural Area","1430","0.470070027725101","0.452162352730904","0.487977702719297"
"Rather agree","2003","Part Time","Urban Area","1558","0.428107768529051","0.411810351429678","0.444405185628425"
"Rather agree","2003","Part Time","Rural Area","719","0.463888930398354","0.439330257521216","0.488447603275492"
"Rather agree","2003","Not Working","Urban Area","2168","0.394920029881319","0.381897659406863","0.407942400355776"
"Rather agree","2003","Not Working","Rural Area","1056","0.391663013474795","0.37342606093743","0.409899966012161"
"Rather disagree","2003","Full Time","Urban Area","713","0.121260684673375","0.112940476582377","0.129580892764372"
"Rather disagree","2003","Full Time","Rural Area","271","0.0892239248590779","0.07899582050783","0.0994520292103258"
"Rather disagree","2003","Part Time","Urban Area","427","0.123665948429419","0.112823058787203","0.134508838071634"
"Rather disagree","2003","Part Time","Rural Area","165","0.0907255380699935","0.0765811951990521","0.104869880940935"
"Rather disagree","2003","Not Working","Urban Area","492","0.0881710173526368","0.0806175092480727","0.0957245254572009"
"Rather disagree","2003","Not Working","Rural Area","221","0.0791134614806376","0.0690290134576687","0.0891979095036066"
"Disagree fully","2003","Full Time","Urban Area","96","0.0158652627042525","0.01268036809215","0.019050157316355"
"Disagree fully","2003","Full Time","Rural Area","50","0.0192576054926914","0.0143266929594895","0.0241885180258933"
"Disagree fully","2003","Part Time","Urban Area","61","0.0198732676668211","0.0152764118098111","0.0244701235238311"
"Disagree fully","2003","Part Time","Rural Area","28","","",""
"Disagree fully","2003","Not Working","Urban Area","99","0.0188791619712265","0.0152535469826189","0.0225047769598342"
"Disagree fully","2003","Not Working","Rural Area","41","0.0172848415195942","0.0124154981030576","0.0221541849361308"
"Fully agree","2004","Full Time","Urban Area","","","",""
"Fully agree","2004","Full Time","Rural Area","","","",""
"Fully agree","2004","Part Time","Urban Area","","","",""
"Fully agree","2004","Part Time","Rural Area","","","",""
"Fully agree","2004","Not Working","Urban Area","","","",""
"Fully agree","2004","Not Working","Rural Area","","","",""
"Rather agree","2004","Full Time","Urban Area","","","",""
"Rather agree","2004","Full Time","Rural Area","","","",""
"Rather agree","2004","Part Time","Urban Area","","","",""
"Rather agree","2004","Part Time","Rural Area","","","",""
"Rather agree","2004","Not Working","Urban Area","","","",""
"Rather agree","2004","Not Working","Rural Area","","","",""
"Rather disagree","2004","Full Time","Urban Area","","","",""
"Rather disagree","2004","Full Time","Rural Area","","","",""
"Rather disagree","2004","Part Time","Urban Area","","","",""
"Rather disagree","2004","Part Time","Rural Area","","","",""
"Rather disagree","2004","Not Working","Urban Area","","","",""
"Rather disagree","2004","Not Working","Rural Area","","","",""
"Disagree fully","2004","Full Time","Urban Area","","","",""
"Disagree fully","2004","Full Time","Rural Area","","","",""
"Disagree fully","2004","Part Time","Urban Area","","","",""
"Disagree fully","2004","Part Time","Rural Area","","","",""
"Disagree fully","2004","Not Working","Urban Area","","","",""
"Disagree fully","2004","Not Working","Rural Area","","","",""
"Fully agree","2005","Full Time","Urban Area","","","",""
"Fully agree","2005","Full Time","Rural Area","","","",""
"Fully agree","2005","Part Time","Urban Area","","","",""
"Fully agree","2005","Part Time","Rural Area","","","",""
"Fully agree","2005","Not Working","Urban Area","","","",""
"Fully agree","2005","Not Working","Rural Area","","","",""
"Rather agree","2005","Full Time","Urban Area","","","",""
"Rather agree","2005","Full Time","Rural Area","","","",""
"Rather agree","2005","Part Time","Urban Area","","","",""
"Rather agree","2005","Part Time","Rural Area","","","",""
"Rather agree","2005","Not Working","Urban Area","","","",""
"Rather agree","2005","Not Working","Rural Area","","","",""
"Rather disagree","2005","Full Time","Urban Area","","","",""
"Rather disagree","2005","Full Time","Rural Area","","","",""
"Rather disagree","2005","Part Time","Urban Area","","","",""
"Rather disagree","2005","Part Time","Rural Area","","","",""
"Rather disagree","2005","Not Working","Urban Area","","","",""
"Rather disagree","2005","Not Working","Rural Area","","","",""
"Disagree fully","2005","Full Time","Urban Area","","","",""
"Disagree fully","2005","Full Time","Rural Area","","","",""
"Disagree fully","2005","Part Time","Urban Area","","","",""
"Disagree fully","2005","Part Time","Rural Area","","","",""
"Disagree fully","2005","Not Working","Urban Area","","","",""
"Disagree fully","2005","Not Working","Rural Area","","","",""
"Fully agree","2006","Full Time","Urban Area","","","",""
"Fully agree","2006","Full Time","Rural Area","","","",""
"Fully agree","2006","Part Time","Urban Area","","","",""
"Fully agree","2006","Part Time","Rural Area","","","",""
"Fully agree","2006","Not Working","Urban Area","","","",""
"Fully agree","2006","Not Working","Rural Area","","","",""
"Rather agree","2006","Full Time","Urban Area","","","",""
"Rather agree","2006","Full Time","Rural Area","","","",""
"Rather agree","2006","Part Time","Urban Area","","","",""
"Rather agree","2006","Part Time","Rural Area","","","",""
"Rather agree","2006","Not Working","Urban Area","","","",""
"Rather agree","2006","Not Working","Rural Area","","","",""
"Rather disagree","2006","Full Time","Urban Area","","","",""
"Rather disagree","2006","Full Time","Rural Area","","","",""
"Rather disagree","2006","Part Time","Urban Area","","","",""
"Rather disagree","2006","Part Time","Rural Area","","","",""
"Rather disagree","2006","Not Working","Urban Area","","","",""
"Rather disagree","2006","Not Working","Rural Area","","","",""
"Disagree fully","2006","Full Time","Urban Area","","","",""
"Disagree fully","2006","Full Time","Rural Area","","","",""
"Disagree fully","2006","Part Time","Urban Area","","","",""
"Disagree fully","2006","Part Time","Rural Area","","","",""
"Disagree fully","2006","Not Working","Urban Area","","","",""
"Disagree fully","2006","Not Working","Rural Area","","","",""
"Fully agree","2007","Full Time","Urban Area","","","",""
"Fully agree","2007","Full Time","Rural Area","","","",""
"Fully agree","2007","Part Time","Urban Area","","","",""
"Fully agree","2007","Part Time","Rural Area","","","",""
"Fully agree","2007","Not Working","Urban Area","","","",""
