"plh0194","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","1-pers.-HH","Urban Area","953","0.447212447098242","0.426087367780807","0.468337526415677"
"Fully agree","2003","1-pers.-HH","Rural Area","415","0.487702972537507","0.454020688895063","0.521385256179951"
"Fully agree","2003","(Married) couple without C. ","Urban Area","2226","0.476849394546728","0.462914345666688","0.490784443426767"
"Fully agree","2003","(Married) couple without C. ","Rural Area","1156","0.481468323140471","0.46134790201107","0.501588744269872"
"Fully agree","2003","Single parent ","Urban Area","328","0.477737376476601","0.441576813204034","0.513897939749169"
"Fully agree","2003","Single parent ","Rural Area","180","0.446526662815922","0.396673988600056","0.496379337031788"
"Fully agree","2003","Couple + C. LE 16 ","Urban Area","1266","0.434320673490417","0.416586722743825","0.452054624237009"
"Fully agree","2003","Couple + C. LE 16 ","Rural Area","583","0.429888132397241","0.403749596903801","0.456026667890681"
"Fully agree","2003","Couple + C. GT 16 ","Urban Area","1026","0.440061807248313","0.420461872573345","0.459661741923281"
"Fully agree","2003","Couple + C. GT 16 ","Rural Area","636","0.438899323067678","0.41356541436676","0.464233231768596"
"Fully agree","2003","Couple + C. LE and GT 16","Urban Area","504","0.447160519415273","0.418946879431244","0.475374159399302"
"Fully agree","2003","Couple + C. LE and GT 16","Rural Area","262","0.399513870640375","0.361567038592862","0.437460702687889"
"Rather agree","2003","1-pers.-HH","Urban Area","884","0.414080020391325","0.393152220645501","0.435007820137148"
"Rather agree","2003","1-pers.-HH","Rural Area","340","0.409558067373204","0.376421367938859","0.442694766807549"
"Rather agree","2003","(Married) couple without C. ","Urban Area","2097","0.410903982536658","0.397177232314499","0.424630732758816"
"Rather agree","2003","(Married) couple without C. ","Rural Area","969","0.408402431529412","0.388608917175434","0.428195945883391"
"Rather agree","2003","Single parent ","Urban Area","307","0.385393937136592","0.350161153011651","0.420626721261533"
"Rather agree","2003","Single parent ","Rural Area","173","0.481348671029299","0.431243327318173","0.531454014740424"
"Rather agree","2003","Couple + C. LE 16 ","Urban Area","1369","0.443011128848899","0.425238745581613","0.460783512116186"
"Rather agree","2003","Couple + C. LE 16 ","Rural Area","655","0.479607962874775","0.453230562221738","0.505985363527813"
"Rather agree","2003","Couple + C. GT 16 ","Urban Area","1100","0.407118506664098","0.387719829800496","0.426517183527699"
