"plh0194","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","16-34 y.","lower secondary degree","601","0.518202104579306","0.489435512922297","0.546968696236315"
"Fully agree","2003","16-34 y.","secondary school degree","860","0.429606600401701","0.407475953060264","0.451737247743138"
"Fully agree","2003","16-34 y.","college entrance qualification","512","0.294545720460242","0.272748342996033","0.316343097924451"
"Fully agree","2003","16-34 y.","Other degree","109","0.499500511784253","0.431713773770152","0.567287249798355"
"Fully agree","2003","16-34 y.","no degree/no degree yet","276","0.412655082695244","0.375180954891158","0.450129210499331"
"Fully agree","2003","35-65 y.","lower secondary degree","2176","0.502848915197523","0.487965023727232","0.517732806667814"
"Fully agree","2003","35-65 y.","secondary school degree","1765","0.448374962029572","0.432987883410635","0.46376204064851"
"Fully agree","2003","35-65 y.","college entrance qualification","947","0.313994115199238","0.298030486360742","0.329957744037734"
"Fully agree","2003","35-65 y.","Other degree","429","0.519848293498657","0.486301127063497","0.553395459933816"
"Fully agree","2003","35-65 y.","no degree/no degree yet","87","0.540605211143574","0.463864869228472","0.617345553058677"
"Fully agree","2003","66 and older","lower secondary degree","1288","0.5193478077392","0.499417037931987","0.539278577546414"
"Fully agree","2003","66 and older","secondary school degree","274","0.547596046868323","0.504774952741228","0.590417140995419"
"Fully agree","2003","66 and older","college entrance qualification","245","0.49040924276019","0.446765406541316","0.534053078979064"
"Fully agree","2003","66 and older","Other degree","98","0.590578822476054","0.517515813626509","0.663641831325598"
"Fully agree","2003","66 and older","no degree/no degree yet","30","0.47715882890162","0.355733920625201","0.598583737178038"
"Rather agree","2003","16-34 y.","lower secondary degree","475","0.402798455810654","0.374561964332706","0.431034947288603"
"Rather agree","2003","16-34 y.","secondary school degree","887","0.468534380198","0.446225399939493","0.490843360456507"
"Rather agree","2003","16-34 y.","college entrance qualification","859","0.514189240924824","0.490289757881504","0.538088723968143"
"Rather agree","2003","16-34 y.","Other degree","81","0.42560079464107","0.358568655598809","0.492632933683331"
"Rather agree","2003","16-34 y.","no degree/no degree yet","292","0.433376418329143","0.395656452789102","0.471096383869184"
"Rather agree","2003","35-65 y.","lower secondary degree","1749","0.395594330937672","0.381038304545234","0.410150357330111"
"Rather agree","2003","35-65 y.","secondary school degree","1823","0.448836056238821","0.433447503420307","0.464224609057334"
"Rather agree","2003","35-65 y.","college entrance qualification","1691","0.498268077114263","0.481070219632273","0.515465934596252"
"Rather agree","2003","35-65 y.","Other degree","333","0.368081962223582","0.335697928916684","0.400465995530479"
"Rather agree","2003","35-65 y.","no degree/no degree yet","61","0.378034026740103","0.303365197346618","0.452702856133587"
"Rather agree","2003","66 and older","lower secondary degree","883","0.377047515421207","0.357714261233401","0.396380769609013"
"Rather agree","2003","66 and older","secondary school degree","184","0.348273920942099","0.307285853733257","0.389261988150941"
"Rather agree","2003","66 and older","college entrance qualification","176","0.358821091078256","0.316945454885356","0.400696727271156"
"Rather agree","2003","66 and older","Other degree","60","0.324865946341563","0.255280155283271","0.394451737399856"
"Rather agree","2003","66 and older","no degree/no degree yet","31","0.454446934973309","0.333400639688254","0.575493230258364"
"Rather disagree","2003","16-34 y.","lower secondary degree","73","0.0672298824160769","0.0528128836553554","0.0816468811767984"
"Rather disagree","2003","16-34 y.","secondary school degree","158","0.0925682064061162","0.0796110613844427","0.10552535142779"
"Rather disagree","2003","16-34 y.","college entrance qualification","273","0.1704953016647","0.152512428420027","0.188478174909374"
"Rather disagree","2003","16-34 y.","Other degree","14","","",""
"Rather disagree","2003","16-34 y.","no degree/no degree yet","87","0.141987601458978","0.115419328772119","0.168555874145837"
"Rather disagree","2003","35-65 y.","lower secondary degree","347","0.0840656197286863","0.0758053366645033","0.0923259027928693"
"Rather disagree","2003","35-65 y.","secondary school degree","358","0.0840273133731331","0.0754438015052158","0.0926108252410505"
"Rather disagree","2003","35-65 y.","college entrance qualification","539","0.163771213961936","0.151042389786465","0.176500038137408"
"Rather disagree","2003","35-65 y.","Other degree","71","0.0976137889230603","0.0776850368593597","0.117542540986761"
"Rather disagree","2003","35-65 y.","no degree/no degree yet","12","","",""
"Rather disagree","2003","66 and older","lower secondary degree","203","0.0866676682751694","0.0754443202483831","0.0978910163019557"
"Rather disagree","2003","66 and older","secondary school degree","49","0.0889270110346953","0.0644387556796166","0.113415266389774"
"Rather disagree","2003","66 and older","college entrance qualification","63","0.101379000704296","0.0750281216673173","0.127729879741275"
"Rather disagree","2003","66 and older","Other degree","13","","",""
"Rather disagree","2003","66 and older","no degree/no degree yet","4","","",""
"Disagree fully","2003","16-34 y.","lower secondary degree","10","","",""
"Disagree fully","2003","16-34 y.","secondary school degree","17","","",""
"Disagree fully","2003","16-34 y.","college entrance qualification","36","0.0207697369502341","0.0139502553539885","0.0275892185464796"
"Disagree fully","2003","16-34 y.","Other degree","5","","",""
"Disagree fully","2003","16-34 y.","no degree/no degree yet","8","","",""
"Disagree fully","2003","35-65 y.","lower secondary degree","63","0.0174911341361182","0.0135887432896794","0.0213935249825569"
"Disagree fully","2003","35-65 y.","secondary school degree","67","0.018761668358474","0.0145637258042864","0.0229596109126616"
"Disagree fully","2003","35-65 y.","college entrance qualification","70","0.0239665937245625","0.0187059069440799","0.0292272805050452"
"Disagree fully","2003","35-65 y.","Other degree","19","","",""
"Disagree fully","2003","35-65 y.","no degree/no degree yet","2","","",""
"Disagree fully","2003","66 and older","lower secondary degree","40","0.0169370085644234","0.0117896018448833","0.0220844152839635"
"Disagree fully","2003","66 and older","secondary school degree","12","","",""
"Disagree fully","2003","66 and older","college entrance qualification","20","","",""
"Disagree fully","2003","66 and older","Other degree","3","","",""
"Disagree fully","2003","66 and older","no degree/no degree yet","","","",""
"Fully agree","2004","16-34 y.","lower secondary degree","","","",""
"Fully agree","2004","16-34 y.","secondary school degree","","","",""
"Fully agree","2004","16-34 y.","college entrance qualification","","","",""
"Fully agree","2004","16-34 y.","Other degree","","","",""
"Fully agree","2004","16-34 y.","no degree/no degree yet","","","",""
"Fully agree","2004","35-65 y.","lower secondary degree","","","",""
"Fully agree","2004","35-65 y.","secondary school degree","","","",""
"Fully agree","2004","35-65 y.","college entrance qualification","","","",""
"Fully agree","2004","35-65 y.","Other degree","","","",""
"Fully agree","2004","35-65 y.","no degree/no degree yet","","","",""
"Fully agree","2004","66 and older","lower secondary degree","","","",""
"Fully agree","2004","66 and older","secondary school degree","","","",""
"Fully agree","2004","66 and older","college entrance qualification","","","",""
"Fully agree","2004","66 and older","Other degree","","","",""
"Fully agree","2004","66 and older","no degree/no degree yet","","","",""
"Rather agree","2004","16-34 y.","lower secondary degree","","","",""
"Rather agree","2004","16-34 y.","secondary school degree","","","",""
"Rather agree","2004","16-34 y.","college entrance qualification","","","",""
"Rather agree","2004","16-34 y.","Other degree","","","",""
"Rather agree","2004","16-34 y.","no degree/no degree yet","","","",""
"Rather agree","2004","35-65 y.","lower secondary degree","","","",""
"Rather agree","2004","35-65 y.","secondary school degree","","","",""
"Rather agree","2004","35-65 y.","college entrance qualification","","","",""
"Rather agree","2004","35-65 y.","Other degree","","","",""
"Rather agree","2004","35-65 y.","no degree/no degree yet","","","",""
"Rather agree","2004","66 and older","lower secondary degree","","","",""
"Rather agree","2004","66 and older","secondary school degree","","","",""
"Rather agree","2004","66 and older","college entrance qualification","","","",""
"Rather agree","2004","66 and older","Other degree","","","",""
"Rather agree","2004","66 and older","no degree/no degree yet","","","",""
"Rather disagree","2004","16-34 y.","lower secondary degree","","","",""
"Rather disagree","2004","16-34 y.","secondary school degree","","","",""
"Rather disagree","2004","16-34 y.","college entrance qualification","","","",""
"Rather disagree","2004","16-34 y.","Other degree","","","",""
"Rather disagree","2004","16-34 y.","no degree/no degree yet","","","",""
"Rather disagree","2004","35-65 y.","lower secondary degree","","","",""
"Rather disagree","2004","35-65 y.","secondary school degree","","","",""
"Rather disagree","2004","35-65 y.","college entrance qualification","","","",""
"Rather disagree","2004","35-65 y.","Other degree","","","",""
"Rather disagree","2004","35-65 y.","no degree/no degree yet","","","",""
"Rather disagree","2004","66 and older","lower secondary degree","","","",""
"Rather disagree","2004","66 and older","secondary school degree","","","",""
"Rather disagree","2004","66 and older","college entrance qualification","","","",""
"Rather disagree","2004","66 and older","Other degree","","","",""
"Rather disagree","2004","66 and older","no degree/no degree yet","","","",""
"Disagree fully","2004","16-34 y.","lower secondary degree","","","",""
