"plh0194","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","16-34 y.","Rural Area","23","","","","4"
"Disagree fully","2003","35-65 y.","Rural Area","76","0.021166446112378","0.0167733858631551","0.025559506361601","4"
"Disagree fully","2003","16-34 y.","Urban Area","55","0.0138127757778172","0.0101525983486781","0.0174729532069563","4"
"Disagree fully","2003","35-65 y.","Urban Area","146","0.0180714816839518","0.0152434213889436","0.02089954197896","4"
"Disagree fully","2003","66 and older","Urban Area","55","0.0225393097915716","0.0166474663649219","0.0284311532182213","4"
"Disagree fully","2003","66 and older","Rural Area","20","","","","4"
"Fully agree","2003","16-34 y.","Urban Area","1618","0.409579627146852","0.39415794271589","0.425001311577814","1"
"Fully agree","2003","16-34 y.","Rural Area","850","0.430021277223549","0.408047481661983","0.451995072785115","1"
"Fully agree","2003","35-65 y.","Urban Area","3579","0.446774721971074","0.436219991408403","0.457329452533745","1"
"Fully agree","2003","35-65 y.","Rural Area","1843","0.454328897625122","0.439132542966119","0.469525252284125","1"
"Fully agree","2003","66 and older","Urban Area","1292","0.5287612336087","0.508946805177368","0.548575662040031","1"
"Fully agree","2003","66 and older","Rural Area","646","0.508529825920997","0.48077133397231","0.536288317869685","1"
"Rather agree","2003","35-65 y.","Rural Area","1834","0.441166612902953","0.426012474333387","0.456320751472519","2"
"Rather agree","2003","16-34 y.","Rural Area","904","0.471872940730963","0.449715860410527","0.494030021051399","2"
"Rather agree","2003","16-34 y.","Urban Area","1778","0.451446505636739","0.4358403974814","0.467052613792078","2"
"Rather agree","2003","35-65 y.","Urban Area","3841","0.4258218431534","0.415324264242437","0.436319422064363","2"
"Rather agree","2003","66 and older","Urban Area","871","0.362700035492356","0.343615702463133","0.381784368521579","2"
"Rather agree","2003","66 and older","Rural Area","467","0.384924827107444","0.357907577807347","0.411942076407541","2"
"Rather disagree","2003","16-34 y.","Urban Area","455","0.125161091438592","0.114783879480955","0.135538303396229","3"
"Rather disagree","2003","16-34 y.","Rural Area","173","0.0860221512072974","0.0735768970563332","0.0984674053582616","3"
"Rather disagree","2003","35-65 y.","Rural Area","371","0.0833380433595469","0.0749024620405401","0.0917736246785537","3"
"Rather disagree","2003","35-65 y.","Urban Area","957","0.109331953191574","0.102706992035998","0.11595691434715","3"
"Rather disagree","2003","66 and older","Urban Area","220","0.0859994211073726","0.0748705211155061","0.0971283210992391","3"
"Rather disagree","2003","66 and older","Rural Area","113","0.0895840212043807","0.0737269023252777","0.105441140083484","3"
"Disagree fully","2004","16-34 y.","Rural Area","","","","","4"
"Disagree fully","2004","35-65 y.","Rural Area","","","","","4"
"Disagree fully","2004","16-34 y.","Urban Area","","","","","4"
"Disagree fully","2004","35-65 y.","Urban Area","","","","","4"
"Disagree fully","2004","66 and older","Urban Area","","","","","4"
"Disagree fully","2004","66 and older","Rural Area","","","","","4"
"Fully agree","2004","16-34 y.","Urban Area","","","","","1"
"Fully agree","2004","16-34 y.","Rural Area","","","","","1"
"Fully agree","2004","35-65 y.","Urban Area","","","","","1"
"Fully agree","2004","35-65 y.","Rural Area","","","","","1"
"Fully agree","2004","66 and older","Urban Area","","","","","1"
"Fully agree","2004","66 and older","Rural Area","","","","","1"
"Rather agree","2004","16-34 y.","Rural Area","","","","","2"
"Rather agree","2004","16-34 y.","Urban Area","","","","","2"
"Rather agree","2004","35-65 y.","Rural Area","","","","","2"
"Rather agree","2004","35-65 y.","Urban Area","","","","","2"
"Rather agree","2004","66 and older","Urban Area","","","","","2"
"Rather agree","2004","66 and older","Rural Area","","","","","2"
"Rather disagree","2004","16-34 y.","Rural Area","","","","","3"
"Rather disagree","2004","16-34 y.","Urban Area","","","","","3"
"Rather disagree","2004","35-65 y.","Rural Area","","","","","3"
"Rather disagree","2004","35-65 y.","Urban Area","","","","","3"
"Rather disagree","2004","66 and older","Urban Area","","","","","3"
"Rather disagree","2004","66 and older","Rural Area","","","","","3"
"Disagree fully","2005","16-34 y.","Rural Area","","","","","4"
"Disagree fully","2005","16-34 y.","Urban Area","","","","","4"
"Disagree fully","2005","35-65 y.","Rural Area","","","","","4"
"Disagree fully","2005","35-65 y.","Urban Area","","","","","4"
"Disagree fully","2005","66 and older","Urban Area","","","","","4"
"Disagree fully","2005","66 and older","Rural Area","","","","","4"
"Fully agree","2005","16-34 y.","Urban Area","","","","","1"
"Fully agree","2005","16-34 y.","Rural Area","","","","","1"
"Fully agree","2005","35-65 y.","Urban Area","","","","","1"
