"plh0194","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","244","0.377456929920092","0.339114263733234","0.415799596106951"
"Fully agree","2003","(1a) inadequately completed","149","0.550341284615934","0.491439240867936","0.609243328363931"
"Fully agree","2003","(1b) general elementary school","1154","0.530529195460301","0.50944849607835","0.551609894842253"
"Fully agree","2003","(1c) basic vocational qualification","3217","0.506856943927301","0.494519323349163","0.519194564505439"
"Fully agree","2003","(2b) intermediate general qualification","308","0.476133301113314","0.437196145156961","0.515070457069667"
"Fully agree","2003","(2a) intermediate vocational","2313","0.45267447268557","0.43908797588243","0.466260969488709"
"Fully agree","2003","(2c_gen) general maturity certificate","263","0.310490343325681","0.279638192556462","0.3413424940949"
"Fully agree","2003","(2c_voc) vocational maturity certificate","633","0.405921302735763","0.381622799022911","0.430219806448614"
"Fully agree","2003","(3a) lower tertiary education","663","0.414115211995316","0.390843712980453","0.437386711010178"
"Fully agree","2003","(3b) higher tertiary education","756","0.307201888477522","0.289587276962019","0.324816499993025"
"Rather agree","2003","(0) in school","279","0.461940634146646","0.422506520267474","0.501374748025819"
"Rather agree","2003","(1a) inadequately completed","103","0.367640613125314","0.310549759674711","0.424731466575917"
"Rather agree","2003","(1b) general elementary school","819","0.378750438668438","0.358260734130676","0.3992401432062"
"Rather agree","2003","(1c) basic vocational qualification","2487","0.390036831494333","0.378000147346854","0.402073515641813"
"Rather agree","2003","(2b) intermediate general qualification","262","0.423556524597655","0.385033213853748","0.462079835341561"
"Rather agree","2003","(2a) intermediate vocational","2337","0.446075149638723","0.43250698589455","0.459643313382896"
"Rather agree","2003","(2c_gen) general maturity certificate","445","0.5285703723376","0.495285180499682","0.561855564175518"
"Rather agree","2003","(2c_voc) vocational maturity certificate","726","0.448369402434791","0.423761263117361","0.472977541752222"
"Rather agree","2003","(3a) lower tertiary education","804","0.441222998263585","0.41776418770623","0.46468180882094"
"Rather agree","2003","(3b) higher tertiary education","1328","0.488992270119547","0.469905936401807","0.508078603837287"
"Rather disagree","2003","(0) in school","84","0.151829569873035","0.123444912907292","0.180214226838778"
"Rather disagree","2003","(1a) inadequately completed","19","","",""
"Rather disagree","2003","(1b) general elementary school","152","0.0718665245753456","0.0609572815636725","0.0827757675870187"
"Rather disagree","2003","(1c) basic vocational qualification","513","0.0880628321280408","0.0810695502900187","0.0950561139660629"
"Rather disagree","2003","(2b) intermediate general qualification","57","0.0927311855689865","0.0701175468456277","0.115344824292345"
"Rather disagree","2003","(2a) intermediate vocational","422","0.083895890412403","0.0763287046347316","0.0914630761900744"
"Rather disagree","2003","(2c_gen) general maturity certificate","138","0.146508451907091","0.122929626218584","0.170087277595598"
"Rather disagree","2003","(2c_voc) vocational maturity certificate","177","0.124551545838395","0.108212508307888","0.140890583368903"
"Rather disagree","2003","(3a) lower tertiary education","227","0.125751663674914","0.110086608357493","0.141416718992336"
"Rather disagree","2003","(3b) higher tertiary education","475","0.170152268442769","0.155804780827651","0.184499756057887"
"Disagree fully","2003","(0) in school","7","","",""
"Disagree fully","2003","(1a) inadequately completed","3","","",""
"Disagree fully","2003","(1b) general elementary school","28","","",""
"Disagree fully","2003","(1c) basic vocational qualification","91","0.0150433924503249","0.0120395047652514","0.0180472801353984"
"Disagree fully","2003","(2b) intermediate general qualification","5","","",""
"Disagree fully","2003","(2a) intermediate vocational","84","0.0173544872633041","0.013790009023342","0.0209189655032662"
"Disagree fully","2003","(2c_gen) general maturity certificate","18","","",""
"Disagree fully","2003","(2c_voc) vocational maturity certificate","33","0.0211577489910508","0.0140369667811594","0.0282785312009422"
"Disagree fully","2003","(3a) lower tertiary education","27","","",""
"Disagree fully","2003","(3b) higher tertiary education","76","0.0336535729601612","0.0267680046111539","0.0405391413091684"
"Fully agree","2004","(0) in school","","","",""
"Fully agree","2004","(1a) inadequately completed","","","",""
"Fully agree","2004","(1b) general elementary school","","","",""
"Fully agree","2004","(1c) basic vocational qualification","","","",""
"Fully agree","2004","(2b) intermediate general qualification","","","",""
"Fully agree","2004","(2a) intermediate vocational","","","",""
"Fully agree","2004","(2c_gen) general maturity certificate","","","",""
"Fully agree","2004","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2004","(3a) lower tertiary education","","","",""
"Fully agree","2004","(3b) higher tertiary education","","","",""
"Rather agree","2004","(0) in school","","","",""
"Rather agree","2004","(1a) inadequately completed","","","",""
"Rather agree","2004","(1b) general elementary school","","","",""
"Rather agree","2004","(1c) basic vocational qualification","","","",""
"Rather agree","2004","(2b) intermediate general qualification","","","",""
"Rather agree","2004","(2a) intermediate vocational","","","",""
"Rather agree","2004","(2c_gen) general maturity certificate","","","",""
"Rather agree","2004","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2004","(3a) lower tertiary education","","","",""
"Rather agree","2004","(3b) higher tertiary education","","","",""
"Rather disagree","2004","(0) in school","","","",""
"Rather disagree","2004","(1a) inadequately completed","","","",""
"Rather disagree","2004","(1b) general elementary school","","","",""
"Rather disagree","2004","(1c) basic vocational qualification","","","",""
"Rather disagree","2004","(2b) intermediate general qualification","","","",""
"Rather disagree","2004","(2a) intermediate vocational","","","",""
"Rather disagree","2004","(2c_gen) general maturity certificate","","","",""
"Rather disagree","2004","(2c_voc) vocational maturity certificate","","","",""
"Rather disagree","2004","(3a) lower tertiary education","","","",""
"Rather disagree","2004","(3b) higher tertiary education","","","",""
"Disagree fully","2004","(0) in school","","","",""
"Disagree fully","2004","(1a) inadequately completed","","","",""
"Disagree fully","2004","(1b) general elementary school","","","",""
"Disagree fully","2004","(1c) basic vocational qualification","","","",""
"Disagree fully","2004","(2b) intermediate general qualification","","","",""
"Disagree fully","2004","(2a) intermediate vocational","","","",""
"Disagree fully","2004","(2c_gen) general maturity certificate","","","",""
"Disagree fully","2004","(2c_voc) vocational maturity certificate","","","",""
"Disagree fully","2004","(3a) lower tertiary education","","","",""
"Disagree fully","2004","(3b) higher tertiary education","","","",""
"Fully agree","2005","(0) in school","","","",""
"Fully agree","2005","(1a) inadequately completed","","","",""
"Fully agree","2005","(1b) general elementary school","","","",""
"Fully agree","2005","(1c) basic vocational qualification","","","",""
"Fully agree","2005","(2b) intermediate general qualification","","","",""
"Fully agree","2005","(2a) intermediate vocational","","","",""
"Fully agree","2005","(2c_gen) general maturity certificate","","","",""
"Fully agree","2005","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2005","(3a) lower tertiary education","","","",""
"Fully agree","2005","(3b) higher tertiary education","","","",""
"Rather agree","2005","(0) in school","","","",""
"Rather agree","2005","(1a) inadequately completed","","","",""
"Rather agree","2005","(1b) general elementary school","","","",""
"Rather agree","2005","(1c) basic vocational qualification","","","",""
"Rather agree","2005","(2b) intermediate general qualification","","","",""
"Rather agree","2005","(2a) intermediate vocational","","","",""
"Rather agree","2005","(2c_gen) general maturity certificate","","","",""
"Rather agree","2005","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2005","(3a) lower tertiary education","","","",""
"Rather agree","2005","(3b) higher tertiary education","","","",""
"Rather disagree","2005","(0) in school","","","",""
"Rather disagree","2005","(1a) inadequately completed","","","",""
"Rather disagree","2005","(1b) general elementary school","","","",""
