"plh0194","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","lower secondary degree","in school","","","",""
"Fully agree","2003","lower secondary degree","inadequately","","","",""
"Fully agree","2003","lower secondary degree","general elemantary","940","0.533624381785311","0.510217900726102","0.557030862844519"
"Fully agree","2003","lower secondary degree","middle vocational","2777","0.5047306842239","0.491451853412073","0.518009515035728"
"Fully agree","2003","lower secondary degree","vocational + Abi","13","","",""
"Fully agree","2003","lower secondary degree","higher vocational","236","0.506221588506611","0.462133527719567","0.550309649293654"
"Fully agree","2003","lower secondary degree","higher education","99","0.480611624416107","0.410305934532729","0.550917314299484"
"Fully agree","2003","secondary school degree","in school","","","",""
"Fully agree","2003","secondary school degree","inadequately","","","",""
"Fully agree","2003","secondary school degree","general elemantary","307","0.47651908245255","0.437518742538476","0.515519422366625"
"Fully agree","2003","secondary school degree","middle vocational","1993","0.455725655574376","0.440998185116505","0.470453126032247"
"Fully agree","2003","secondary school degree","vocational + Abi","16","","",""
"Fully agree","2003","secondary school degree","higher vocational","310","0.422239768112931","0.386914821643888","0.457564714581975"
"Fully agree","2003","secondary school degree","higher education","273","0.47065314629192","0.432103019701201","0.509203272882639"
"Fully agree","2003","college entrance qualification","in school","","","",""
"Fully agree","2003","college entrance qualification","inadequately","","","",""
"Fully agree","2003","college entrance qualification","general elemantary","","","",""
"Fully agree","2003","college entrance qualification","middle vocational","228","0.284296016119259","0.252741220838351","0.315850811400167"
"Fully agree","2003","college entrance qualification","vocational + Abi","373","0.378434016838331","0.347802136944838","0.409065896731825"
"Fully agree","2003","college entrance qualification","higher vocational","140","0.372072389989401","0.322887732896961","0.421257047081842"
"Fully agree","2003","college entrance qualification","higher education","963","0.315818691956696","0.299987724916653","0.331649658996739"
"Fully agree","2003","Other degree","in school","","","",""
"Fully agree","2003","Other degree","inadequately","23","","",""
"Fully agree","2003","Other degree","general elemantary","192","0.486463226892851","0.435943039753687","0.536983414032015"
"Fully agree","2003","Other degree","middle vocational","233","0.547130413885539","0.500353079625071","0.593907748146006"
"Fully agree","2003","Other degree","vocational + Abi","73","0.666920229284989","0.586517239306156","0.747323219263822"
"Fully agree","2003","Other degree","higher vocational","34","0.56219396994982","0.43870271408103","0.685685225818611"
"Fully agree","2003","Other degree","higher education","81","0.42244073539159","0.353289295474766","0.491592175308413"
"Fully agree","2003","no degree/no degree yet","in school","244","0.377456929920092","0.339114263733234","0.415799596106951"
"Fully agree","2003","no degree/no degree yet","inadequately","124","0.543705742125333","0.478911021149091","0.608500463101575"
"Fully agree","2003","no degree/no degree yet","general elemantary","","","",""
"Fully agree","2003","no degree/no degree yet","middle vocational","21","","",""
