"plh0194","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","in school","244","0.377456929920092","0.339114263733234","0.415799596106951"
"Fully agree","2003","(0) in school","inadequately","","","",""
"Fully agree","2003","(0) in school","general elemantary","","","",""
"Fully agree","2003","(0) in school","middle vocational","","","",""
"Fully agree","2003","(0) in school","vocational + Abi","","","",""
"Fully agree","2003","(0) in school","higher vocational","","","",""
"Fully agree","2003","(0) in school","higher education","","","",""
"Fully agree","2003","(1a) inadequately completed","in school","","","",""
"Fully agree","2003","(1a) inadequately completed","inadequately","124","0.543705742125333","0.478911021149091","0.608500463101575"
"Fully agree","2003","(1a) inadequately completed","general elemantary","","","",""
"Fully agree","2003","(1a) inadequately completed","middle vocational","21","","",""
"Fully agree","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Fully agree","2003","(1a) inadequately completed","higher vocational","4","","",""
"Fully agree","2003","(1a) inadequately completed","higher education","","","",""
"Fully agree","2003","(1b) general elementary school","in school","","","",""
"Fully agree","2003","(1b) general elementary school","inadequately","23","","",""
"Fully agree","2003","(1b) general elementary school","general elemantary","1131","0.527410820909478","0.506153965555015","0.548667676263941"
"Fully agree","2003","(1b) general elementary school","middle vocational","","","",""
"Fully agree","2003","(1b) general elementary school","vocational + Abi","","","",""
"Fully agree","2003","(1b) general elementary school","higher vocational","","","",""
"Fully agree","2003","(1b) general elementary school","higher education","","","",""
"Fully agree","2003","(1c) basic vocational qualification","in school","","","",""
"Fully agree","2003","(1c) basic vocational qualification","inadequately","","","",""
"Fully agree","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Fully agree","2003","(1c) basic vocational qualification","middle vocational","2966","0.507099205451248","0.494220490219358","0.519977920683138"
"Fully agree","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Fully agree","2003","(1c) basic vocational qualification","higher vocational","251","0.504021446338842","0.46100640257117","0.547036490106514"
"Fully agree","2003","(1c) basic vocational qualification","higher education","","","",""
"Fully agree","2003","(2b) intermediate general qualification","in school","","","",""
"Fully agree","2003","(2b) intermediate general qualification","inadequately","","","",""
"Fully agree","2003","(2b) intermediate general qualification","general elemantary","308","0.476133301113314","0.437196145156961","0.515070457069667"
"Fully agree","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Fully agree","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Fully agree","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Fully agree","2003","(2b) intermediate general qualification","higher education","","","",""
"Fully agree","2003","(2a) intermediate vocational","in school","","","",""
"Fully agree","2003","(2a) intermediate vocational","inadequately","","","",""
"Fully agree","2003","(2a) intermediate vocational","general elemantary","","","",""
"Fully agree","2003","(2a) intermediate vocational","middle vocational","2002","0.457327431072478","0.442617575619271","0.472037286525686"
"Fully agree","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Fully agree","2003","(2a) intermediate vocational","higher vocational","311","0.424715533011385","0.389339603846349","0.460091462176421"
"Fully agree","2003","(2a) intermediate vocational","higher education","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","in school","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","middle vocational","263","0.310490343325681","0.279638192556462","0.3413424940949"
"Fully agree","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","vocational + Abi","475","0.410101421314215","0.381797056805881","0.438405785822549"
"Fully agree","2003","(2c_voc) vocational maturity certificate","higher vocational","158","0.393780808823385","0.346429874732122","0.441131742914648"
"Fully agree","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Fully agree","2003","(3a) lower tertiary education","in school","","","",""
"Fully agree","2003","(3a) lower tertiary education","inadequately","","","",""
"Fully agree","2003","(3a) lower tertiary education","general elemantary","","","",""
"Fully agree","2003","(3a) lower tertiary education","middle vocational","","","",""
"Fully agree","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Fully agree","2003","(3a) lower tertiary education","higher vocational","","","",""
"Fully agree","2003","(3a) lower tertiary education","higher education","663","0.414115211995316","0.390843712980453","0.437386711010178"
"Fully agree","2003","(3b) higher tertiary education","in school","","","",""
"Fully agree","2003","(3b) higher tertiary education","inadequately","","","",""
"Fully agree","2003","(3b) higher tertiary education","general elemantary","","","",""
"Fully agree","2003","(3b) higher tertiary education","middle vocational","","","",""
"Fully agree","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Fully agree","2003","(3b) higher tertiary education","higher vocational","","","",""
"Fully agree","2003","(3b) higher tertiary education","higher education","756","0.307201888477522","0.289587276962019","0.324816499993025"
"Rather agree","2003","(0) in school","in school","279","0.461940634146646","0.422506520267474","0.501374748025819"
"Rather agree","2003","(0) in school","inadequately","","","",""
"Rather agree","2003","(0) in school","general elemantary","","","",""
"Rather agree","2003","(0) in school","middle vocational","","","",""
"Rather agree","2003","(0) in school","vocational + Abi","","","",""
"Rather agree","2003","(0) in school","higher vocational","","","",""
"Rather agree","2003","(0) in school","higher education","","","",""
"Rather agree","2003","(1a) inadequately completed","in school","","","",""
"Rather agree","2003","(1a) inadequately completed","inadequately","83","0.361705309770385","0.299199092048103","0.424211527492667"
"Rather agree","2003","(1a) inadequately completed","general elemantary","","","",""
"Rather agree","2003","(1a) inadequately completed","middle vocational","20","","",""
"Rather agree","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Rather agree","2003","(1a) inadequately completed","higher vocational","","","",""
"Rather agree","2003","(1a) inadequately completed","higher education","","","",""
"Rather agree","2003","(1b) general elementary school","in school","","","",""
"Rather agree","2003","(1b) general elementary school","inadequately","7","","",""
"Rather agree","2003","(1b) general elementary school","general elemantary","812","0.381812501622629","0.361126917272249","0.40249808597301"
"Rather agree","2003","(1b) general elementary school","middle vocational","","","",""
"Rather agree","2003","(1b) general elementary school","vocational + Abi","","","",""
"Rather agree","2003","(1b) general elementary school","higher vocational","","","",""
"Rather agree","2003","(1b) general elementary school","higher education","","","",""
"Rather agree","2003","(1c) basic vocational qualification","in school","","","",""
"Rather agree","2003","(1c) basic vocational qualification","inadequately","","","",""
"Rather agree","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Rather agree","2003","(1c) basic vocational qualification","middle vocational","2277","0.390505105207339","0.377937726269694","0.403072484144985"
"Rather agree","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rather agree","2003","(1c) basic vocational qualification","higher vocational","210","0.384556023141717","0.342701877237801","0.426410169045633"
"Rather agree","2003","(1c) basic vocational qualification","higher education","","","",""
"Rather agree","2003","(2b) intermediate general qualification","in school","","","",""
"Rather agree","2003","(2b) intermediate general qualification","inadequately","","","",""
"Rather agree","2003","(2b) intermediate general qualification","general elemantary","262","0.423556524597655","0.385033213853748","0.462079835341561"
"Rather agree","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Rather agree","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rather agree","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Rather agree","2003","(2b) intermediate general qualification","higher education","","","",""
"Rather agree","2003","(2a) intermediate vocational","in school","","","",""
"Rather agree","2003","(2a) intermediate vocational","inadequately","","","",""
