"plh0194","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","in school","","","",""
"Fully agree","2003","Full Time","inadequately","42","0.688573813025074","0.572365823201656","0.804781802848492"
"Fully agree","2003","Full Time","general elemantary","321","0.493084653470382","0.45456127092318","0.531608036017584"
"Fully agree","2003","Full Time","middle vocational","1921","0.458758977161208","0.4437814848942","0.473736469428216"
"Fully agree","2003","Full Time","vocational + Abi","208","0.393476472158746","0.352462384949518","0.434490559367973"
"Fully agree","2003","Full Time","higher vocational","342","0.438737887769526","0.404752551349693","0.472723224189359"
"Fully agree","2003","Full Time","higher education","708","0.303736597698029","0.285728013453661","0.321745181942396"
"Fully agree","2003","Part Time","in school","46","0.420955527339818","0.331110682133704","0.510800372545931"
"Fully agree","2003","Part Time","inadequately","26","","",""
"Fully agree","2003","Part Time","general elemantary","311","0.509009403909853","0.46946697017295","0.548551837646757"
"Fully agree","2003","Part Time","middle vocational","1211","0.448507372055579","0.429733978017586","0.467280766093572"
"Fully agree","2003","Part Time","vocational + Abi","134","0.40096847303395","0.347603592787506","0.454333353280394"
"Fully agree","2003","Part Time","higher vocational","145","0.343823328559651","0.296191805041428","0.391454852077874"
"Fully agree","2003","Part Time","higher education","257","0.307466976227411","0.277031001029316","0.337902951425506"
"Fully agree","2003","Not Working","in school","198","0.370252265675146","0.327799883441735","0.412704647908556"
"Fully agree","2003","Not Working","inadequately","79","0.500917412302638","0.422954362306298","0.578880462298979"
"Fully agree","2003","Not Working","general elemantary","807","0.529949577208766","0.504607368945484","0.555291785472047"
"Fully agree","2003","Not Working","middle vocational","2129","0.507751704355996","0.492594129875078","0.522909278836914"
"Fully agree","2003","Not Working","vocational + Abi","133","0.444352482231211","0.387261818633314","0.501443145829107"
"Fully agree","2003","Not Working","higher vocational","241","0.522531366277269","0.478123637444658","0.566939095109879"
"Fully agree","2003","Not Working","higher education","454","0.480455878286099","0.448982135904477","0.511929620667721"
"Rather agree","2003","Full Time","in school","1","","",""
"Rather agree","2003","Full Time","inadequately","13","","",""
"Rather agree","2003","Full Time","general elemantary","271","0.413351141978835","0.375407008762539","0.451295275195131"
"Rather agree","2003","Full Time","middle vocational","1920","0.438688088180275","0.423772804650069","0.453603371710481"
"Rather agree","2003","Full Time","vocational + Abi","259","0.43718899552916","0.395543719879696","0.478834271178624"
"Rather agree","2003","Full Time","higher vocational","381","0.444269301479197","0.410239337721794","0.478299265236599"
"Rather agree","2003","Full Time","higher education","1320","0.503605910945388","0.484026350579288","0.523185471311489"
"Rather agree","2003","Part Time","in school","51","0.441819670367149","0.351448712822533","0.532190627911764"
"Rather agree","2003","Part Time","inadequately","12","","",""
"Rather agree","2003","Part Time","general elemantary","249","0.405998672723791","0.367155032760525","0.444842312687057"
"Rather agree","2003","Part Time","middle vocational","1185","0.432868732526262","0.414165871309685","0.45157159374284"
"Rather agree","2003","Part Time","vocational + Abi","143","0.442412165971409","0.38833103550012","0.496493296442697"
"Rather agree","2003","Part Time","higher vocational","180","0.487259462764061","0.437135502430263","0.53738342309786"
"Rather agree","2003","Part Time","higher education","432","0.48530250479493","0.452337736079743","0.518267273510117"
"Rather agree","2003","Not Working","in school","227","0.464293413442132","0.420447446603289","0.508139380280974"
"Rather agree","2003","Not Working","inadequately","65","0.411343319201042","0.334615507838718","0.488071130563367"
"Rather agree","2003","Not Working","general elemantary","554","0.375146347927267","0.350562804894179","0.399729890960355"
"Rather agree","2003","Not Working","middle vocational","1640","0.394364746158645","0.379547533244147","0.409181959073142"
"Rather agree","2003","Not Working","vocational + Abi","125","0.460288833181679","0.403022744974159","0.517554921389199"
"Rather agree","2003","Not Working","higher vocational","195","0.368797361728313","0.325902204710587","0.411692518746039"
"Rather agree","2003","Not Working","higher education","380","0.389215984168847","0.358501050794249","0.419930917543446"
"Rather disagree","2003","Full Time","in school","","","",""
"Rather disagree","2003","Full Time","inadequately","5","","",""
"Rather disagree","2003","Full Time","general elemantary","49","0.0803075717470348","0.0593666640090565","0.101248479485013"
"Rather disagree","2003","Full Time","middle vocational","360","0.0910480724604609","0.0824012349366189","0.0996949099843028"
"Rather disagree","2003","Full Time","vocational + Abi","71","0.158222972815797","0.127583369054816","0.188862576576778"
"Rather disagree","2003","Full Time","higher vocational","75","0.0871796375334339","0.0678596727984464","0.106499602268421"
"Rather disagree","2003","Full Time","higher education","418","0.165661247421125","0.151102436780296","0.180220058061954"
"Rather disagree","2003","Part Time","in school","18","","",""
"Rather disagree","2003","Part Time","inadequately","3","","",""
"Rather disagree","2003","Part Time","general elemantary","50","0.0820330356341314","0.0603274342541509","0.103738637014112"
"Rather disagree","2003","Part Time","middle vocational","253","0.0986496191369997","0.0873936556191687","0.109905582654831"
"Rather disagree","2003","Part Time","vocational + Abi","41","0.135099862621136","0.097879035254045","0.172320689988228"
"Rather disagree","2003","Part Time","higher vocational","50","0.149284941230495","0.113548074668655","0.185021807792336"
"Rather disagree","2003","Part Time","higher education","173","0.182612065315502","0.157129298226117","0.208094832404886"
"Rather disagree","2003","Not Working","in school","66","0.158694660908734","0.126570789629275","0.190818532188192"
"Rather disagree","2003","Not Working","inadequately","12","","",""
"Rather disagree","2003","Not Working","general elemantary","107","0.071929699159699","0.058810735885369","0.085048662434029"
"Rather disagree","2003","Not Working","middle vocational","344","0.0829606489258337","0.0745980366478938","0.0913232612037737"
"Rather disagree","2003","Not Working","vocational + Abi","23","","",""
"Rather disagree","2003","Not Working","higher vocational","39","0.0895595524596886","0.064172534775911","0.114946570143466"
"Rather disagree","2003","Not Working","higher education","111","0.100424052788434","0.0814897986575791","0.119358306919289"
"Disagree fully","2003","Full Time","in school","","","",""
"Disagree fully","2003","Full Time","inadequately","1","","",""
"Disagree fully","2003","Full Time","general elemantary","6","","",""
