"plh0194","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","Male","116","0.335698873454305","0.282261525048108","0.389136221860503"
"Fully agree","2003","(0) in school","Female","128","0.423450399085019","0.368798799445879","0.478101998724159"
"Fully agree","2003","(1a) inadequately completed","Male","63","0.560294890699353","0.469577978796044","0.651011802602663"
"Fully agree","2003","(1a) inadequately completed","Female","86","0.542444527443119","0.465007428949326","0.619881625936912"
"Fully agree","2003","(1b) general elementary school","Male","349","0.526214754091918","0.488321888397297","0.564107619786538"
"Fully agree","2003","(1b) general elementary school","Female","805","0.532353734825064","0.506985072129707","0.557722397520422"
"Fully agree","2003","(1c) basic vocational qualification","Male","1727","0.500199411928149","0.483422441092643","0.516976382763656"
"Fully agree","2003","(1c) basic vocational qualification","Female","1490","0.51467304192894","0.496470512979971","0.532875570877909"
"Fully agree","2003","(2b) intermediate general qualification","Male","120","0.438578703822374","0.378834831909094","0.498322575735653"
"Fully agree","2003","(2b) intermediate general qualification","Female","188","0.504206863975745","0.453054031047933","0.555359696903557"
"Fully agree","2003","(2a) intermediate vocational","Male","960","0.437216735512412","0.416531083764499","0.457902387260325"
"Fully agree","2003","(2a) intermediate vocational","Female","1353","0.465188669274006","0.447180362223704","0.483196976324308"
"Fully agree","2003","(2c_gen) general maturity certificate","Male","114","0.25764999107101","0.215471359055298","0.299828623086723"
"Fully agree","2003","(2c_gen) general maturity certificate","Female","149","0.364312130016049","0.319898261953944","0.408725998078155"
"Fully agree","2003","(2c_voc) vocational maturity certificate","Male","266","0.393985800109905","0.357916707451794","0.430054892768017"
"Fully agree","2003","(2c_voc) vocational maturity certificate","Female","367","0.416392384562912","0.38352212875156","0.449262640374263"
"Fully agree","2003","(3a) lower tertiary education","Male","344","0.385650500788385","0.354534134989304","0.416766866587466"
"Fully agree","2003","(3a) lower tertiary education","Female","319","0.453849556297935","0.418932736859887","0.488766375735983"
"Fully agree","2003","(3b) higher tertiary education","Male","432","0.289780497996895","0.266989064646865","0.312571931346926"
"Fully agree","2003","(3b) higher tertiary education","Female","324","0.330477375051089","0.302842722802057","0.358112027300121"
"Rather agree","2003","(0) in school","Male","139","0.503709527752085","0.447131798199133","0.560287257305037"
"Rather agree","2003","(0) in school","Female","140","0.415935228658753","0.361418896902061","0.470451560415445"
"Rather agree","2003","(1a) inadequately completed","Male","42","0.351144114637668","0.26390404735579","0.438384181919546"
"Rather agree","2003","(1a) inadequately completed","Female","61","0.380728215916392","0.305254156905661","0.456202274927122"
"Rather agree","2003","(1b) general elementary school","Male","263","0.387004813095921","0.350041415016444","0.423968211175398"
"Rather agree","2003","(1b) general elementary school","Female","556","0.375259736213932","0.350641642584626","0.399877829843238"
"Rather agree","2003","(1c) basic vocational qualification","Male","1359","0.395474849541694","0.379068566436334","0.411881132647054"
"Rather agree","2003","(1c) basic vocational qualification","Female","1128","0.383652471344315","0.365941978705526","0.401362963983105"
"Rather agree","2003","(2b) intermediate general qualification","Male","114","0.449843421661212","0.389947259469055","0.50973958385337"
"Rather agree","2003","(2b) intermediate general qualification","Female","148","0.403906018124242","0.353704992551197","0.454107043697287"
"Rather agree","2003","(2a) intermediate vocational","Male","1031","0.462103187882598","0.441312483632459","0.482893892132736"
"Rather agree","2003","(2a) intermediate vocational","Female","1306","0.433099251597247","0.415209461091492","0.450989042103003"
"Rather agree","2003","(2c_gen) general maturity certificate","Male","210","0.525778168549096","0.4776205378963","0.573935799201891"
"Rather agree","2003","(2c_gen) general maturity certificate","Female","235","0.531414437342629","0.485360056666982","0.577468818018276"
"Rather agree","2003","(2c_voc) vocational maturity certificate","Male","328","0.434237406603045","0.397649777867729","0.470825035338361"
"Rather agree","2003","(2c_voc) vocational maturity certificate","Female","398","0.460767479782164","0.427530606020729","0.494004353543599"
"Rather agree","2003","(3a) lower tertiary education","Male","454","0.465162625383057","0.433276816046359","0.497048434719756"
"Rather agree","2003","(3a) lower tertiary education","Female","350","0.4078052910005","0.373340054451525","0.442270527549475"
"Rather agree","2003","(3b) higher tertiary education","Male","766","0.511560404234362","0.486447632024689","0.536673176444034"
"Rather agree","2003","(3b) higher tertiary education","Female","562","0.458840583710592","0.429565777391929","0.488115390029256"
"Rather disagree","2003","(0) in school","Male","41","0.148654925787786","0.108398989722875","0.188910861852697"
"Rather disagree","2003","(0) in school","Female","43","0.155326209975626","0.11526259358243","0.195389826368821"
"Rather disagree","2003","(1a) inadequately completed","Male","8","","",""
"Rather disagree","2003","(1a) inadequately completed","Female","11","","",""
"Rather disagree","2003","(1b) general elementary school","Male","50","0.0734025988869682","0.0536107470408391","0.0931944507330974"
"Rather disagree","2003","(1b) general elementary school","Female","102","0.0712169322389437","0.0581405543687796","0.0842933101091078"
"Rather disagree","2003","(1c) basic vocational qualification","Male","274","0.0865662153140523","0.0771309019093747","0.0960015287187299"
"Rather disagree","2003","(1c) basic vocational qualification","Female","239","0.0898198952094538","0.0794063464853822","0.100233443933525"
"Rather disagree","2003","(2b) intermediate general qualification","Male","30","0.106974163557541","0.0697609979524696","0.144187329162613"
"Rather disagree","2003","(2b) intermediate general qualification","Female","27","","",""
"Rather disagree","2003","(2a) intermediate vocational","Male","176","0.0813007410484975","0.0699039084768322","0.0926975736201627"
"Rather disagree","2003","(2a) intermediate vocational","Female","246","0.0859968582935665","0.07587469917328","0.096119017413853"
"Rather disagree","2003","(2c_gen) general maturity certificate","Male","79","0.203238851962622","0.164429132265383","0.24204857165986"
"Rather disagree","2003","(2c_gen) general maturity certificate","Female","59","0.0887243653072864","0.062481808260996","0.114966922353577"
