"plh0182","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","16-34 y.","Full Time","15","","","","0"
"0 Completely dissatisfied","1984","16-34 y.","Part Time","9","","","","0"
"0 Completely dissatisfied","1984","16-34 y.","Not Working","17","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Full Time","26","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Part Time","8","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Not Working","48","0.0240306373069358","0.0172368973247617","0.0308243772891098","0"
"0 Completely dissatisfied","1984","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Not Working","23","","","","0"
"1 on Scale 1 to 10","1984","66 and older","Not Working","10","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Not Working","13","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Part Time","6","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Full Time","11","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Full Time","11","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Part Time","8","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Not Working","10","","","","1"
"10 Completely satisfied","1984","16-34 y.","Full Time","397","0.163973184245667","0.148543677281262","0.179402691210072","10"
"10 Completely satisfied","1984","35-65 y.","Full Time","706","0.199158217462424","0.185781372608772","0.212535062316076","10"
"10 Completely satisfied","1984","35-65 y.","Part Time","174","0.194715180795293","0.169495025080712","0.219935336509874","10"
"10 Completely satisfied","1984","16-34 y.","Part Time","159","0.158469874450634","0.134571956799775","0.182367792101492","10"
"10 Completely satisfied","1984","16-34 y.","Not Working","242","0.137321254515887","0.119750404183172","0.154892104848602","10"
"10 Completely satisfied","1984","35-65 y.","Not Working","410","0.212846587301873","0.194688453108615","0.231004721495131","10"
"10 Completely satisfied","1984","66 and older","Full Time","6","","","","10"
"10 Completely satisfied","1984","66 and older","Part Time","14","","","","10"
"10 Completely satisfied","1984","66 and older","Not Working","298","0.251369169773211","0.226906464474651","0.275831875071771","10"
"2 on Scale 1 to 10","1984","35-65 y.","Not Working","40","0.0172891896162859","0.011506786434832","0.0230715927977398","2"
"2 on Scale 1 to 10","1984","16-34 y.","Not Working","19","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","Full Time","21","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Part Time","","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Full Time","22","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Part Time","17","","","","2"
"2 on Scale 1 to 10","1984","35-65 y.","Part Time","10","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Not Working","25","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Full Time","","","","","2"
"3 on Scale 1 to 10","1984","35-65 y.","Part Time","16","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","Full Time","30","0.0135554810009001","0.00873656531144812","0.018374396690352","3"
"3 on Scale 1 to 10","1984","16-34 y.","Part Time","23","","","","3"
"3 on Scale 1 to 10","1984","16-34 y.","Not Working","50","0.0312315494207683","0.0223516896417558","0.0401114091997807","3"
"3 on Scale 1 to 10","1984","35-65 y.","Full Time","48","0.0130793864406292","0.00927384891473795","0.0168849239665204","3"
"3 on Scale 1 to 10","1984","35-65 y.","Not Working","52","0.0277283230993456","0.0204444259533317","0.0350122202453594","3"
"3 on Scale 1 to 10","1984","66 and older","Full Time","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Part Time","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Not Working","29","","","","3"
"4 on Scale 1 to 10","1984","35-65 y.","Full Time","81","0.0196418057551109","0.0149938251140902","0.0242897863961316","4"
"4 on Scale 1 to 10","1984","16-34 y.","Full Time","61","0.0262137983171858","0.019555667638405","0.0328719289959667","4"
"4 on Scale 1 to 10","1984","16-34 y.","Part Time","23","","","","4"
"4 on Scale 1 to 10","1984","66 and older","Part Time","1","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","Not Working","46","0.0338227471275088","0.0245942242572541","0.0430512699977635","4"
"4 on Scale 1 to 10","1984","35-65 y.","Not Working","64","0.0288428468125429","0.0214182649048573","0.0362674287202285","4"
"4 on Scale 1 to 10","1984","66 and older","Full Time","","","","","4"
"4 on Scale 1 to 10","1984","66 and older","Not Working","31","0.0248171469607672","0.0160444408958697","0.0335898530256647","4"
"4 on Scale 1 to 10","1984","35-65 y.","Part Time","25","","","","4"
"5 on Scale 1 to 10","1984","66 and older","Full Time","1","","","","5"
"5 on Scale 1 to 10","1984","66 and older","Part Time","1","","","","5"
"5 on Scale 1 to 10","1984","35-65 y.","Not Working","259","0.135938220512903","0.120734447671674","0.151141993354132","5"
"5 on Scale 1 to 10","1984","16-34 y.","Full Time","242","0.110215878793291","0.0971655955048491","0.123266162081733","5"
"5 on Scale 1 to 10","1984","35-65 y.","Part Time","130","0.131286491001346","0.109777432071164","0.152795549931527","5"
"5 on Scale 1 to 10","1984","35-65 y.","Full Time","367","0.102051999706342","0.0919124757326455","0.112191523680038","5"
"5 on Scale 1 to 10","1984","66 and older","Not Working","156","0.131428262720618","0.112375329104484","0.150481196336753","5"
"5 on Scale 1 to 10","1984","16-34 y.","Part Time","114","0.121689879808065","0.100295335336202","0.143084424279928","5"
