"plh0182","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Full Time","Female","12","","","","0"
"0 Completely dissatisfied","1984","Full Time","Male","29","","","","0"
"0 Completely dissatisfied","1984","Not Working","Female","49","0.0164587289644404","0.0121347715353903","0.0207826863934905","0"
"0 Completely dissatisfied","1984","Not Working","Male","39","0.0247738530816555","0.0163503320169713","0.0331973741463398","0"
"0 Completely dissatisfied","1984","Part Time","Female","9","","","","0"
"0 Completely dissatisfied","1984","Part Time","Male","8","","","","0"
"1 on Scale 1 to 10","1984","Full Time","Female","8","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Male","14","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Female","17","","","","1"
"1 on Scale 1 to 10","1984","Not Working","Male","16","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Female","8","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Male","6","","","","1"
"10 Completely satisfied","1984","Full Time","Female","318","0.189890398373369","0.170919630623094","0.208861166123645","10"
"10 Completely satisfied","1984","Full Time","Male","791","0.183875768668745","0.171894808457905","0.195856728879585","10"
"10 Completely satisfied","1984","Not Working","Female","711","0.216388351628851","0.202393949491498","0.230382753766205","10"
"10 Completely satisfied","1984","Not Working","Male","239","0.194104926500263","0.172670999435216","0.215538853565311","10"
"10 Completely satisfied","1984","Part Time","Female","239","0.193822912851325","0.171794610715449","0.215851214987201","10"
"10 Completely satisfied","1984","Part Time","Male","108","0.160798784215816","0.13253696101746","0.189060607414171","10"
"2 on Scale 1 to 10","1984","Full Time","Male","28","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Female","47","0.0148264210698553","0.0107190729653106","0.0189337691744","2"
"2 on Scale 1 to 10","1984","Full Time","Female","15","","","","2"
"2 on Scale 1 to 10","1984","Not Working","Male","37","0.0254696676086979","0.0169317189639334","0.0340076162534624","2"
"2 on Scale 1 to 10","1984","Part Time","Female","13","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Male","14","","","","2"
"3 on Scale 1 to 10","1984","Full Time","Male","52","0.0117791539719473","0.00844231465709218","0.0151159932868024","3"
"3 on Scale 1 to 10","1984","Not Working","Male","50","0.0369295115814925","0.026709296431974","0.047149726731011","3"
"3 on Scale 1 to 10","1984","Not Working","Female","81","0.0224616916674981","0.0174258149211855","0.0274975684138107","3"
"3 on Scale 1 to 10","1984","Full Time","Female","26","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Female","19","","","","3"
"3 on Scale 1 to 10","1984","Part Time","Male","20","","","","3"
"4 on Scale 1 to 10","1984","Full Time","Female","48","0.0259993505460502","0.0183023345758925","0.0336963665162079","4"
"4 on Scale 1 to 10","1984","Full Time","Male","94","0.0204982961358648","0.0161158890374079","0.0248807032343218","4"
"4 on Scale 1 to 10","1984","Part Time","Male","19","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Female","97","0.0281970390275167","0.022571322688746","0.0338227553662874","4"
"4 on Scale 1 to 10","1984","Not Working","Male","44","0.0291304273307257","0.0200166567490791","0.0382441979123723","4"
"4 on Scale 1 to 10","1984","Part Time","Female","30","0.0233586339145317","0.0149416883413464","0.0317755794877171","4"
"5 on Scale 1 to 10","1984","Not Working","Male","156","0.121329092827049","0.103634530788732","0.139023654865365","5"
"5 on Scale 1 to 10","1984","Full Time","Male","402","0.0984222290579058","0.0892092637680116","0.1076351943478","5"
"5 on Scale 1 to 10","1984","Not Working","Female","432","0.132626044350545","0.121099355614328","0.144152733086761","5"
"5 on Scale 1 to 10","1984","Full Time","Female","208","0.120772890385713","0.105011418200495","0.13653436257093","5"
"5 on Scale 1 to 10","1984","Part Time","Female","153","0.127866356279181","0.109256933345883","0.14647577921248","5"
"5 on Scale 1 to 10","1984","Part Time","Male","92","0.113690977087349","0.0892689714374635","0.138112982737234","5"
"6 on Scale 1 to 10","1984","Full Time","Female","135","0.0824222008374294","0.0691205646071211","0.0957238370677377","6"
"6 on Scale 1 to 10","1984","Full Time","Male","317","0.0820986471876068","0.0736084604123388","0.0905888339628748","6"
"6 on Scale 1 to 10","1984","Not Working","Female","274","0.0838509792202703","0.0744315605902673","0.0932703978502733","6"
"6 on Scale 1 to 10","1984","Not Working","Male","113","0.0814967836206934","0.0666697321805283","0.0963238350608586","6"
"6 on Scale 1 to 10","1984","Part Time","Female","96","0.0766761321166764","0.0618485488754481","0.0915037153579048","6"
"6 on Scale 1 to 10","1984","Part Time","Male","55","0.0903767419291249","0.068317790661496","0.112435693196754","6"
"7 on Scale 1 to 10","1984","Full Time","Female","243","0.167971956527587","0.149889855671121","0.186054057384053","7"
"7 on Scale 1 to 10","1984","Not Working","Female","459","0.132033058196089","0.120528236237366","0.143537880154812","7"
"7 on Scale 1 to 10","1984","Full Time","Male","647","0.169330027742914","0.157730708954532","0.180929346531297","7"
"7 on Scale 1 to 10","1984","Not Working","Male","206","0.159215901886479","0.139387866547335","0.179043937225623","7"
"7 on Scale 1 to 10","1984","Part Time","Female","204","0.16565879675009","0.144941058674848","0.186376534825333","7"
"7 on Scale 1 to 10","1984","Part Time","Male","108","0.175706413100554","0.146427125227835","0.204985700973274","7"
