"plh0162","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Full Time","1-pers.-HH","1","","","","0"
"0 Completely dissatisfied","1991","Full Time","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1991","Full Time","Single parent ","3","","","","0"
"0 Completely dissatisfied","1991","Full Time","Couple + C. LE 16 ","1","","","","0"
"0 Completely dissatisfied","1991","Full Time","Couple + C. GT 16 ","","","","","0"
"0 Completely dissatisfied","1991","Full Time","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1991","Part Time","1-pers.-HH","2","","","","0"
"0 Completely dissatisfied","1991","Part Time","(Married) couple without C. ","1","","","","0"
"0 Completely dissatisfied","1991","Part Time","Single parent ","1","","","","0"
"0 Completely dissatisfied","1991","Part Time","Couple + C. LE 16 ","2","","","","0"
"0 Completely dissatisfied","1991","Part Time","Couple + C. GT 16 ","1","","","","0"
"0 Completely dissatisfied","1991","Part Time","Couple + C. LE and GT 16","2","","","","0"
"0 Completely dissatisfied","1991","Not Working","1-pers.-HH","6","","","","0"
"0 Completely dissatisfied","1991","Not Working","(Married) couple without C. ","6","","","","0"
"0 Completely dissatisfied","1991","Not Working","Single parent ","2","","","","0"
"0 Completely dissatisfied","1991","Not Working","Couple + C. LE 16 ","5","","","","0"
"0 Completely dissatisfied","1991","Not Working","Couple + C. GT 16 ","3","","","","0"
"0 Completely dissatisfied","1991","Not Working","Couple + C. LE and GT 16","4","","","","0"
"1 on Scale 1 to 10","1991","Full Time","1-pers.-HH","3","","","","1"
"1 on Scale 1 to 10","1991","Full Time","(Married) couple without C. ","","","","","1"
"1 on Scale 1 to 10","1991","Full Time","Couple + C. GT 16 ","1","","","","1"
"1 on Scale 1 to 10","1991","Full Time","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1991","Full Time","Couple + C. LE 16 ","1","","","","1"
"1 on Scale 1 to 10","1991","Full Time","Couple + C. LE and GT 16","6","","","","1"
"1 on Scale 1 to 10","1991","Part Time","1-pers.-HH","","","","","1"
"1 on Scale 1 to 10","1991","Part Time","(Married) couple without C. ","2","","","","1"
"1 on Scale 1 to 10","1991","Part Time","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1991","Part Time","Couple + C. LE 16 ","3","","","","1"
"1 on Scale 1 to 10","1991","Part Time","Couple + C. GT 16 ","2","","","","1"
"1 on Scale 1 to 10","1991","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1991","Not Working","1-pers.-HH","6","","","","1"
"1 on Scale 1 to 10","1991","Not Working","(Married) couple without C. ","5","","","","1"
"1 on Scale 1 to 10","1991","Not Working","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1991","Not Working","Couple + C. LE 16 ","2","","","","1"
"1 on Scale 1 to 10","1991","Not Working","Couple + C. LE and GT 16","1","","","","1"
"1 on Scale 1 to 10","1991","Not Working","Couple + C. GT 16 ","2","","","","1"
"10 Completely satisfied","1991","Full Time","Couple + C. LE and GT 16","38","0.100969131673128","0.0723921888443959","0.12954607450186","10"
"10 Completely satisfied","1991","Not Working","Couple + C. LE and GT 16","20","","","","10"
"10 Completely satisfied","1991","Part Time","1-pers.-HH","9","","","","10"
"10 Completely satisfied","1991","Part Time","Couple + C. LE 16 ","47","0.0857463855912567","0.0614940055682492","0.109998765614264","10"
