"plh0162","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","16-34 y.","Full Time","4","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Part Time","4","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Not Working","9","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Full Time","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Part Time","5","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Not Working","9","","","","0"
"0 Completely dissatisfied","1991","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Not Working","10","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","Not Working","5","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Part Time","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Part Time","7","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Full Time","6","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Not Working","7","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Full Time","6","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Part Time","4","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Not Working","8","","","","1"
"10 Completely satisfied","1991","16-34 y.","Not Working","80","0.0862821177123428","0.0678869804183416","0.104677255006344","10"
"10 Completely satisfied","1991","35-65 y.","Not Working","113","0.100515799458781","0.0843499125674132","0.116681686350149","10"
"10 Completely satisfied","1991","16-34 y.","Full Time","158","0.0789391636566215","0.0667471590077","0.091131168305543","10"
"10 Completely satisfied","1991","16-34 y.","Part Time","76","0.0831458945353959","0.0644185855816366","0.101873203489155","10"
"10 Completely satisfied","1991","35-65 y.","Full Time","238","0.102953856471759","0.0911237729581823","0.114783939985336","10"
"10 Completely satisfied","1991","35-65 y.","Part Time","84","0.0994707219618165","0.0798187655302873","0.119122678393346","10"
"10 Completely satisfied","1991","66 and older","Full Time","2","","","","10"
"10 Completely satisfied","1991","66 and older","Part Time","7","","","","10"
"10 Completely satisfied","1991","66 and older","Not Working","163","0.142721249553895","0.121338828224583","0.164103670883208","10"
"2 on Scale 1 to 10","1991","16-34 y.","Not Working","14","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Full Time","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Part Time","11","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Full Time","17","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Part Time","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Not Working","4","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Full Time","13","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Part Time","9","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Not Working","15","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","Part Time","21","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Part Time","21","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Full Time","27","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Not Working","23","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Full Time","40","0.0144462118025195","0.00980131292070078","0.0190911106843382","3"
"3 on Scale 1 to 10","1991","35-65 y.","Not Working","45","0.0262803150434273","0.01767993071641","0.0348806993704446","3"
"3 on Scale 1 to 10","1991","66 and older","Full Time","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Not Working","14","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Part Time","","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","Not Working","28","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Not Working","51","0.0391124088706343","0.0286897343658737","0.0495350833753948","4"
"4 on Scale 1 to 10","1991","16-34 y.","Full Time","65","0.0382980886302139","0.0296206112450993","0.0469755660153285","4"
"4 on Scale 1 to 10","1991","35-65 y.","Part Time","36","0.0340928562962087","0.0221774564117881","0.0460082561806293","4"
"4 on Scale 1 to 10","1991","66 and older","Part Time","1","","","","4"
