"plh0162","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1990","Schleswig-Holstein","in school","","","","","0"
"0 Completely dissatisfied","1990","Schleswig-Holstein","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Schleswig-Holstein","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Schleswig-Holstein","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Schleswig-Holstein","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Schleswig-Holstein","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Schleswig-Holstein","higher education","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","in school","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Hamburg","higher education","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","in school","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Lower Saxony","higher education","","","","","0"
"0 Completely dissatisfied","1990","Bremen","in school","","","","","0"
"0 Completely dissatisfied","1990","Bremen","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Bremen","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Bremen","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Bremen","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Bremen","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Bremen","higher education","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","in school","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","inadequately","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","North Rhine-Westphalia","higher education","","","","","0"
"0 Completely dissatisfied","1990","Hesse","in school","","","","","0"
"0 Completely dissatisfied","1990","Hesse","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Hesse","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Hesse","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Hesse","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Hesse","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Hesse","higher education","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","in school","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Rhineland-Palatinate,Saarland","higher education","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","in school","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Baden-Württemberg","higher education","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","in school","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","general elemantary","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","middle vocational","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Bavaria","higher education","","","","","0"
"0 Completely dissatisfied","1990","Berlin","in school","","","","","0"
"0 Completely dissatisfied","1990","Berlin","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Berlin","general elemantary","1","","","","0"
"0 Completely dissatisfied","1990","Berlin","middle vocational","1","","","","0"
"0 Completely dissatisfied","1990","Berlin","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Berlin","higher vocational","1","","","","0"
"0 Completely dissatisfied","1990","Berlin","higher education","1","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","in school","","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","general elemantary","3","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","middle vocational","4","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","higher vocational","1","","","","0"
"0 Completely dissatisfied","1990","Brandenburg","higher education","","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","in school","","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","general elemantary","5","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","middle vocational","7","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","higher vocational","2","","","","0"
"0 Completely dissatisfied","1990","Mecklenburg-Western Pomerania","higher education","1","","","","0"
"0 Completely dissatisfied","1990","Saxony","in school","","","","","0"
"0 Completely dissatisfied","1990","Saxony","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Saxony","general elemantary","8","","","","0"
"0 Completely dissatisfied","1990","Saxony","middle vocational","13","","","","0"
"0 Completely dissatisfied","1990","Saxony","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1990","Saxony","higher vocational","1","","","","0"
"0 Completely dissatisfied","1990","Saxony","higher education","2","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","in school","","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","inadequately","","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","general elemantary","2","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","middle vocational","7","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","higher vocational","","","","","0"
"0 Completely dissatisfied","1990","Saxony-Anhalt","higher education","1","","","","0"
