"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","East Germany","6.11","7","100","5","6","7","7","7","5.89","6.33","1","7","6","7"
"2005","direct migration background","West Germany","6.13","6","2260","5","6","7","7","7","6.08","6.18","1","7","6","7"
"2005","indirect migration background","East Germany","5.91","6","35","4","6","7","7","7","5.51","6.31","3","7","6","6"
"2005","indirect migration background","West Germany","5.98","6","794","4","5","7","7","7","5.9","6.06","1","7","6","6"
"2005","no migration background","East Germany","6.21","6","4909","5","6","7","7","7","6.18","6.24","1","7","6","6"
"2005","no migration background","West Germany","6.19","6","12572","5","6","7","7","7","6.17","6.21","1","7","6","6"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2008","no migration background","East Germany","","","","","","","","","","","","","",""
"2008","no migration background","West Germany","","","","","","","","","","","","","",""
"2009","direct migration background","East Germany","6.57","7","76","5","6","7","7","7","6.35","6.79","3","7","7","7"
"2009","direct migration background","West Germany","6.14","6","1571","5","6","7","7","7","6.09","6.19","1","7","6","6"
"2009","indirect migration background","East Germany","6.04","6","41","5","6","7","7","7","5.71","6.37","3","7","6","6"
"2009","indirect migration background","West Germany","6.01","6","671","5","6","7","7","7","5.92","6.1","1","7","6","6"
"2009","no migration background","East Germany","6.11","6","4424","5","6","7","7","7","6.08","6.14","1","7","6","6"
"2009","no migration background","West Germany","6.09","6","11190","5","6","7","7","7","6.07","6.11","1","7","6","6"
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","6.23","6","55","5","6","7","7","7","5.93","6.53","2","7","6","7"
"2012","direct migration background","West Germany","6.22","7","1035","5","6","7","7","7","6.16","6.28","2","7","6","7"
"2012","indirect migration background","East Germany","6.3","6.61","32","5","6","7","7","7","6.01","6.59","5","7","6","7"
"2012","indirect migration background","West Germany","6.03","6","452","5","5","7","7","7","5.93","6.13","1","7","6","6"
"2012","no migration background","East Germany","6.21","6","1251","5","6","7","7","7","6.16","6.26","1","7","6","7"
"2012","no migration background","West Germany","6.11","6","4303","5","6","7","7","7","6.08","6.14","1","7","6","6"
"2013","direct migration background","East Germany","6.37","7","81","5","6","7","7","7","6.12","6.62","2","7","6","7"
"2013","direct migration background","West Germany","6.21","7","1596","5","6","7","7","7","6.16","6.26","1","7","6","7"
"2013","indirect migration background","East Germany","6.09","6","45","5","5","7","7","7","5.82","6.36","3","7","6","7"
"2013","indirect migration background","West Germany","6.06","6","670","5","6","7","7","7","5.98","6.14","1","7","6","6"
"2013","no migration background","East Germany","6.21","6","4333","5","6","7","7","7","6.18","6.24","1","7","6","6"
"2013","no migration background","West Germany","6.14","6","12118","5","6","7","7","7","6.12","6.16","1","7","6","6"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2016","no migration background","East Germany","","","","","","","","","","","","","",""
"2016","no migration background","West Germany","","","","","","","","","","","","","",""
"2017","direct migration background","East Germany","6.15","6","828","5","6","7","7","7","6.08","6.22","1","7","7","7"
"2017","direct migration background","West Germany","6.16","6","6396","5","6","7","7","7","6.14","6.18","1","7","7","7"
"2017","indirect migration background","East Germany","5.84","6","107","5","5","7","7","7","5.61","6.07","1","7","6","6"
"2017","indirect migration background","West Germany","5.91","6","1602","4","5","7","7","7","5.85","5.97","1","7","6","6"
"2017","no migration background","East Germany","6.06","6","5140","5","6","7","7","7","6.03","6.09","1","7","6","6"
"2017","no migration background","West Germany","6.06","6","15136","5","6","7","7","7","6.04","6.08","1","7","6","6"
"2018","direct migration background","East Germany","","","","","","","","","","","","","",""
"2018","direct migration background","West Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2018","no migration background","East Germany","","","","","","","","","","","","","",""
"2018","no migration background","West Germany","","","","","","","","","","","","","",""
"2019","direct migration background","East Germany","6.26","7","288","5","6","7","7","7","6.14","6.38","1","7","6","7"
"2019","direct migration background","West Germany","6.15","6","3533","5","6","7","7","7","6.11","6.19","1","7","6","7"
"2019","indirect migration background","East Germany","6.1","6","133","5","6","7","7","7","5.95","6.25","4","7","6","6"
"2019","indirect migration background","West Germany","6.04","6","1560","5","6","7","7","7","5.99","6.09","1","7","6","6"
"2019","no migration background","East Germany","6.13","6","5141","5","6","7","7","7","6.1","6.16","1","7","6","6"
"2019","no migration background","West Germany","6.06","6","15013","5","6","7","7","7","6.04","6.08","1","7","6","6"
