"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","5.98","6","1579","5","5","7","7","7","5.93","6.03","1","7","6","6"
"2005","16-34 y.","lower secondary degree","6.09","6","945","5","6","7","7","7","6.02","6.16","1","7","6","6"
"2005","16-34 y.","no degree/no degree yet","5.46","6","692","4","5","6","7","7","5.37","5.55","1","7","5","6"
"2005","16-34 y.","Other degree","5.89","6","156","4","5","7","7","7","5.7","6.08","1","7","6","6"
"2005","16-34 y.","secondary school degree","6.19","6","1613","5","6","7","7","7","6.15","6.23","2","7","6","6"
"2005","35-65 y.","college entrance qualification","6.19","6","3052","5","6","7","7","7","6.16","6.22","1","7","6","6"
"2005","35-65 y.","lower secondary degree","6.33","7","3712","5","6","7","7","7","6.3","6.36","1","7","7","7"
"2005","35-65 y.","no degree/no degree yet","6.16","6","143","5","6","7","7","7","5.96","6.36","1","7","6","7"
"2005","35-65 y.","Other degree","6.14","7","788","5","6","7","7","7","6.06","6.22","1","7","6","7"
"2005","35-65 y.","secondary school degree","6.33","7","3861","5","6","7","7","7","6.3","6.36","1","7","7","7"
"2005","66 and older","college entrance qualification","6.16","7","563","5","6","7","7","7","6.08","6.24","1","7","6","7"
"2005","66 and older","lower secondary degree","6.14","7","2402","5","6","7","7","7","6.09","6.19","1","7","6","7"
"2005","66 and older","no degree/no degree yet","5.98","7","65","4","5","7","7","7","5.56","6.4","1","7","6","7"
"2005","66 and older","Other degree","6.13","7","175","5","6","7","7","7","5.95","6.31","1","7","6","7"
"2005","66 and older","secondary school degree","6.13","7","539","5","6","7","7","7","6.03","6.23","1","7","6","7"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
