"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","6.23","6","1732","5","6","7","7","7","6.19","6.27","2","7","6","6"
"2005","college entrance qualification","1-pers.-HH","6.05","6","785","5","6","7","7","7","5.98","6.12","1","7","6","6"
"2005","college entrance qualification","Couple + C. GT 16 ","5.99","6","899","5","6","7","7","7","5.92","6.06","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE 16","6.09","6","1153","5","6","7","7","7","6.04","6.14","2","7","6","6"
"2005","college entrance qualification","Couple + C. LE and GT 16","6.21","6","332","5","6","7","7","7","6.12","6.3","3","7","6","6"
"2005","college entrance qualification","Single parent","6.05","6","188","5","5","7","7","7","5.93","6.17","4","7","6","6"
"2005","lower secondary degree","(Married) couple without C.","6.3","7","2980","5","6","7","7","7","6.26","6.34","1","7","7","7"
"2005","lower secondary degree","1-pers.-HH","6.12","7","1230","5","6","7","7","7","6.06","6.18","1","7","6","7"
"2005","lower secondary degree","Couple + C. GT 16 ","6.22","7","973","5","6","7","7","7","6.16","6.28","1","7","6","7"
"2005","lower secondary degree","Couple + C. LE 16","6.27","7","931","5","6","7","7","7","6.21","6.33","1","7","6","7"
"2005","lower secondary degree","Couple + C. LE and GT 16","6.15","6","388","4","6","7","7","7","6.04","6.26","1","7","6","7"
"2005","lower secondary degree","Single parent","6.2","7","347","5","6","7","7","7","6.09","6.31","1","7","6","7"
"2005","no degree/no degree yet","(Married) couple without C.","6.11","6","84","4","6","7","7","7","5.91","6.31","4","7","6","7"
"2005","no degree/no degree yet","1-pers.-HH","5.95","6.12","37","4","5","7","7","7","5.44","6.46","1","7","6","7"
"2005","no degree/no degree yet","Couple + C. GT 16 ","5.36","6","303","4","5","6","7","7","5.22","5.5","1","7","5","6"
"2005","no degree/no degree yet","Couple + C. LE 16","5.96","6","37","5","6","7","7","7","5.51","6.41","1","7","6","7"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.56","6","283","4","5","7","7","7","5.42","5.7","1","7","5","6"
