"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","direct migration background","6.34","7","265","5","6","7","7","7","6.24","6.44","3","7","6","7"
"2005","college entrance qualification","indirect migration background","5.78","6","197","4","5","7","7","7","5.64","5.92","3","7","6","6"
"2005","college entrance qualification","no migration background","6.11","6","4732","5","6","7","7","7","6.08","6.14","1","7","6","6"
"2005","lower secondary degree","direct migration background","6.1","7","595","4","6","7","7","7","6.01","6.19","1","7","6","7"
"2005","lower secondary degree","indirect migration background","6.22","6.24","252","5","6","7","7","7","6.09","6.35","1","7","6","7"
"2005","lower secondary degree","no migration background","6.24","7","6212","5","6","7","7","7","6.21","6.27","1","7","7","7"
"2005","no degree/no degree yet","direct migration background","5.95","6","217","4","5","7","7","7","5.77","6.13","1","7","6","6"
"2005","no degree/no degree yet","indirect migration background","5.48","5.96","98","4","5","7","7","7","5.21","5.75","1","7","5","6"
"2005","no degree/no degree yet","no migration background","5.57","6","585","4","5","7","7","7","5.47","5.67","1","7","5","6"
"2005","Other degree","direct migration background","6.13","6","991","5","6","7","7","7","6.06","6.2","1","7","6","7"
"2005","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2005","Other degree","no migration background","5.95","6","110","5","5","7","7","7","5.74","6.16","3","7","6","7"
"2005","secondary school degree","direct migration background","6.2","6","241","5","6","7","7","7","6.09","6.31","2","7","6","7"
"2005","secondary school degree","indirect migration background","6.18","6","203","5","6","7","7","7","6.05","6.31","1","7","6","7"
"2005","secondary school degree","no migration background","6.28","7","5569","5","6","7","7","7","6.26","6.3","1","7","6","7"
"2006","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2006","Other degree","direct migration background","","","","","","","","","","","","","",""
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
