"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","6.2","6","402","5","6","7","7","7","6.1","6.3","1","7","6","7"
"2005","direct migration background","Urban Area","6.12","6","1958","5","6","7","7","7","6.07","6.17","1","7","6","7"
"2005","indirect migration background","Rural Area","6.03","7","107","5","5","7","7","7","5.77","6.29","1","7","6","7"
"2005","indirect migration background","Urban Area","5.97","6","722","4","5","7","7","7","5.89","6.05","1","7","6","6"
"2005","no migration background","Rural Area","6.22","7","6330","5","6","7","7","7","6.2","6.24","1","7","6","6"
"2005","no migration background","Urban Area","6.18","6","11151","5","6","7","7","7","6.16","6.2","1","7","6","6"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","6.18","6.65","313","5","6","7","7","7","6.06","6.3","1","7","6","7"
"2009","direct migration background","Urban Area","6.14","6","1334","5","6","7","7","7","6.08","6.2","1","7","6","7"
"2009","indirect migration background","Rural Area","6.04","6","118","4","6","7","7","7","5.84","6.24","2","7","6","7"
"2009","indirect migration background","Urban Area","6.01","6","594","5","6","7","7","7","5.92","6.1","1","7","6","6"
"2009","no migration background","Rural Area","6.12","6","5778","5","6","7","7","7","6.09","6.15","1","7","6","6"
"2009","no migration background","Urban Area","6.08","6","9836","5","6","7","7","7","6.06","6.1","1","7","6","6"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","6.24","7","299","5","6","7","7","7","6.13","6.35","2","7","6","7"
"2012","direct migration background","Urban Area","6.21","7","791","5","6","7","7","7","6.14","6.28","2","7","6","7"
"2012","indirect migration background","Rural Area","6.07","6","98","5","5","7","7","7","5.86","6.28","2","7","6","7"
"2012","indirect migration background","Urban Area","6.05","6","386","5","5","7","7","7","5.94","6.16","1","7","6","6"
"2012","no migration background","Rural Area","6.14","6","2284","5","6","7","7","7","6.1","6.18","1","7","6","6"
"2012","no migration background","Urban Area","6.13","6","3270","5","6","7","7","7","6.1","6.16","1","7","6","6"
"2013","direct migration background","Rural Area","6.31","7","392","5","6","7","7","7","6.21","6.41","2","7","6","7"
"2013","direct migration background","Urban Area","6.19","6","1285","5","6","7","7","7","6.13","6.25","1","7","6","7"
"2013","indirect migration background","Rural Area","5.91","6","136","4","5","7","7","7","5.72","6.1","1","7","6","7"
"2013","indirect migration background","Urban Area","6.1","6","579","5","6","7","7","7","6.02","6.18","2","7","6","6"
"2013","no migration background","Rural Area","6.18","6","6113","5","6","7","7","7","6.16","6.2","1","7","6","6"
"2013","no migration background","Urban Area","6.15","6","10338","5","6","7","7","7","6.13","6.17","1","7","6","6"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","6.21","6","1976","5","6","7","7","7","6.17","6.25","1","7","7","7"
"2017","direct migration background","Urban Area","6.15","6","5248","5","6","7","7","7","6.12","6.18","1","7","7","7"
"2017","indirect migration background","Rural Area","5.92","6","305","5","5","7","7","7","5.79","6.05","1","7","6","6"
"2017","indirect migration background","Urban Area","5.9","6","1404","4","5","7","7","7","5.84","5.96","1","7","6","6"
"2017","no migration background","Rural Area","6.08","6","7897","5","6","7","7","7","6.06","6.1","1","7","6","6"
"2017","no migration background","Urban Area","6.06","6","12379","5","6","7","7","7","6.04","6.08","1","7","6","6"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","6.2","6","979","5","6","7","7","7","6.13","6.27","1","7","7","7"
"2019","direct migration background","Urban Area","6.15","6","2668","5","6","7","7","7","6.11","6.19","1","7","6","7"
"2019","indirect migration background","Rural Area","5.92","6","325","4","6","7","7","7","5.8","6.04","1","7","6","7"
"2019","indirect migration background","Urban Area","6.06","6","1267","5","6","7","7","7","6","6.12","1","7","6","6"
"2019","no migration background","Rural Area","6.09","6","7538","5","6","7","7","7","6.07","6.11","1","7","6","6"
"2019","no migration background","Urban Area","6.07","6","11448","5","6","7","7","7","6.05","6.09","1","7","6","6"
