"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Ostdeutschland, neue Bundeslaender","5.77","6","99","4","5","7","7","7","5.51","6.03","1","7","6","6"
"2005","direct migration background","Westdeutschland, alte Bundeslaender","5.72","6","2237","4","5","7","7","7","5.67","5.77","1","7","6","6"
"2005","indirect migration background","Ostdeutschland, neue Bundeslaender","5.46","6","35","4","4","7","7","7","5.01","5.91","2","7","5","6"
"2005","indirect migration background","Westdeutschland, alte Bundeslaender","5.64","6","795","4","5","7","7","7","5.56","5.72","1","7","6","6"
"2005","no migration background","Ostdeutschland, neue Bundeslaender","5.75","6","4898","4","5","7","7","7","5.72","5.78","1","7","6","6"
"2005","no migration background","Westdeutschland, alte Bundeslaender","5.77","6","12561","4","5","7","7","7","5.75","5.79","1","7","6","6"
"2006","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","direct migration background","Ostdeutschland, neue Bundeslaender","5.82","6","73","4","5","7","7","7","5.55","6.09","2","7","6","6"
"2009","direct migration background","Westdeutschland, alte Bundeslaender","5.67","6","1566","4","5","7","7","7","5.61","5.73","1","7","6","6"
"2009","indirect migration background","Ostdeutschland, neue Bundeslaender","5.04","5","41","3","5","6","7","7","4.68","5.4","3","7","5","6"
"2009","indirect migration background","Westdeutschland, alte Bundeslaender","5.79","6","672","4","5","7","7","7","5.7","5.88","1","7","6","6"
"2009","no migration background","Ostdeutschland, neue Bundeslaender","5.67","6","4417","4","5","6","7","7","5.64","5.7","1","7","6","6"
"2009","no migration background","Westdeutschland, alte Bundeslaender","5.72","6","11185","4","5","7","7","7","5.7","5.74","1","7","6","6"
"2010","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","direct migration background","Ostdeutschland, neue Bundeslaender","5.66","6","55","4","5","6","7","7","5.34","5.98","2","7","5","6"
"2012","direct migration background","Westdeutschland, alte Bundeslaender","5.77","6","1029","4","5","7","7","7","5.7","5.84","1","7","6","6"
"2012","indirect migration background","Ostdeutschland, neue Bundeslaender","5.42","6","32","4","4","6","7","7","5.05","5.79","3","7","5","6"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","5.78","6","452","4","5","7","7","7","5.68","5.88","1","7","6","6"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","5.85","6","1249","5","5","7","7","7","5.79","5.91","1","7","6","6"
"2012","no migration background","Westdeutschland, alte Bundeslaender","5.79","6","4295","5","5","6","7","7","5.76","5.82","1","7","6","6"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","5.86","6","80","4","5","7","7","7","5.58","6.14","2","7","5","6"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","5.71","6","1594","4","5","7","7","7","5.65","5.77","1","7","6","6"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","5.93","6","45","5","5","6","7","7","5.67","6.19","4","7","5","6"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","5.74","6","670","4","5","7","7","7","5.66","5.82","1","7","6","6"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","5.79","6","4328","4","5","7","7","7","5.76","5.82","1","7","6","6"
"2013","no migration background","Westdeutschland, alte Bundeslaender","5.78","6","12110","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","5.88","6","829","5","5","7","7","7","5.8","5.96","1","7","6","7"
"2017","direct migration background","Westdeutschland, alte Bundeslaender","5.75","6","6397","4","5","7","7","7","5.72","5.78","1","7","6","6"
"2017","indirect migration background","Ostdeutschland, neue Bundeslaender","5.58","6","107","4","5","6","7","7","5.35","5.81","1","7","5","6"
"2017","indirect migration background","Westdeutschland, alte Bundeslaender","5.64","6","1605","4","5","6","7","7","5.59","5.69","1","7","6","6"
"2017","no migration background","Ostdeutschland, neue Bundeslaender","5.73","6","5152","4","5","6","7","7","5.7","5.76","1","7","6","6"
"2017","no migration background","Westdeutschland, alte Bundeslaender","5.74","6","15125","4","5","6","7","7","5.72","5.76","1","7","6","6"
"2018","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2018","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2018","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2018","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2018","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2018","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2019","direct migration background","Ostdeutschland, neue Bundeslaender","5.83","6","288","4","5","7","7","7","5.7","5.96","1","7","6","6"
"2019","direct migration background","Westdeutschland, alte Bundeslaender","5.75","6","3534","4","5","7","7","7","5.71","5.79","1","7","6","6"
"2019","indirect migration background","Ostdeutschland, neue Bundeslaender","5.7","6","133","4","5","6","7","7","5.52","5.88","2","7","6","6"
"2019","indirect migration background","Westdeutschland, alte Bundeslaender","5.74","6","1558","4","5","7","7","7","5.69","5.79","1","7","6","6"
"2019","no migration background","Ostdeutschland, neue Bundeslaender","5.74","6","5130","4","5","6","7","7","5.71","5.77","1","7","6","6"
"2019","no migration background","Westdeutschland, alte Bundeslaender","5.73","6","15022","4","5","6","7","7","5.71","5.75","1","7","6","6"
