"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.75","6","524","4","5","7","7","7","5.66","5.84","2","7","6","6"
"2005","16-34 y.","indirect migration background","5.61","6","663","4","5","7","7","7","5.52","5.7","1","7","6","6"
"2005","16-34 y.","no migration background","5.7","6","4125","4","5","6","7","7","5.67","5.73","1","7","6","6"
"2005","35-65 y.","direct migration background","5.78","6","1456","4","5","7","7","7","5.72","5.84","1","7","6","6"
"2005","35-65 y.","indirect migration background","5.84","6","155","4","5","7","7","7","5.68","6","3","7","6","6"
"2005","35-65 y.","no migration background","5.86","6","9967","4","5","7","7","7","5.84","5.88","1","7","6","6"
"2005","66 and older","direct migration background","5.49","6","356","4","5","7","7","7","5.34","5.64","1","7","5","6"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","5.63","6","3367","4","5","7","7","7","5.59","5.67","1","7","6","6"
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","5.8","6","296","4","5","7","7","7","5.67","5.93","1","7","6","6"
"2009","16-34 y.","indirect migration background","5.69","6","517","4","5","7","7","7","5.58","5.8","1","7","6","6"
"2009","16-34 y.","no migration background","5.59","6","3175","4","5","6","7","7","5.55","5.63","1","7","6","6"
"2009","35-65 y.","direct migration background","5.7","6","1018","4","5","7","7","7","5.63","5.77","1","7","6","6"
"2009","35-65 y.","indirect migration background","6.06","6","190","5","6","7","7","7","5.91","6.21","1","7","6","6"
"2009","35-65 y.","no migration background","5.81","6","8642","4","5","7","7","7","5.79","5.83","1","7","6","6"
"2009","66 and older","direct migration background","5.39","6","325","4","5","6","7","7","5.25","5.53","1","7","5","6"
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","5.59","6","3785","4","5","7","7","7","5.55","5.63","1","7","6","6"
"2010","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","5.7","6","408","4","5","7","7","7","5.59","5.81","1","7","6","6"
"2012","16-34 y.","indirect migration background","5.78","6","243","4","5","7","7","7","5.63","5.93","1","7","6","6"
"2012","16-34 y.","no migration background","5.69","6","1546","4","5","6","7","7","5.64","5.74","1","7","6","6"
"2012","35-65 y.","direct migration background","5.81","6","675","4","5","7","7","7","5.72","5.9","1","7","6","6"
"2012","35-65 y.","indirect migration background","5.73","6","241","4","5","7","7","7","5.6","5.86","2","7","6","6"
"2012","35-65 y.","no migration background","5.86","6","3976","5","5","7","7","7","5.83","5.89","1","7","6","6"
"2012","66 and older","direct migration background","","","","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","5.64","6","285","4","5","6","7","7","5.51","5.77","1","7","6","6"
"2013","16-34 y.","indirect migration background","5.66","6","424","4","5","6","7","7","5.56","5.76","1","7","6","6"
"2013","16-34 y.","no migration background","5.73","6","2986","5","5","6","7","7","5.69","5.77","1","7","6","6"
"2013","35-65 y.","direct migration background","5.82","6","1024","4","5","7","7","7","5.75","5.89","1","7","6","6"
"2013","35-65 y.","indirect migration background","5.89","6","286","5","5","7","7","7","5.78","6","1","7","6","6"
"2013","35-65 y.","no migration background","5.84","6","8902","5","5","7","7","7","5.82","5.86","1","7","6","6"
"2013","66 and older","direct migration background","5.55","6","365","4","5","7","7","7","5.41","5.69","1","7","6","6"
"2013","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2013","66 and older","no migration background","5.72","6","4550","4","5","7","7","7","5.69","5.75","1","7","6","6"
"2014","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","5.72","6","2499","4","5","7","7","7","5.68","5.76","1","7","6","6"
"2017","16-34 y.","indirect migration background","5.56","6","973","4","5","6","7","7","5.49","5.63","1","7","6","6"
"2017","16-34 y.","no migration background","5.69","6","4089","4","5","6","7","7","5.66","5.72","1","7","6","6"
"2017","35-65 y.","direct migration background","5.83","6","4293","4","5","7","7","7","5.8","5.86","1","7","6","6"
"2017","35-65 y.","indirect migration background","5.78","6","723","4","5","7","7","7","5.7","5.86","1","7","6","6"
"2017","35-65 y.","no migration background","5.8","6","11643","4","5","7","7","7","5.78","5.82","1","7","6","6"
"2017","66 and older","direct migration background","5.56","6","434","4","5","6","7","7","5.44","5.68","1","7","6","6"
"2017","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2017","66 and older","no migration background","5.65","6","4545","4","5","6","7","7","5.62","5.68","1","7","6","6"
"2018","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","5.71","6","806","4","5","6","7","7","5.63","5.79","1","7","6","6"
"2019","16-34 y.","indirect migration background","5.64","6","877","4","5","6","7","7","5.57","5.71","1","7","6","6"
"2019","16-34 y.","no migration background","5.67","6","3747","4","5","6","7","7","5.64","5.7","1","7","6","6"
"2019","35-65 y.","direct migration background","5.82","6","2598","4","5","7","7","7","5.78","5.86","1","7","6","6"
"2019","35-65 y.","indirect migration background","5.9","6","784","5","5","7","7","7","5.83","5.97","1","7","6","6"
"2019","35-65 y.","no migration background","5.82","6","11740","5","5","7","7","7","5.8","5.84","1","7","6","6"
"2019","66 and older","direct migration background","5.53","6","421","4","5","6","7","7","5.41","5.65","1","7","6","6"
"2019","66 and older","indirect migration background","6.07","6","36","4","6","7","7","7","5.69","6.45","3","7","5","7"
"2019","66 and older","no migration background","5.6","6","4735","4","5","7","7","7","5.57","5.63","1","7","6","6"
