"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Female","5.73","6","2617","4","5","7","7","7","5.69","5.77","1","7","6","6"
"2005","East Germany","Male","5.77","6","2415","4","5","7","7","7","5.73","5.81","1","7","6","6"
"2005","West Germany","Female","5.75","6","8147","4","5","7","7","7","5.73","5.77","1","7","6","6"
"2005","West Germany","Male","5.77","6","7446","4","5","7","7","7","5.74","5.8","1","7","6","6"
"2006","East Germany","Female","","","","","","","","","","","","","",""
"2006","East Germany","Male","","","","","","","","","","","","","",""
"2006","West Germany","Female","","","","","","","","","","","","","",""
"2006","West Germany","Male","","","","","","","","","","","","","",""
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","","","","","","","","","","","","","",""
"2008","East Germany","Male","","","","","","","","","","","","","",""
"2008","West Germany","Female","","","","","","","","","","","","","",""
"2008","West Germany","Male","","","","","","","","","","","","","",""
"2009","East Germany","Female","5.69","6","2348","4","5","7","7","7","5.64","5.74","1","7","6","6"
"2009","East Germany","Male","5.64","6","2183","4","5","6","7","7","5.59","5.69","1","7","6","6"
"2009","West Germany","Female","5.71","6","7021","4","5","7","7","7","5.68","5.74","1","7","6","6"
"2009","West Germany","Male","5.72","6","6402","4","5","7","7","7","5.69","5.75","1","7","6","6"
"2010","East Germany","Female","","","","","","","","","","","","","",""
"2010","East Germany","Male","","","","","","","","","","","","","",""
"2010","West Germany","Female","","","","","","","","","","","","","",""
"2010","West Germany","Male","","","","","","","","","","","","","",""
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","5.85","6","806","5","5","7","7","7","5.78","5.92","1","7","6","6"
"2012","East Germany","Male","5.8","6","530","4","5","7","7","7","5.71","5.89","1","7","6","6"
"2012","West Germany","Female","5.8","6","3422","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2012","West Germany","Male","5.76","6","2354","4","5","6","7","7","5.72","5.8","1","7","6","6"
"2013","East Germany","Female","5.8","6","2351","4","5","7","7","7","5.76","5.84","1","7","6","6"
"2013","East Germany","Male","5.78","6","2102","4","5","7","7","7","5.73","5.83","1","7","6","6"
"2013","West Germany","Female","5.8","6","7658","4","5","7","7","7","5.78","5.82","1","7","6","6"
"2013","West Germany","Male","5.74","6","6716","4","5","7","7","7","5.71","5.77","1","7","6","6"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","5.79","6","3200","4","5","6","7","7","5.75","5.83","1","7","6","6"
"2017","East Germany","Male","5.68","6","2888","4","5","6","7","7","5.64","5.72","1","7","6","6"
"2017","West Germany","Female","5.79","6","12063","4","5","7","7","7","5.77","5.81","1","7","6","6"
"2017","West Germany","Male","5.68","6","11064","4","5","6","7","7","5.66","5.7","1","7","6","6"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","5.76","6","2904","4","5","6","7","7","5.72","5.8","1","7","6","6"
"2019","East Germany","Male","5.72","6","2646","4","5","6","7","7","5.68","5.76","1","7","6","6"
"2019","West Germany","Female","5.78","6","10498","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2019","West Germany","Male","5.68","6","9612","4","5","6","7","7","5.66","5.7","1","7","6","6"
