"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","5.7","6","210","4","5","7","7","7","5.53","5.87","1","7","6","6"
"2005","Baden-W?rttemberg","Urban Area","5.65","6","2304","4","5","6","7","7","5.6","5.7","1","7","6","6"
"2005","Bavaria","Rural Area","5.75","6","1449","4","5","7","7","7","5.69","5.81","1","7","6","6"
"2005","Bavaria","Urban Area","5.8","6","1445","4","5","7","7","7","5.75","5.85","1","7","6","6"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","5.62","6","757","4","5","7","7","7","5.53","5.71","1","7","6","6"
"2005","Brandenburg","Rural Area","5.75","6","810","4","5","6","7","7","5.68","5.82","1","7","6","6"
"2005","Brandenburg","Urban Area","5.99","6","78","5","6","7","7","7","5.77","6.21","2","7","6","6"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","5.84","6","147","3","6","7","7","7","5.62","6.06","1","7","6","7"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","5.66","6","288","4","5","7","7","7","5.54","5.78","1","7","6","6"
"2005","Hesse","Rural Area","5.84","6","250","5","5","7","7","7","5.71","5.97","1","7","6","6"
"2005","Hesse","Urban Area","5.65","6","1102","4","5","6","7","7","5.59","5.71","1","7","6","6"
"2005","Lower Saxony","Rural Area","5.85","6","879","4","5","7","7","7","5.77","5.93","1","7","6","6"
"2005","Lower Saxony","Urban Area","5.8","6","906","4","5","7","7","7","5.73","5.87","1","7","6","6"
"2005","Mecklenburg-Western Pomerania","Rural Area","5.86","6","436","4","5","7","7","7","5.77","5.95","1","7","6","6"
"2005","Mecklenburg-Western Pomerania","Urban Area","6.26","6","69","5","6","7","7","7","6.05","6.47","3","7","6","7"
"2005","North Rhine-Westphalia","Rural Area","6.24","6.29","104","5","6","7","7","7","6.05","6.43","3","7","6","7"
"2005","North Rhine-Westphalia","Urban Area","5.81","6","4229","4","5","7","7","7","5.77","5.85","1","7","6","6"
"2005","Rhineland-Palatinate,Saarland","Rural Area","5.66","6","294","4","5","6","7","7","5.53","5.79","1","7","6","6"
"2005","Rhineland-Palatinate,Saarland","Urban Area","5.77","6","931","4","5","7","7","7","5.7","5.84","2","7","6","6"
"2005","Saxony","Rural Area","5.68","6","760","4","5","6","7","7","5.6","5.76","1","7","6","6"
"2005","Saxony","Urban Area","5.69","6","754","4","5","7","7","7","5.6","5.78","1","7","6","6"
"2005","Saxony-Anhalt","Rural Area","5.83","6","659","4","5","7","7","7","5.75","5.91","1","7","6","6"
"2005","Saxony-Anhalt","Urban Area","5.93","6","234","5","5","7","7","7","5.81","6.05","3","7","6","6"
"2005","Schleswig-Holstein","Rural Area","5.8","6","366","4","5","7","7","7","5.69","5.91","1","7","6","6"
"2005","Schleswig-Holstein","Urban Area","5.85","6","276","4","5","7","7","7","5.7","6","1","7","6","6"
"2005","Thuringia","Rural Area","5.62","6","615","4","5","6","7","7","5.53","5.71","1","7","6","6"
"2005","Thuringia","Urban Area","5.82","6","273","4","5","7","7","7","5.7","5.94","2","7","6","6"
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","","","","","","","","","","","","","",""
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2006","Hesse","Rural Area","","","","","","","","","","","","","",""
"2006","Hesse","Urban Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2006","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2006","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2007","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2007","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2007","Berlin","Rural Area","","","","","","","","","","","","","",""
"2007","Berlin","Urban Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2007","Bremen","Rural Area","","","","","","","","","","","","","",""
"2007","Bremen","Urban Area","","","","","","","","","","","","","",""
"2007","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2007","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2007","Hesse","Rural Area","","","","","","","","","","","","","",""
"2007","Hesse","Urban Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2007","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2007","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2008","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2008","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2008","Berlin","Rural Area","","","","","","","","","","","","","",""
"2008","Berlin","Urban Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2008","Bremen","Rural Area","","","","","","","","","","","","","",""
"2008","Bremen","Urban Area","","","","","","","","","","","","","",""
"2008","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2008","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2008","Hesse","Rural Area","","","","","","","","","","","","","",""
"2008","Hesse","Urban Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
