"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","5.72","6","2336","4","5","7","7","7","5.67","5.77","1","7","6","6"
"2005","indirect migration background","5.63","6","830","4","5","7","7","7","5.55","5.71","1","7","6","6"
"2005","no migration background","5.77","6","17459","4","5","7","7","7","5.75","5.79","1","7","6","6"
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","","","","","","","","","","","","","",""
"2008","indirect migration background","","","","","","","","","","","","","",""
"2008","no migration background","","","","","","","","","","","","","",""
"2009","direct migration background","5.67","6","1639","4","5","7","7","7","5.61","5.73","1","7","6","6"
"2009","indirect migration background","5.77","6","713","4","5","7","7","7","5.68","5.86","1","7","6","6"
"2009","no migration background","5.71","6","15602","4","5","7","7","7","5.69","5.73","1","7","6","6"
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","5.77","6","1084","4","5","7","7","7","5.7","5.84","1","7","6","6"
"2012","indirect migration background","5.76","6","484","4","5","7","7","7","5.66","5.86","1","7","6","6"
"2012","no migration background","5.8","6","5544","5","5","7","7","7","5.77","5.83","1","7","6","6"
"2013","direct migration background","5.72","6","1674","4","5","7","7","7","5.66","5.78","1","7","6","6"
"2013","indirect migration background","5.74","6","715","4","5","7","7","7","5.66","5.82","1","7","6","6"
"2013","no migration background","5.78","6","16438","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","5.76","6","7226","4","5","7","7","7","5.73","5.79","1","7","6","6"
"2017","indirect migration background","5.64","6","1712","4","5","6","7","7","5.59","5.69","1","7","6","6"
"2017","no migration background","5.74","6","20277","4","5","6","7","7","5.73","5.75","1","7","6","6"
"2018","direct migration background","","","","","","","","","","","","","",""
"2018","indirect migration background","","","","","","","","","","","","","",""
"2018","no migration background","","","","","","","","","","","","","",""
"2019","direct migration background","5.75","6","3825","4","5","7","7","7","5.71","5.79","1","7","6","6"
"2019","indirect migration background","5.74","6","1697","4","5","7","7","7","5.69","5.79","1","7","6","6"
"2019","no migration background","5.73","6","20222","4","5","6","7","7","5.72","5.74","1","7","6","6"
