"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","5.87","6","553","4","5","7","7","7","5.78","5.96","1","7","6","6"
"2005","Full Time","higher education","5.93","6","2239","5","5","7","7","7","5.89","5.97","1","7","6","6"
"2005","Full Time","higher vocational","5.92","6","770","5","5","7","7","7","5.85","5.99","1","7","6","6"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","5.32","6","50","2","5","6","7","7","4.93","5.71","1","7","5","6"
"2005","Full Time","middle vocational","5.95","6","3807","5","5","7","7","7","5.92","5.98","1","7","6","6"
"2005","Full Time","vocational + Abi","5.87","6","529","5","5","7","7","7","5.79","5.95","1","7","6","6"
"2005","Not Working","general elemantary","5.31","6","1332","4","4","6","7","7","5.24","5.38","1","7","5","6"
"2005","Not Working","higher education","5.83","6","994","4","5","7","7","7","5.76","5.9","1","7","6","6"
"2005","Not Working","higher vocational","5.74","6","455","4","5","7","7","7","5.63","5.85","1","7","6","6"
"2005","Not Working","in school","5.29","5","548","4","5","6","7","7","5.19","5.39","1","7","5","6"
"2005","Not Working","inadequately","5.55","6","145","4","5","7","7","7","5.3","5.8","1","7","5","6"
"2005","Not Working","middle vocational","5.64","6","3906","4","5","7","7","7","5.6","5.68","1","7","6","6"
"2005","Not Working","vocational + Abi","5.72","6","281","4","5","7","7","7","5.6","5.84","2","7","6","6"
"2005","Part Time","general elemantary","5.66","6","494","4","5","7","7","7","5.56","5.76","1","7","6","6"
"2005","Part Time","higher education","5.74","6","932","4","5","7","7","7","5.67","5.81","1","7","6","6"
"2005","Part Time","higher vocational","5.98","6","331","5","6","7","7","7","5.87","6.09","1","7","6","6"
"2005","Part Time","in school","5.35","5","96","4","5","6","7","7","5.11","5.59","2","7","5","6"
"2005","Part Time","inadequately","5.51","6","36","4","5","6","7","7","5.07","5.95","2","7","5","6"
"2005","Part Time","middle vocational","5.87","6","2503","4","5","7","7","7","5.83","5.91","1","7","6","6"
"2005","Part Time","vocational + Abi","5.82","6","321","4","5","7","7","7","5.71","5.93","2","7","6","6"
