"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","5.51","6","759","4","5","7","7","7","5.42","5.6","1","7","6","6"
"2005","general elemantary","Urban Area","5.51","6","1620","4","5","7","7","7","5.45","5.57","1","7","6","6"
"2005","higher education","Rural Area","5.88","6","1198","5","5","7","7","7","5.82","5.94","1","7","6","6"
"2005","higher education","Urban Area","5.85","6","2967","5","5","7","7","7","5.81","5.89","1","7","6","6"
"2005","higher vocational","Rural Area","5.91","6","555","5","5","7","7","7","5.82","6","1","7","6","6"
"2005","higher vocational","Urban Area","5.86","6","1001","5","5","7","7","7","5.79","5.93","1","7","6","6"
"2005","in school","Rural Area","5.43","5","198","4","5","6","7","7","5.27","5.59","1","7","5","6"
"2005","in school","Urban Area","5.25","5","449","4","4","6","7","7","5.14","5.36","1","7","5","6"
"2005","inadequately","Rural Area","5.42","5","57","4","5","6","7","7","5.02","5.82","1","7","5","6"
"2005","inadequately","Urban Area","5.51","6","174","4","5","7","7","7","5.3","5.72","1","7","5","6"
"2005","middle vocational","Rural Area","5.83","6","3705","4","5","7","7","7","5.79","5.87","1","7","6","6"
"2005","middle vocational","Urban Area","5.8","6","6511","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2005","vocational + Abi","Rural Area","5.77","6","265","4","5","7","7","7","5.65","5.89","2","7","6","6"
"2005","vocational + Abi","Urban Area","5.83","6","866","4","5","7","7","7","5.76","5.9","1","7","6","6"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","5.51","6","593","4","5","7","7","7","5.41","5.61","1","7","5","6"
"2009","general elemantary","Urban Area","5.49","6","1178","4","5","6","7","7","5.42","5.56","1","7","6","6"
"2009","higher education","Rural Area","5.77","6","1192","4","5","6","7","7","5.71","5.83","2","7","6","6"
"2009","higher education","Urban Area","5.76","6","2837","4","5","6","7","7","5.72","5.8","1","7","6","6"
"2009","higher vocational","Rural Area","5.93","6","513","4","6","7","7","7","5.83","6.03","1","7","6","6"
"2009","higher vocational","Urban Area","5.83","6","812","4","5","7","7","7","5.76","5.9","1","7","6","6"
"2009","in school","Rural Area","5.14","5","93","3","4","6","7","7","4.88","5.4","1","7","5","6"
"2009","in school","Urban Area","5.37","6","217","4","4","6","7","7","5.21","5.53","1","7","5","6"
"2009","inadequately","Rural Area","5.78","6.52","43","4","5","7","7","7","5.25","6.31","1","7","5","7"
"2009","inadequately","Urban Area","5.32","5","121","4","5","6","7","7","5.05","5.59","1","7","5","6"
"2009","middle vocational","Rural Area","5.72","6","3401","4","5","7","7","7","5.68","5.76","1","7","6","6"
"2009","middle vocational","Urban Area","5.76","6","5629","4","5","7","7","7","5.73","5.79","1","7","6","6"
"2009","vocational + Abi","Rural Area","5.59","6","257","4","5","6","7","7","5.45","5.73","1","7","6","6"
"2009","vocational + Abi","Urban Area","5.67","6","742","4","5","6","7","7","5.59","5.75","1","7","6","6"
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
