"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","5.51","6","558","4","5","7","7","7","5.4","5.62","1","7","6","6"
"2005","direct migration background","higher education","5.88","6","337","4","5","7","7","7","5.76","6","1","7","6","6"
"2005","direct migration background","higher vocational","5.93","6","133","5","5","7","7","7","5.73","6.13","1","7","6","6"
"2005","direct migration background","in school","5.46","5","54","5","5","6","7","7","5.17","5.75","2","7","5","6"
"2005","direct migration background","inadequately","5.47","6","141","4","5","6","7","7","5.24","5.7","1","7","5","6"
"2005","direct migration background","middle vocational","5.79","6","861","4","5","7","7","7","5.71","5.87","1","7","6","6"
"2005","direct migration background","vocational + Abi","5.88","6","215","4","5","7","7","7","5.73","6.03","2","7","6","6"
"2005","indirect migration background","general elemantary","5.62","6","182","4","5","7","7","7","5.44","5.8","1","7","6","6"
"2005","indirect migration background","higher education","5.79","6","69","4","5","7","7","7","5.55","6.03","2","7","6","6"
"2005","indirect migration background","higher vocational","5.76","6","41","4","5","6","7","7","5.34","6.18","1","7","6","7"
"2005","indirect migration background","in school","5.21","5","90","3","4","6","7","7","4.95","5.47","2","7","5","5"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","5.76","6","336","4","5","7","7","7","5.64","5.88","1","7","6","6"
"2005","indirect migration background","vocational + Abi","5.83","6","46","4","6","6","7","7","5.51","6.15","2","7","6","6"
"2005","no migration background","general elemantary","5.5","6","1639","4","5","6","7","7","5.44","5.56","1","7","6","6"
"2005","no migration background","higher education","5.85","6","3759","5","5","7","7","7","5.82","5.88","1","7","6","6"
"2005","no migration background","higher vocational","5.87","6","1382","5","5","7","7","7","5.81","5.93","1","7","6","6"
"2005","no migration background","in school","5.3","5","503","4","4","6","7","7","5.2","5.4","1","7","5","6"
"2005","no migration background","inadequately","5.46","6","81","3","5","7","7","7","5.12","5.8","1","7","5","6"
"2005","no migration background","middle vocational","5.81","6","9019","4","5","7","7","7","5.79","5.83","1","7","6","6"
"2005","no migration background","vocational + Abi","5.79","6","870","4","5","6","7","7","5.73","5.85","1","7","6","6"
"2006","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2008","direct migration background","higher education","","","","","","","","","","","","","",""
"2008","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2008","direct migration background","in school","","","","","","","","","","","","","",""
"2008","direct migration background","inadequately","","","","","","","","","","","","","",""
"2008","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2008","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2008","indirect migration background","higher education","","","","","","","","","","","","","",""
"2008","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2008","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","no migration background","general elemantary","","","","","","","","","","","","","",""
"2008","no migration background","higher education","","","","","","","","","","","","","",""
"2008","no migration background","higher vocational","","","","","","","","","","","","","",""
"2008","no migration background","in school","","","","","","","","","","","","","",""
"2008","no migration background","inadequately","","","","","","","","","","","","","",""
"2008","no migration background","middle vocational","","","","","","","","","","","","","",""
"2008","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2009","direct migration background","general elemantary","5.52","6","352","4","5","6","7","7","5.38","5.66","1","7","5","6"
"2009","direct migration background","higher education","5.65","6","293","4","5","6","7","7","5.52","5.78","2","7","6","6"
"2009","direct migration background","higher vocational","5.98","6","95","5","5","7","7","7","5.77","6.19","2","7","6","7"
"2009","direct migration background","in school","","","","","","","","","","","","","",""
"2009","direct migration background","inadequately","5.66","6","88","4","5","7","7","7","5.39","5.93","1","7","6","6"
"2009","direct migration background","middle vocational","5.72","6","609","4","5","7","7","7","5.62","5.82","1","7","6","6"
"2009","direct migration background","vocational + Abi","5.61","6","168","4","5","7","7","7","5.43","5.79","2","7","6","6"
"2009","indirect migration background","general elemantary","5.8","6","145","5","5","7","7","7","5.61","5.99","1","7","6","6"
"2009","indirect migration background","higher education","5.88","6","88","4","5","7","7","7","5.67","6.09","3","7","6","6"
"2009","indirect migration background","higher vocational","6.27","7","30","5","6","7","7","7","5.89","6.65","3","7","6","7"
"2009","indirect migration background","in school","5.57","6","49","4","5","7","7","7","5.18","5.96","1","7","5","6"
"2009","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","5.9","6","288","4","5","7","7","7","5.77","6.03","1","7","6","6"
"2009","indirect migration background","vocational + Abi","5.94","6","36","5","5","7","7","7","5.52","6.36","1","7","6","7"
"2009","no migration background","general elemantary","5.46","6","1274","4","5","6","7","7","5.39","5.53","1","7","6","6"
"2009","no migration background","higher education","5.77","6","3648","4","5","6","7","7","5.74","5.8","1","7","6","6"
"2009","no migration background","higher vocational","5.84","6","1200","4","5","7","7","7","5.78","5.9","1","7","6","6"
"2009","no migration background","in school","5.17","5","250","4","4","6","7","7","5.02","5.32","1","7","5","6"
"2009","no migration background","inadequately","5.3","5","67","3","4","7","7","7","4.86","5.74","1","7","5","6"
"2009","no migration background","middle vocational","5.74","6","8133","4","5","7","7","7","5.71","5.77","1","7","6","6"
"2009","no migration background","vocational + Abi","5.65","6","795","4","5","6","7","7","5.57","5.73","1","7","6","6"
"2010","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2010","direct migration background","higher education","","","","","","","","","","","","","",""
"2010","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2010","direct migration background","in school","","","","","","","","","","","","","",""
"2010","direct migration background","inadequately","","","","","","","","","","","","","",""
"2010","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2010","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2010","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2010","indirect migration background","higher education","","","","","","","","","","","","","",""
"2010","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2010","indirect migration background","in school","","","","","","","","","","","","","",""
"2010","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2010","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2010","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2010","no migration background","general elemantary","","","","","","","","","","","","","",""
"2010","no migration background","higher education","","","","","","","","","","","","","",""
"2010","no migration background","higher vocational","","","","","","","","","","","","","",""
"2010","no migration background","in school","","","","","","","","","","","","","",""
"2010","no migration background","inadequately","","","","","","","","","","","","","",""
"2010","no migration background","middle vocational","","","","","","","","","","","","","",""
"2010","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2011","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2011","direct migration background","higher education","","","","","","","","","","","","","",""
"2011","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2011","direct migration background","in school","","","","","","","","","","","","","",""
"2011","direct migration background","inadequately","","","","","","","","","","","","","",""
"2011","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2011","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2011","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2011","indirect migration background","higher education","","","","","","","","","","","","","",""
"2011","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2011","indirect migration background","in school","","","","","","","","","","","","","",""
"2011","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2011","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2011","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2011","no migration background","general elemantary","","","","","","","","","","","","","",""
"2011","no migration background","higher education","","","","","","","","","","","","","",""
"2011","no migration background","higher vocational","","","","","","","","","","","","","",""
"2011","no migration background","in school","","","","","","","","","","","","","",""
"2011","no migration background","inadequately","","","","","","","","","","","","","",""
"2011","no migration background","middle vocational","","","","","","","","","","","","","",""
"2011","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2012","direct migration background","general elemantary","5.77","6","211","4","5","7","7","7","5.6","5.94","2","7","6","6"
"2012","direct migration background","higher education","5.81","6","228","4","5","7","7","7","5.68","5.94","3","7","6","6"
"2012","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2012","direct migration background","in school","","","","","","","","","","","","","",""
"2012","direct migration background","inadequately","5.4","5","65","4","4","7","7","7","5.05","5.75","1","7","5","6"
"2012","direct migration background","middle vocational","5.86","6","385","4","5","7","7","7","5.75","5.97","2","7","6","6"
"2012","direct migration background","vocational + Abi","5.86","6","144","5","5","7","7","7","5.69","6.03","1","7","6","6"
"2012","indirect migration background","general elemantary","5.7","6","87","4","5","7","7","7","5.44","5.96","1","7","5","6"
"2012","indirect migration background","higher education","5.81","6","75","4","5","7","7","7","5.57","6.05","3","7","6","6"
"2012","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2012","indirect migration background","in school","5.61","6","35","5","5","6","6","7","5.3","5.92","3","7","5","6"
