"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","5.69","6","5312","4","5","6","7","7","5.66","5.72","1","7","6","6"
"2005","35-65 y.","5.85","6","11578","4","5","7","7","7","5.83","5.87","1","7","6","6"
"2005","66 and older","5.61","6","3735","4","5","7","7","7","5.57","5.65","1","7","6","6"
"2006","16-34 y.","","","","","","","","","","","","","",""
"2006","35-65 y.","","","","","","","","","","","","","",""
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","","","","","","","","","","","","","",""
"2007","35-65 y.","","","","","","","","","","","","","",""
"2007","66 and older","","","","","","","","","","","","","",""
"2008","16-34 y.","","","","","","","","","","","","","",""
"2008","35-65 y.","","","","","","","","","","","","","",""
"2008","66 and older","","","","","","","","","","","","","",""
"2009","16-34 y.","5.63","6","3988","4","5","6","7","7","5.59","5.67","1","7","6","6"
"2009","35-65 y.","5.8","6","9850","4","5","7","7","7","5.78","5.82","1","7","6","6"
"2009","66 and older","5.57","6","4116","4","5","7","7","7","5.53","5.61","1","7","6","6"
"2010","16-34 y.","","","","","","","","","","","","","",""
"2010","35-65 y.","","","","","","","","","","","","","",""
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","","","","","","","","","","","","","",""
"2011","35-65 y.","","","","","","","","","","","","","",""
"2011","66 and older","","","","","","","","","","","","","",""
"2012","16-34 y.","5.71","6","2197","4","5","6","7","7","5.67","5.75","1","7","6","6"
"2012","35-65 y.","5.84","6","4892","5","5","7","7","7","5.81","5.87","1","7","6","6"
"2012","66 and older","","","","","","","","","","","","","",""
"2013","16-34 y.","5.72","6","3695","4","5","6","7","7","5.69","5.75","1","7","6","6"
"2013","35-65 y.","5.84","6","10212","4","5","7","7","7","5.82","5.86","1","7","6","6"
"2013","66 and older","5.7","6","4920","4","5","7","7","7","5.67","5.73","1","7","6","6"
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","","","","","","","","","","","","","",""
"2015","35-65 y.","","","","","","","","","","","","","",""
"2015","66 and older","","","","","","","","","","","","","",""
"2016","16-34 y.","","","","","","","","","","","","","",""
"2016","35-65 y.","","","","","","","","","","","","","",""
"2016","66 and older","","","","","","","","","","","","","",""
"2017","16-34 y.","5.67","6","7561","4","5","6","7","7","5.65","5.69","1","7","6","6"
"2017","35-65 y.","5.81","6","16659","4","5","7","7","7","5.79","5.83","1","7","6","6"
"2017","66 and older","5.64","6","4995","4","5","6","7","7","5.61","5.67","1","7","6","6"
"2018","16-34 y.","","","","","","","","","","","","","",""
"2018","35-65 y.","","","","","","","","","","","","","",""
"2018","66 and older","","","","","","","","","","","","","",""
"2019","16-34 y.","5.67","6","5430","4","5","6","7","7","5.64","5.7","1","7","6","6"
"2019","35-65 y.","5.82","6","15122","4","5","7","7","7","5.8","5.84","1","7","6","6"
"2019","66 and older","5.6","6","5192","4","5","7","7","7","5.57","5.63","1","7","6","6"
