"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","5.66","6","683","4","5","7","7","7","5.57","5.75","1","7","6","6"
"2005","(Married) couple without C.","indirect migration background","5.74","6","115","4","5","6","7","7","5.55","5.93","2","7","6","6"
"2005","(Married) couple without C.","no migration background","5.82","6","6185","4","5","7","7","7","5.79","5.85","1","7","6","6"
"2005","1-pers.-HH","direct migration background","5.77","6","210","4","5","7","7","7","5.61","5.93","1","7","6","6"
"2005","1-pers.-HH","indirect migration background","5.7","6","93","4","5","7","7","7","5.46","5.94","2","7","5","6"
"2005","1-pers.-HH","no migration background","5.68","6","2642","4","5","7","7","7","5.63","5.73","1","7","6","6"
"2005","Couple + C. GT 16 ","direct migration background","5.97","6","400","4","5","7","7","7","5.86","6.08","1","7","6","6"
"2005","Couple + C. GT 16 ","indirect migration background","5.75","6","207","4","5","7","7","7","5.59","5.91","1","7","6","6"
"2005","Couple + C. GT 16 ","no migration background","5.71","6","3032","4","5","7","7","7","5.67","5.75","1","7","6","6"
"2005","Couple + C. LE 16","direct migration background","5.8","6","525","4","5","7","7","7","5.7","5.9","1","7","6","6"
"2005","Couple + C. LE 16","indirect migration background","5.82","6","175","4","5","7","7","7","5.65","5.99","1","7","6","6"
"2005","Couple + C. LE 16","no migration background","5.84","6","3004","5","5","7","7","7","5.8","5.88","1","7","6","6"
"2005","Couple + C. LE and GT 16","direct migration background","5.53","6","284","4","5","6","7","7","5.38","5.68","1","7","6","6"
"2005","Couple + C. LE and GT 16","indirect migration background","5.45","6","127","4","5","6","7","7","5.24","5.66","1","7","5","6"
"2005","Couple + C. LE and GT 16","no migration background","5.74","6","1290","4","5","7","7","7","5.68","5.8","1","7","6","6"
"2005","Single parent","direct migration background","5.56","6","124","4","5","6","7","7","5.34","5.78","1","7","5","6"
"2005","Single parent","indirect migration background","5.21","6","78","3","4","6","7","7","4.92","5.5","2","7","5","6"
"2005","Single parent","no migration background","5.79","6","898","4","5","7","7","7","5.72","5.86","1","7","6","6"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
