"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","5.76","6","1239","4","5","7","7","7","5.69","5.83","1","7","6","6"
"2005","direct migration background","Male","5.68","6","1097","4","5","7","7","7","5.61","5.75","1","7","6","6"
"2005","indirect migration background","Female","5.76","6","426","4","5","7","7","7","5.65","5.87","1","7","6","6"
"2005","indirect migration background","Male","5.51","6","404","4","5","6","7","7","5.39","5.63","1","7","6","6"
"2005","no migration background","Female","5.74","6","9099","4","5","7","7","7","5.72","5.76","1","7","6","6"
"2005","no migration background","Male","5.79","6","8360","4","5","7","7","7","5.77","5.81","1","7","6","6"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","5.72","6","885","4","5","7","7","7","5.64","5.8","1","7","6","6"
"2009","direct migration background","Male","5.62","6","754","4","5","7","7","7","5.53","5.71","1","7","6","6"
"2009","indirect migration background","Female","5.88","6","369","4","5","7","7","7","5.76","6","1","7","6","6"
"2009","indirect migration background","Male","5.66","6","344","4","5","7","7","7","5.53","5.79","1","7","6","6"
"2009","no migration background","Female","5.7","6","8115","4","5","7","7","7","5.67","5.73","1","7","6","6"
"2009","no migration background","Male","5.72","6","7487","4","5","7","7","7","5.69","5.75","1","7","6","6"
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","5.81","6","602","4","5","7","7","7","5.72","5.9","1","7","6","6"
"2012","direct migration background","Male","5.72","6","482","4","5","7","7","7","5.61","5.83","1","7","6","6"
"2012","indirect migration background","Female","5.79","6","287","4","5","7","7","7","5.65","5.93","1","7","6","6"
"2012","indirect migration background","Male","5.72","6","197","4","5","6","7","7","5.57","5.87","2","7","6","6"
"2012","no migration background","Female","5.81","6","3339","5","5","7","7","7","5.78","5.84","1","7","6","6"
"2012","no migration background","Male","5.79","6","2205","5","5","6","7","7","5.75","5.83","1","7","6","6"
"2013","direct migration background","Female","5.76","6","945","4","5","7","7","7","5.69","5.83","1","7","6","6"
"2013","direct migration background","Male","5.67","6","729","4","5","7","7","7","5.58","5.76","1","7","6","6"
"2013","indirect migration background","Female","5.83","6","370","4","5","7","7","7","5.72","5.94","1","7","6","6"
"2013","indirect migration background","Male","5.67","6","345","4","5","6","7","7","5.56","5.78","1","7","6","6"
"2013","no migration background","Female","5.81","6","8694","4","5","7","7","7","5.79","5.83","1","7","6","6"
"2013","no migration background","Male","5.76","6","7744","4","5","7","7","7","5.74","5.78","1","7","6","6"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","5.79","6","3501","4","5","7","7","7","5.75","5.83","1","7","6","6"
"2017","direct migration background","Male","5.73","6","3725","4","5","7","7","7","5.69","5.77","1","7","6","6"
"2017","indirect migration background","Female","5.85","6","925","5","5","7","7","7","5.78","5.92","1","7","6","6"
"2017","indirect migration background","Male","5.45","6","787","4","5","6","7","7","5.37","5.53","1","7","6","6"
"2017","no migration background","Female","5.78","6","10837","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2017","no migration background","Male","5.69","6","9440","4","5","6","7","7","5.67","5.71","1","7","6","6"
"2018","direct migration background","Female","","","","","","","","","","","","","",""
"2018","direct migration background","Male","","","","","","","","","","","","","",""
"2018","indirect migration background","Female","","","","","","","","","","","","","",""
"2018","indirect migration background","Male","","","","","","","","","","","","","",""
"2018","no migration background","Female","","","","","","","","","","","","","",""
"2018","no migration background","Male","","","","","","","","","","","","","",""
"2019","direct migration background","Female","5.71","6","2093","4","5","7","7","7","5.66","5.76","1","7","6","6"
"2019","direct migration background","Male","5.8","6","1732","4","5","7","7","7","5.74","5.86","1","7","6","6"
"2019","indirect migration background","Female","5.88","6","899","5","5","7","7","7","5.81","5.95","2","7","6","6"
"2019","indirect migration background","Male","5.61","6","797","4","5","6","7","7","5.53","5.69","1","7","6","6"
"2019","no migration background","Female","5.78","6","10447","4","5","7","7","7","5.76","5.8","1","7","6","6"
"2019","no migration background","Male","5.67","6","9767","4","5","6","7","7","5.65","5.69","1","7","6","6"
