"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","5.84","6","1734","4","5","7","7","7","5.79","5.89","1","7","6","6"
"2005","college entrance qualification","1-pers.-HH","5.74","6","784","4","5","6","7","7","5.67","5.81","1","7","6","6"
"2005","college entrance qualification","Couple + C. GT 16 ","5.73","6","899","4","5","6","7","7","5.66","5.8","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE 16","5.79","6","1153","5","5","7","7","7","5.73","5.85","1","7","6","6"
"2005","college entrance qualification","Couple + C. LE and GT 16","5.73","6","331","5","5","6","7","7","5.62","5.84","1","7","6","6"
"2005","college entrance qualification","Single parent","5.85","6","188","5","5","7","7","7","5.71","5.99","1","7","6","6"
"2005","lower secondary degree","(Married) couple without C.","5.78","6","2975","4","5","7","7","7","5.74","5.82","1","7","6","6"
"2005","lower secondary degree","1-pers.-HH","5.58","6","1225","4","5","7","7","7","5.51","5.65","1","7","6","6"
"2005","lower secondary degree","Couple + C. GT 16 ","5.73","6","972","4","5","7","7","7","5.66","5.8","1","7","6","6"
"2005","lower secondary degree","Couple + C. LE 16","5.79","6","931","4","5","7","7","7","5.72","5.86","1","7","6","6"
"2005","lower secondary degree","Couple + C. LE and GT 16","5.79","6","389","4","5","7","7","7","5.67","5.91","1","7","6","6"
"2005","lower secondary degree","Single parent","5.68","6","346","4","5","7","7","7","5.55","5.81","1","7","6","6"
"2005","no degree/no degree yet","(Married) couple without C.","5.32","6","80","3","5","6","7","7","5.03","5.61","2","7","5","6"
"2005","no degree/no degree yet","1-pers.-HH","5.59","6","36","3","5","7","7","7","5.15","6.03","3","7","5","6"
"2005","no degree/no degree yet","Couple + C. GT 16 ","5.26","5","304","4","5","6","7","7","5.12","5.4","1","7","5","6"
"2005","no degree/no degree yet","Couple + C. LE 16","5.62","6","37","4","5","7","7","7","5.25","5.99","3","7","6","6"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.4","5","282","4","5","6","7","7","5.26","5.54","1","7","5","6"
"2005","no degree/no degree yet","Single parent","5.38","6","118","3","4","7","7","7","5.15","5.61","2","7","5","6"
"2005","Other degree","(Married) couple without C.","5.63","6","340","4","5","7","7","7","5.49","5.77","1","7","6","6"
"2005","Other degree","1-pers.-HH","5.72","6","96","4","5","7","7","7","5.45","5.99","1","7","5","6"
"2005","Other degree","Couple + C. GT 16 ","5.89","6","218","4","5","7","7","7","5.73","6.05","1","7","6","6"
"2005","Other degree","Couple + C. LE 16","5.8","6","204","4","5","7","7","7","5.63","5.97","1","7","6","6"
