"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(Married) couple without C.","4.83","5","3536","3.33","4","5.67","6.33","7","4.79","4.87","1","7","5","5"
"2005","Employed","1-pers.-HH","4.94","5","1536","3.33","4.33","5.67","6.33","7","4.88","5","1","7","5","5"
"2005","Employed","Couple + C. GT 16 ","4.83","5","2569","3.33","4","5.67","6.33","7","4.79","4.87","1","7","5","5"
"2005","Employed","Couple + C. LE 16","4.9","5","3047","3.33","4","5.67","6.33","7","4.86","4.94","1","7","5","5"
"2005","Employed","Couple + C. LE and GT 16","4.94","5","1162","3.33","4.33","5.67","6.33","7","4.88","5","1","7","5","5"
"2005","Employed","Single parent","4.95","5","712","3.67","4.33","5.67","6.33","7","4.87","5.03","1.67","7","5","5"
"2005","Not Employed","(Married) couple without C.","4.63","4.67","3500","3","4","5.33","6","7","4.59","4.67","1","7","4.66666650772095","4.66666650772095"
"2005","Not Employed","1-pers.-HH","4.66","4.67","1437","3","4","5.33","6.33","7","4.6","4.72","1","7","4.66666650772095","4.66666650772095"
"2005","Not Employed","Couple + C. GT 16 ","4.68","4.67","1082","3","4","5.33","6","7","4.61","4.75","1","7","4.66666650772095","5"
"2005","Not Employed","Couple + C. LE 16","4.8","4.67","667","3.33","4","5.67","6.33","7","4.71","4.89","1.67","7","4.66666650772095","5"
"2005","Not Employed","Couple + C. LE and GT 16","4.89","5","544","3.33","4","5.67","6.33","7","4.79","4.99","1","7","5","5"
"2005","Not Employed","Single parent","4.81","5","392","3","4","5.67","6.33","7","4.68","4.94","1","7","4.66666650772095","5"
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
