"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","4.84","5","2363","3.33","4","5.67","6.33","7","4.79","4.89","1","7","5","5"
"2005","Full Time","1-pers.-HH","4.9","5","1065","3.33","4.33","5.67","6.33","7","4.83","4.97","1","7","5","5"
"2005","Full Time","Couple + C. GT 16 ","4.76","4.67","1585","3.33","4","5.67","6.33","7","4.7","4.82","1","7","4.66666650772095","5"
"2005","Full Time","Couple + C. LE 16","4.81","5","1838","3.33","4","5.67","6.33","7","4.76","4.86","1","7","4.66666650772095","5"
"2005","Full Time","Couple + C. LE and GT 16","4.84","4.67","652","3.33","4","5.67","6.67","7","4.75","4.93","1","7","4.66666650772095","5"
"2005","Full Time","Single parent","4.78","4.67","353","3.33","4","5.67","6.33","7","4.66","4.9","1.67","7","4.66666650772095","5"
"2005","Not Working","(Married) couple without C.","4.63","4.67","3500","3","4","5.33","6","7","4.59","4.67","1","7","4.66666650772095","4.66666650772095"
"2005","Not Working","1-pers.-HH","4.66","4.67","1437","3","4","5.33","6.33","7","4.6","4.72","1","7","4.66666650772095","4.66666650772095"
"2005","Not Working","Couple + C. GT 16 ","4.68","4.67","1082","3","4","5.33","6","7","4.61","4.75","1","7","4.66666650772095","5"
"2005","Not Working","Couple + C. LE 16","4.8","4.67","667","3.33","4","5.67","6.33","7","4.71","4.89","1.67","7","4.66666650772095","5"
"2005","Not Working","Couple + C. LE and GT 16","4.89","5","544","3.33","4","5.67","6.33","7","4.79","4.99","1","7","5","5"
"2005","Not Working","Single parent","4.81","5","392","3","4","5.67","6.33","7","4.68","4.94","1","7","4.66666650772095","5"
"2005","Part Time","(Married) couple without C.","4.81","5","1173","3.33","4","5.67","6.33","7","4.75","4.87","1.33","7","5","5"
"2005","Part Time","1-pers.-HH","5.04","5","471","3.67","4.33","6","6.67","7","4.94","5.14","1.67","7","5","5.33333349227905"
"2005","Part Time","Couple + C. GT 16 ","4.92","5","984","3.67","4.33","5.67","6.33","7","4.85","4.99","1","7","5","5"
"2005","Part Time","Couple + C. LE 16","5.05","5","1209","3.67","4.33","6","6.33","7","4.99","5.11","1.33","7","5","5"
"2005","Part Time","Couple + C. LE and GT 16","5.05","5","510","3.67","4.33","6","6.33","7","4.95","5.15","1.33","7","5","5.33333349227905"
"2005","Part Time","Single parent","5.12","5","359","4","4.33","6","6.67","7","5.01","5.23","1.67","7","5","5.33333349227905"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
"2008","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Full Time","Single parent","","","","","","","","","","","","","",""
"2008","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Working","Single parent","","","","","","","","","","","","","",""
"2008","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Part Time","Single parent","","","","","","","","","","","","","",""
"2009","Full Time","(Married) couple without C.","4.71","4.67","2194","3.33","4","5.67","6.33","7","4.66","4.76","1","7","4.66666650772095","5"
"2009","Full Time","1-pers.-HH","4.78","5","995","3","4","5.67","6.33","7","4.71","4.85","1.67","7","5","5"
"2009","Full Time","Couple + C. GT 16 ","4.71","4.67","1449","3.33","4","5.33","6.33","7","4.65","4.77","1","7","4.66666650772095","4.66666650772095"
"2009","Full Time","Couple + C. LE 16","4.76","4.67","1409","3.33","4","5.67","6.33","7","4.7","4.82","1.33","7","4.66666650772095","5"
"2009","Full Time","Couple + C. LE and GT 16","4.8","4.67","490","3.33","4","5.67","6.33","7","4.7","4.9","1.33","7","4.66666650772095","5"
"2009","Full Time","Single parent","4.96","5","357","3.33","4.33","5.67","6.33","7","4.84","5.08","1.33","7","5","5"
"2009","Not Working","(Married) couple without C.","4.53","4.67","3362","3","3.67","5.33","6","7","4.49","4.57","1","7","4.66666650772095","4.66666650772095"
"2009","Not Working","1-pers.-HH","4.58","4.67","1452","3","4","5.33","6","7","4.52","4.64","1","7","4.66666650772095","4.66666650772095"
"2009","Not Working","Couple + C. GT 16 ","4.84","5","836","3.33","4","5.67","6.67","7","4.76","4.92","1","7","4.66666650772095","5"
"2009","Not Working","Couple + C. LE 16","4.87","5","422","3.33","4","5.67","6.33","7","4.76","4.98","1","7","4.66666650772095","5"
"2009","Not Working","Couple + C. LE and GT 16","4.91","5","302","3.33","4","5.67","6.33","7","4.78","5.04","1.67","7","4.66666650772095","5"
"2009","Not Working","Single parent","4.8","4.67","289","3.33","4","5.67","6.33","7","4.67","4.93","1.67","7","4.66666650772095","5"
"2009","Part Time","(Married) couple without C.","4.76","4.67","1092","3.33","4","5.67","6.33","7","4.69","4.83","1","7","4.66666650772095","5"
"2009","Part Time","1-pers.-HH","4.86","5","441","3.33","4","5.67","6.33","7","4.75","4.97","1","7","4.66666650772095","5"
"2009","Part Time","Couple + C. GT 16 ","4.86","5","873","3.33","4","5.67","6.33","7","4.78","4.94","1","7","4.66666650772095","5"
"2009","Part Time","Couple + C. LE 16","4.95","5","1019","3.33","4.33","6","6.33","7","4.88","5.02","1","7","5","5"
"2009","Part Time","Couple + C. LE and GT 16","4.84","5","387","3.33","4","5.67","6.33","7","4.73","4.95","1.33","7","5","5.33333349227905"
"2009","Part Time","Single parent","4.89","5","343","3.33","4","5.67","6.33","7","4.78","5","1.5","7","4.66666650772095","5"
"2010","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Full Time","Single parent","","","","","","","","","","","","","",""
"2010","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Not Working","Single parent","","","","","","","","","","","","","",""
"2010","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Part Time","Single parent","","","","","","","","","","","","","",""
"2011","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Full Time","Single parent","","","","","","","","","","","","","",""
"2011","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Working","Single parent","","","","","","","","","","","","","",""
"2011","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Part Time","Single parent","","","","","","","","","","","","","",""
"2012","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","Full Time","1-pers.-HH","5","5","39","3.67","4.33","6","6.33","7","4.66","5.34","2.33","7","4.33333349227905","5.33333349227905"
