"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","East Germany","4.88","5","1128","3.33","4","5.67","6.33","7","4.81","4.95","1","7","5","5"
"2005","college entrance qualification","West Germany","4.87","5","4072","3.33","4","5.67","6.33","7","4.84","4.9","1","7","5","5"
"2005","lower secondary degree","East Germany","4.7","4.67","1391","3.33","4","5.67","6.33","7","4.64","4.76","1","7","4.66666650772095","4.66666650772095"
"2005","lower secondary degree","West Germany","4.74","4.67","5710","3.33","4","5.67","6.33","7","4.71","4.77","1","7","4.66666650772095","4.66666650772095"
"2005","no degree/no degree yet","East Germany","4.94","5","167","3","4","6","6.67","7","4.75","5.13","1.67","7","4.66666650772095","5"
"2005","no degree/no degree yet","West Germany","4.82","5","736","3.33","4","5.67","6.33","7","4.73","4.91","1","7","4.66666650772095","5"
"2005","Other degree","East Germany","4.93","5","49","3","4","6.33","6.33","7","4.54","5.32","1.67","7","4","5"
"2005","Other degree","West Germany","4.53","4.67","1071","3","3.67","5.33","6","7","4.46","4.6","1","7","4.33333349227905","4.66666650772095"
"2005","secondary school degree","East Germany","4.84","5","2223","3.33","4","5.67","6.33","7","4.79","4.89","1","7","5","5"
"2005","secondary school degree","West Germany","4.91","5","3806","3.67","4.33","5.67","6.33","7","4.88","4.94","1","7","5","5"
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2007","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2008","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2008","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2008","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2008","Other degree","East Germany","","","","","","","","","","","","","",""
"2008","Other degree","West Germany","","","","","","","","","","","","","",""
"2008","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2008","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2009","college entrance qualification","East Germany","4.82","5","1085","3.33","4","5.67","6.33","7","4.75","4.89","1.67","7","4.66666650772095","5"
"2009","college entrance qualification","West Germany","4.77","5","3809","3.33","4","5.67","6.33","7","4.73","4.81","1","7","4.66666650772095","5"
"2009","lower secondary degree","East Germany","4.54","4.67","1205","3","4","5.33","6","7","4.48","4.6","1","7","4.33333349227905","4.66666650772095"
"2009","lower secondary degree","West Germany","4.67","4.67","4730","3.33","4","5.33","6","7","4.64","4.7","1","7","4.66666650772095","4.66666650772095"
"2009","no degree/no degree yet","East Germany","4.62","4.67","74","3","3.67","5.33","6.33","7","4.31","4.93","1.67","7","4.66666650772095","5.33333349227905"
"2009","no degree/no degree yet","West Germany","4.71","4.67","412","3.33","3.67","5.67","6.33","7","4.6","4.82","1.33","7","4.66666650772095","5"
"2009","Other degree","East Germany","4.53","4.67","46","3","3.67","5","6","6.67","4.16","4.9","1","6.67","4","5"
"2009","Other degree","West Germany","4.59","4.67","758","3.33","3.67","5.33","6","7","4.51","4.67","1","7","4.33333349227905","4.66666650772095"
"2009","secondary school degree","East Germany","4.7","4.67","2012","3.33","4","5.67","6","7","4.65","4.75","1","7","4.66666650772095","5"
"2009","secondary school degree","West Germany","4.82","5","3404","3.33","4","5.67","6.33","7","4.78","4.86","1","7","5","5"
"2010","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2010","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2010","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2010","Other degree","East Germany","","","","","","","","","","","","","",""
"2010","Other degree","West Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2010","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2011","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2011","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2011","Other degree","East Germany","","","","","","","","","","","","","",""
"2011","Other degree","West Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2011","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2012","college entrance qualification","East Germany","5.05","5","364","3.67","4.33","6","6.67","7","4.94","5.16","1.67","7","5","5.33333349227905"
"2012","college entrance qualification","West Germany","5.05","5","1784","3.67","4.33","6","6.67","7","5","5.1","1.33","7","5","5"
"2012","lower secondary degree","East Germany","5.05","5.08","154","3.33","4","6","6.67","7","4.85","5.25","1.33","7","5","5.66666650772095"
"2012","lower secondary degree","West Germany","5.09","5","1255","3.67","4.33","6","6.67","7","5.03","5.15","1","7","5","5"
"2012","no degree/no degree yet","East Germany","5.22","5.33","39","4","4.67","6","6","7","4.82","5.62","1.67","7","4.66666650772095","6"
"2012","no degree/no degree yet","West Germany","5.09","5","313","3.67","4.33","5.67","6.67","7","4.96","5.22","1.33","7","5","5.33333349227905"
"2012","Other degree","East Germany","4.72","4.67","56","3.33","4.33","5.33","6","7","4.4","5.04","2","7","4.33333349227905","5"
"2012","Other degree","West Germany","4.86","5","623","3.33","4.33","5.67","6.33","7","4.77","4.95","1","7","4.66666650772095","5"
"2012","secondary school degree","East Germany","5.13","5.33","697","3.67","4.33","6","6.67","7","5.05","5.21","1.67","7","5","5.33333349227905"
"2012","secondary school degree","West Germany","5.2","5.33","1691","3.67","4.33","6","6.67","7","5.15","5.25","1.33","7","5","5.33333349227905"
"2013","college entrance qualification","East Germany","4.85","5","1083","3.33","4","5.67","6.33","7","4.78","4.92","1.33","7","4.66666650772095","5"
"2013","college entrance qualification","West Germany","4.86","5","4309","3.33","4","5.67","6.33","7","4.83","4.89","1","7","5","5"
"2013","lower secondary degree","East Germany","4.69","4.67","1130","3.33","4","5.33","6","7","4.63","4.75","1.33","7","4.66666650772095","4.66666650772095"
"2013","lower secondary degree","West Germany","4.74","4.67","4711","3.33","4","5.33","6","7","4.71","4.77","1","7","4.66666650772095","5"
