"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Female","4.98","5","2681","3.33","4.33","6","6.67","7","4.94","5.02","1","7","5","5"
"2005","Full Time","Male","4.76","4.67","5355","3.33","4","5.67","6.33","7","4.73","4.79","1","7","4.66666650772095","5"
"2005","Not Working","Female","4.73","4.67","4715","3.33","4","5.67","6.33","7","4.7","4.76","1","7","4.66666650772095","4.66666650772095"
"2005","Not Working","Male","4.6","4.67","3167","3","4","5.33","6","7","4.56","4.64","1","7","4.66666650772095","4.66666650772095"
"2005","Part Time","Female","5","5","3435","3.67","4.33","5.67","6.33","7","4.96","5.04","1.33","7","5","5"
"2005","Part Time","Male","4.9","5","1388","3.33","4.33","5.67","6.33","7","4.84","4.96","1","7","4.66666650772095","5"
"2006","Full Time","Female","","","","","","","","","","","","","",""
"2006","Full Time","Male","","","","","","","","","","","","","",""
"2006","Not Working","Female","","","","","","","","","","","","","",""
"2006","Not Working","Male","","","","","","","","","","","","","",""
"2006","Part Time","Female","","","","","","","","","","","","","",""
"2006","Part Time","Male","","","","","","","","","","","","","",""
"2007","Full Time","Female","","","","","","","","","","","","","",""
"2007","Full Time","Male","","","","","","","","","","","","","",""
"2007","Not Working","Female","","","","","","","","","","","","","",""
"2007","Not Working","Male","","","","","","","","","","","","","",""
"2007","Part Time","Female","","","","","","","","","","","","","",""
"2007","Part Time","Male","","","","","","","","","","","","","",""
"2008","Full Time","Female","","","","","","","","","","","","","",""
"2008","Full Time","Male","","","","","","","","","","","","","",""
"2008","Not Working","Female","","","","","","","","","","","","","",""
"2008","Not Working","Male","","","","","","","","","","","","","",""
"2008","Part Time","Female","","","","","","","","","","","","","",""
"2008","Part Time","Male","","","","","","","","","","","","","",""
"2009","Full Time","Female","4.91","5","2418","3.33","4","5.67","6.33","7","4.86","4.96","1","7","5","5"
"2009","Full Time","Male","4.68","4.67","4584","3.33","4","5.33","6","7","4.65","4.71","1","7","4.66666650772095","4.66666650772095"
"2009","Not Working","Female","4.68","4.67","3966","3.33","4","5.33","6","7","4.65","4.71","1","7","4.66666650772095","4.66666650772095"
"2009","Not Working","Male","4.52","4.67","2850","3","3.67","5.33","6","7","4.48","4.56","1","7","4.66666650772095","4.66666650772095"
"2009","Part Time","Female","4.93","5","3052","3.33","4","5.67","6.33","7","4.89","4.97","1","7","5","5"
"2009","Part Time","Male","4.69","4.67","1173","3","4","5.5","6.33","7","4.62","4.76","1","7","4.66666650772095","5"
"2010","Full Time","Female","","","","","","","","","","","","","",""
"2010","Full Time","Male","","","","","","","","","","","","","",""
"2010","Not Working","Female","","","","","","","","","","","","","",""
"2010","Not Working","Male","","","","","","","","","","","","","",""
"2010","Part Time","Female","","","","","","","","","","","","","",""
"2010","Part Time","Male","","","","","","","","","","","","","",""
"2011","Full Time","Female","","","","","","","","","","","","","",""
"2011","Full Time","Male","","","","","","","","","","","","","",""
"2011","Not Working","Female","","","","","","","","","","","","","",""
"2011","Not Working","Male","","","","","","","","","","","","","",""
"2011","Part Time","Female","","","","","","","","","","","","","",""
"2011","Part Time","Male","","","","","","","","","","","","","",""
"2012","Full Time","Female","5.27","5.33","694","4","4.67","6","6.67","7","5.19","5.35","1","7","5.33333349227905","5.33333349227905"
