"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","4.84","5","1737","3.33","4","5.67","6.33","7","4.79","4.89","1","7","5","5"
"2005","college entrance qualification","1-pers.-HH","4.95","5","786","3.33","4.33","5.67","6.33","7","4.87","5.03","1.67","7","5","5"
"2005","college entrance qualification","Couple + C. GT 16 ","4.85","5","899","3.33","4","5.67","6.33","7","4.78","4.92","1","7","5","5"
"2005","college entrance qualification","Couple + C. LE 16","4.85","5","1153","3.33","4","5.67","6.33","7","4.79","4.91","1.67","7","5","5"
"2005","college entrance qualification","Couple + C. LE and GT 16","4.88","5","332","3.67","4.33","5.67","6.33","7","4.76","5","1","7","4.66666650772095","5"
"2005","college entrance qualification","Single parent","4.82","5","188","3.33","4","5.67","6.33","7","4.66","4.98","2","7","4.66666650772095","5.33333349227905"
"2005","lower secondary degree","(Married) couple without C.","4.69","4.67","3001","3","4","5.33","6.33","7","4.65","4.73","1","7","4.66666650772095","4.66666650772095"
"2005","lower secondary degree","1-pers.-HH","4.71","4.67","1243","3.33","4","5.67","6.33","7","4.64","4.78","1","7","4.66666650772095","4.66666650772095"
"2005","lower secondary degree","Couple + C. GT 16 ","4.65","4.67","975","3.33","4","5.33","6","7","4.58","4.72","1","7","4.66666650772095","4.66666650772095"
"2005","lower secondary degree","Couple + C. LE 16","4.95","5","933","3.67","4.33","5.67","6.33","7","4.88","5.02","1","7","4.66666650772095","5"
"2005","lower secondary degree","Couple + C. LE and GT 16","4.8","5","390","3.33","4","5.67","6.67","7","4.68","4.92","1","7","4.66666650772095","5"
"2005","lower secondary degree","Single parent","4.92","5","349","3.33","4.33","5.67","6.33","7","4.8","5.04","1.67","7","4.66666650772095","5"
"2005","no degree/no degree yet","(Married) couple without C.","4.1","4","85","2.33","3.33","5","5.33","7","3.85","4.35","1.33","7","3.66666674613953","4.33333349227905"
"2005","no degree/no degree yet","1-pers.-HH","5.07","5","37","3.33","4.33","6","7","7","4.65","5.49","2.67","7","4.33333349227905","5.33333349227905"
"2005","no degree/no degree yet","Couple + C. GT 16 ","4.86","4.67","305","3.33","4","5.67","6.33","7","4.73","4.99","1.33","7","4.66666650772095","5"
"2005","no degree/no degree yet","Couple + C. LE 16","4.28","4","37","3","3.33","5","5.33","7","3.85","4.71","2","7","4","5"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","5.11","5","284","3.33","4.33","6","6.67","7","4.97","5.25","1","7","5","5.33333349227905"
"2005","no degree/no degree yet","Single parent","5.01","5","117","3.33","4.33","6","6.33","7","4.77","5.25","1.33","7","4.66666650772095","5.33333349227905"
"2005","Other degree","(Married) couple without C.","4.47","4.33","348","2.67","3.67","5.33","6","7","4.34","4.6","1","7","4.33333349227905","4.66666650772095"
