"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","4.75","4.67","1366","3.33","4","5.67","6.33","7","4.69","4.81","1","7","4.66666650772095","5"
"2005","Employed","indirect migration background","5.15","5","548","3.67","4.33","6","6.67","7","5.06","5.24","1.67","7","5","5"
"2005","Employed","no migration background","4.89","5","10945","3.33","4","5.67","6.33","7","4.87","4.91","1","7","5","5"
"2005","Not Employed","direct migration background","4.49","4.67","1003","2.67","3.67","5.33","6","7","4.41","4.57","1","7","4.33333349227905","4.66666650772095"
"2005","Not Employed","indirect migration background","4.79","5","284","3.33","4","5.67","6.33","7","4.65","4.93","1","7","4.66666650772095","5"
"2005","Not Employed","no migration background","4.7","4.67","6595","3.33","4","5.33","6.33","7","4.67","4.73","1","7","4.66666650772095","4.66666650772095"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","4.79","4.67","982","3.33","4","5.67","6.33","7","4.72","4.86","1","7","4.66666650772095","5"
"2009","Employed","indirect migration background","5.03","5","520","3.67","4.33","6","6.67","7","4.93","5.13","1","7","5","5"
"2009","Employed","no migration background","4.77","4.67","9725","3.33","4","5.67","6.33","7","4.75","4.79","1","7","4.66666650772095","5"
"2009","Not Employed","direct migration background","4.44","4.33","673","3","3.67","5.33","6","7","4.35","4.53","1","7","4.33333349227905","4.66666650772095"
"2009","Not Employed","indirect migration background","5.02","5","193","3.5","4","6","6.67","7","4.85","5.19","1.67","7","4.66666650772095","5.33333349227905"
"2009","Not Employed","no migration background","4.63","4.67","5950","3.33","4","5.33","6","7","4.6","4.66","1","7","4.66666650772095","4.66666650772095"
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","5.05","5","727","3.67","4.33","5.67","6.33","7","4.97","5.13","1","7","5","5"
"2012","Employed","indirect migration background","5.21","5.33","335","3.67","4.33","6","6.67","7","5.09","5.33","1.67","7","5","5.33333349227905"
"2012","Employed","no migration background","5.1","5","4322","3.67","4.33","6","6.67","7","5.07","5.13","1","7","5","5.33333349227905"
"2012","Not Employed","direct migration background","4.84","5","364","3.33","4","5.67","6.33","7","4.72","4.96","1","7","4.66666650772095","5"
"2012","Not Employed","indirect migration background","5.36","5.33","149","3.67","4.67","6.33","7","7","5.18","5.54","2.33","7","5.33333349227905","5.66666650772095"
"2012","Not Employed","no migration background","5.01","5","1234","3.67","4.33","5.67","6.67","7","4.95","5.07","1.33","7","5","5.33333349227905"
"2013","Employed","direct migration background","4.96","5","1011","3.33","4.33","5.67","6.67","7","4.89","5.03","1","7","5","5"
"2013","Employed","indirect migration background","5.06","5","552","3.33","4.33","6","6.67","7","4.97","5.15","1.33","7","5","5.33333349227905"
"2013","Employed","no migration background","4.87","5","10010","3.33","4","5.67","6.33","7","4.85","4.89","1","7","5","5"
"2013","Not Employed","direct migration background","4.62","4.67","676","3","3.67","5.33","6","7","4.53","4.71","1","7","4.66666650772095","4.66666650772095"
"2013","Not Employed","indirect migration background","5","5","163","3.67","4","6","6.33","7","4.84","5.16","1.67","7","4.66666650772095","5.33333349227905"
"2013","Not Employed","no migration background","4.73","4.67","6484","3.33","4","5.33","6","7","4.7","4.76","1","7","4.66666650772095","5"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
