"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","4.8","5","556","3","4","5.67","6.67","7","4.7","4.9","1","7","4.66666650772095","5"
"2005","Full Time","higher education","4.81","5","2240","3.33","4","5.67","6.33","7","4.76","4.86","1","7","4.66666650772095","5"
"2005","Full Time","higher vocational","4.86","5","771","3.67","4","5.67","6.33","7","4.78","4.94","1","7","4.66666650772095","5"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","4.85","5","51","3.33","3.67","5.67","6.67","7","4.51","5.19","1","7","4.33333349227905","5"
"2005","Full Time","middle vocational","4.84","5","3816","3.33","4","5.67","6.33","7","4.81","4.87","1","7","5","5"
"2005","Full Time","vocational + Abi","4.87","5","529","3.33","4","5.67","6.33","7","4.77","4.97","1","7","5","5"
"2005","Not Working","general elemantary","4.53","4.67","1355","3","3.67","5.33","6","7","4.47","4.59","1","7","4.33333349227905","4.66666650772095"
"2005","Not Working","higher education","4.76","5","1001","3.33","4","5.67","6.33","7","4.69","4.83","1","7","4.66666650772095","5"
"2005","Not Working","higher vocational","4.67","4.67","456","3.33","4","5.33","6","7","4.56","4.78","1","7","4.66666650772095","5"
"2005","Not Working","in school","5.04","5","551","3.33","4.33","6","6.67","7","4.94","5.14","1","7","5","5"
"2005","Not Working","inadequately","4.33","4.33","151","2.33","3.33","5.33","6.33","7","4.11","4.55","1.33","7","3.66666674613953","4.33333349227905"
"2005","Not Working","middle vocational","4.69","4.67","3945","3.33","4","5.33","6.33","7","4.65","4.73","1","7","4.66666650772095","4.66666650772095"
"2005","Not Working","vocational + Abi","4.86","5","285","3.33","4","5.67","6.67","7","4.73","4.99","1.67","7","4.66666650772095","5"
"2005","Part Time","general elemantary","4.93","5","499","3.33","4.33","5.67","6.33","7","4.83","5.03","1.33","7","5","5"
"2005","Part Time","higher education","4.93","5","933","3.33","4.33","5.67","6.33","7","4.86","5","1.33","7","5","5"
"2005","Part Time","higher vocational","5.06","5","333","4","4.33","5.67","6.33","7","4.94","5.18","1.67","7","5","5"
"2005","Part Time","in school","5.34","5.6","96","3.67","4.67","6.33","6.67","7","5.1","5.58","2.33","7","5","6"
"2005","Part Time","inadequately","4.39","4.33","36","3.33","3.33","5","5.67","7","3.95","4.83","1.33","7","4","5"
"2005","Part Time","middle vocational","4.97","5","2509","3.67","4.33","5.67","6.33","7","4.93","5.01","1","7","5","5"
"2005","Part Time","vocational + Abi","5.02","5","322","3.33","4.33","6","6.33","7","4.89","5.15","1.33","7","5","5.33333349227905"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
"2007","Part Time","middle vocational","","","","","","","","","","","","","",""
"2007","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Full Time","general elemantary","","","","","","","","","","","","","",""
"2008","Full Time","higher education","","","","","","","","","","","","","",""
"2008","Full Time","higher vocational","","","","","","","","","","","","","",""
"2008","Full Time","in school","","","","","","","","","","","","","",""
"2008","Full Time","inadequately","","","","","","","","","","","","","",""
"2008","Full Time","middle vocational","","","","","","","","","","","","","",""
"2008","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Working","general elemantary","","","","","","","","","","","","","",""
"2008","Not Working","higher education","","","","","","","","","","","","","",""
"2008","Not Working","higher vocational","","","","","","","","","","","","","",""
"2008","Not Working","in school","","","","","","","","","","","","","",""
"2008","Not Working","inadequately","","","","","","","","","","","","","",""
"2008","Not Working","middle vocational","","","","","","","","","","","","","",""
"2008","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2008","Part Time","general elemantary","","","","","","","","","","","","","",""
"2008","Part Time","higher education","","","","","","","","","","","","","",""
"2008","Part Time","higher vocational","","","","","","","","","","","","","",""
"2008","Part Time","in school","","","","","","","","","","","","","",""
"2008","Part Time","inadequately","","","","","","","","","","","","","",""
"2008","Part Time","middle vocational","","","","","","","","","","","","","",""
"2008","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Full Time","general elemantary","4.83","5","390","3.33","4","5.67","6.33","7","4.71","4.95","1.33","7","4.66666650772095","5"
"2009","Full Time","higher education","4.7","4.67","2051","3","4","5.67","6.33","7","4.65","4.75","1","7","4.66666650772095","4.66666650772095"
"2009","Full Time","higher vocational","4.69","4.67","607","3.33","4","5.33","6.33","7","4.6","4.78","1.67","7","4.66666650772095","5"
"2009","Full Time","in school","","","","","","","","","","","","","",""
"2009","Full Time","inadequately","5.07","5","39","4","4.33","5.67","6.33","7","4.68","5.46","2","7","4","5.33333349227905"
"2009","Full Time","middle vocational","4.74","4.67","3349","3.33","4","5.67","6.33","7","4.7","4.78","1","7","4.66666650772095","5"
"2009","Full Time","vocational + Abi","4.94","5","477","3.5","4","5.67","6.33","7","4.83","5.05","1.67","7","5","5"
"2009","Not Working","general elemantary","4.48","4.33","1048","3","3.67","5.33","6","7","4.41","4.55","1","7","4.33333349227905","4.66666650772095"
"2009","Not Working","higher education","4.63","4.67","1096","3.33","4","5.33","6","7","4.57","4.69","1","7","4.66666650772095","4.66666650772095"
"2009","Not Working","higher vocational","4.61","4.67","420","3.33","4","5.33","6","7","4.51","4.71","1","7","4.66666650772095","5"
"2009","Not Working","in school","4.89","5","251","3.33","3.67","6","6.67","7","4.74","5.04","1.67","7","4.66666650772095","5.33333349227905"
"2009","Not Working","inadequately","4.14","4.33","96","3","3.67","4.67","5.33","6.33","3.92","4.36","1.33","7","4","4.66666650772095"
"2009","Not Working","middle vocational","4.65","4.67","3525","3.33","4","5.33","6","7","4.61","4.69","1","7","4.66666650772095","4.66666650772095"
"2009","Not Working","vocational + Abi","4.69","4.67","240","3.33","4","5.33","6.33","7","4.55","4.83","1.5","7","4.66666650772095","5"
"2009","Part Time","general elemantary","4.72","4.67","361","3","4","5.67","6.33","7","4.6","4.84","1","7","4.66666650772095","5"
"2009","Part Time","higher education","4.76","4.67","888","3.33","4","5.67","6.33","7","4.69","4.83","1","7","4.66666650772095","5"
"2009","Part Time","higher vocational","4.73","5","303","3.33","4","5.67","6.33","7","4.6","4.86","1.67","7","4.66666650772095","5"
"2009","Part Time","in school","4.96","5.33","60","3","4","6","6.33","7","4.64","5.28","2.33","7","4.66666650772095","6"
"2009","Part Time","inadequately","4.87","4.67","32","3.67","4","6","6.33","6.33","4.51","5.23","3","7","4","5"
"2009","Part Time","middle vocational","4.89","5","2198","3.33","4","5.67","6.33","7","4.84","4.94","1","7","5","5"
"2009","Part Time","vocational + Abi","4.94","5","282","3.67","4","6","6.33","7","4.8","5.08","2","7","4.66666650772095","5"
"2010","Full Time","general elemantary","","","","","","","","","","","","","",""
"2010","Full Time","higher education","","","","","","","","","","","","","",""
"2010","Full Time","higher vocational","","","","","","","","","","","","","",""
"2010","Full Time","in school","","","","","","","","","","","","","",""
"2010","Full Time","inadequately","","","","","","","","","","","","","",""
"2010","Full Time","middle vocational","","","","","","","","","","","","","",""
