"plh0106","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","16-34 y.","Not Employed","272","0.467276998820894","0.426567279257468","0.50798671838432","2"
"Important","1990","16-34 y.","Employed","1186","0.583295854669751","0.561880880268196","0.604710829071306","2"
"Important","1990","35-65 y.","Employed","1356","0.551970120129642","0.53223033076845","0.571709909490833","2"
"Important","1990","35-65 y.","Not Employed","508","0.482017258912254","0.451531488020093","0.512503029804415","2"
"Important","1990","66 and older","Not Employed","413","0.42668441701283","0.395623170750329","0.457745663275331","2"
"Important","1990","66 and older","Employed","12","","","","2"
"Less important","1990","35-65 y.","Employed","628","0.256565031888096","0.239228929431063","0.27390113434513","3"
"Less important","1990","16-34 y.","Employed","273","0.127367629931805","0.112886435073327","0.141848824790283","3"
"Less important","1990","16-34 y.","Not Employed","98","0.170490636694522","0.139805992125821","0.201175281263223","3"
"Less important","1990","35-65 y.","Not Employed","332","0.323722762493021","0.295175974726389","0.352269550259653","3"
"Less important","1990","66 and older","Not Employed","366","0.370720688414356","0.340387801149165","0.401053575679547","3"
"Less important","1990","66 and older","Employed","19","","","","3"
"Quite unimportant","1990","16-34 y.","Not Employed","8","","","","4"
"Quite unimportant","1990","16-34 y.","Employed","12","","","","4"
"Quite unimportant","1990","35-65 y.","Not Employed","71","0.0707579270949862","0.0551134797613521","0.0864023744286202","4"
"Quite unimportant","1990","35-65 y.","Employed","76","0.0326421722902102","0.0255885152159584","0.039695829364462","4"
"Quite unimportant","1990","66 and older","Not Employed","146","0.15482342109975","0.132105914167452","0.177540928032048","4"
"Quite unimportant","1990","66 and older","Employed","4","","","","4"
"Very important","1990","16-34 y.","Not Employed","199","0.349671782694738","0.310762181693315","0.388581383696162","1"
"Very important","1990","16-34 y.","Employed","565","0.284581971418108","0.264982568725843","0.304181374110374","1"
"Very important","1990","35-65 y.","Not Employed","121","0.123502051499739","0.103428658830255","0.143575444169223","1"
"Very important","1990","35-65 y.","Employed","378","0.158822675692051","0.14431388307988","0.173331468304222","1"
"Very important","1990","66 and older","Not Employed","49","0.0477714734730639","0.0343770654320457","0.0611658815140822","1"
"Very important","1990","66 and older","Employed","8","","","","1"
"Important","1991","16-34 y.","Employed","","","","","2"
"Important","1991","16-34 y.","Not Employed","","","","","2"
"Important","1991","35-65 y.","Not Employed","","","","","2"
"Important","1991","35-65 y.","Employed","","","","","2"
"Important","1991","66 and older","Not Employed","","","","","2"
"Important","1991","66 and older","Employed","","","","","2"
"Less important","1991","16-34 y.","Not Employed","","","","","3"
"Less important","1991","16-34 y.","Employed","","","","","3"
"Less important","1991","35-65 y.","Not Employed","","","","","3"
"Less important","1991","35-65 y.","Employed","","","","","3"
"Less important","1991","66 and older","Not Employed","","","","","3"
"Less important","1991","66 and older","Employed","","","","","3"
"Quite unimportant","1991","16-34 y.","Employed","","","","","4"
"Quite unimportant","1991","16-34 y.","Not Employed","","","","","4"
"Quite unimportant","1991","35-65 y.","Not Employed","","","","","4"
"Quite unimportant","1991","35-65 y.","Employed","","","","","4"
"Quite unimportant","1991","66 and older","Not Employed","","","","","4"
"Quite unimportant","1991","66 and older","Employed","","","","","4"
