"plh0106","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","1-pers.-HH","58","0.118145652473474","0.0899657084887391","0.146325596458209"
"Very important","1990","lower secondary degree","(Married) couple without C. ","163","0.123959232406365","0.105595335801404","0.142323129011326"
"Very important","1990","lower secondary degree","Single parent ","34","0.143381075740944","0.0960935475897891","0.190668603892099"
"Very important","1990","lower secondary degree","Couple + C. LE 16 ","114","0.136239278104102","0.112087721200517","0.160390835007686"
"Very important","1990","lower secondary degree","Couple + C. GT 16 ","126","0.148492599104416","0.124388463037914","0.172596735170917"
"Very important","1990","lower secondary degree","Couple + C. LE and GT 16","37","0.154140130584384","0.108457664344414","0.199822596824354"
"Very important","1990","secondary school degree","1-pers.-HH","30","0.133050473396554","0.0862147184255121","0.179886228367596"
"Very important","1990","secondary school degree","(Married) couple without C. ","80","0.163030771246203","0.127870298964556","0.198191243527849"
"Very important","1990","secondary school degree","Single parent ","19","","",""
"Very important","1990","secondary school degree","Couple + C. LE 16 ","73","0.204765797593977","0.164561836650184","0.244969758537769"
"Very important","1990","secondary school degree","Couple + C. GT 16 ","90","0.265309029108625","0.217383418213747","0.313234640003502"
"Very important","1990","secondary school degree","Couple + C. LE and GT 16","33","0.345189619436466","0.252469486532733","0.437909752340198"
"Very important","1990","college entrance qualification","1-pers.-HH","63","0.377347989788892","0.306139494704696","0.448556484873087"
"Very important","1990","college entrance qualification","(Married) couple without C. ","73","0.224402035270117","0.177582198259029","0.271221872281206"
"Very important","1990","college entrance qualification","Single parent ","26","","",""
"Very important","1990","college entrance qualification","Couple + C. LE 16 ","59","0.224792865068594","0.173556519900724","0.276029210236463"
"Very important","1990","college entrance qualification","Couple + C. GT 16 ","80","0.309804843724554","0.252825441884373","0.366784245564736"
"Very important","1990","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"Very important","1990","Other degree","1-pers.-HH","","","",""
"Very important","1990","Other degree","(Married) couple without C. ","1","","",""
"Very important","1990","Other degree","Single parent ","3","","",""
"Very important","1990","Other degree","Couple + C. LE 16 ","3","","",""
"Very important","1990","Other degree","Couple + C. GT 16 ","4","","",""
"Very important","1990","Other degree","Couple + C. LE and GT 16","1","","",""
"Very important","1990","no degree/no degree yet","1-pers.-HH","4","","",""
"Very important","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very important","1990","no degree/no degree yet","Single parent ","8","","",""
"Very important","1990","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Very important","1990","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Very important","1990","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"Important","1990","lower secondary degree","1-pers.-HH","230","0.447930231818615","0.404515712892263","0.491344750744968"
"Important","1990","lower secondary degree","(Married) couple without C. ","605","0.484746071765248","0.456895696836565","0.512596446693932"
"Important","1990","lower secondary degree","Single parent ","112","0.552913790832355","0.485827896866282","0.619999684798429"
"Important","1990","lower secondary degree","Couple + C. LE 16 ","464","0.60079816941223","0.566318920062463","0.635277418761998"
"Important","1990","lower secondary degree","Couple + C. GT 16 ","452","0.543649872378811","0.509885888388609","0.577413856369013"
"Important","1990","lower secondary degree","Couple + C. LE and GT 16","142","0.581007997271126","0.518586182281865","0.643429812260388"
"Important","1990","secondary school degree","1-pers.-HH","110","0.528816557576793","0.459979873939886","0.5976532412137"
"Important","1990","secondary school degree","(Married) couple without C. ","246","0.583476910046778","0.536552746404556","0.630401073689"
"Important","1990","secondary school degree","Single parent ","24","","",""
"Important","1990","secondary school degree","Couple + C. LE 16 ","225","0.554872130340505","0.505357737525383","0.604386523155627"
"Important","1990","secondary school degree","Couple + C. GT 16 ","174","0.522007149364425","0.467783565694121","0.576230733034729"
"Important","1990","secondary school degree","Couple + C. LE and GT 16","47","0.440113007402208","0.343303124409315","0.536922890395101"
"Important","1990","college entrance qualification","1-pers.-HH","96","0.513600223828617","0.440174645609116","0.587025802048119"
"Important","1990","college entrance qualification","(Married) couple without C. ","155","0.513091962840842","0.456997596182714","0.569186329498971"
"Important","1990","college entrance qualification","Single parent ","29","","",""
"Important","1990","college entrance qualification","Couple + C. LE 16 ","144","0.58192713654691","0.521387711065623","0.642466562028198"
"Important","1990","college entrance qualification","Couple + C. GT 16 ","124","0.496507368268766","0.434897931423313","0.55811680511422"
"Important","1990","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"Important","1990","Other degree","1-pers.-HH","3","","",""
"Important","1990","Other degree","(Married) couple without C. ","7","","",""
"Important","1990","Other degree","Single parent ","4","","",""
"Important","1990","Other degree","Couple + C. LE 16 ","4","","",""
"Important","1990","Other degree","Couple + C. GT 16 ","10","","",""
"Important","1990","Other degree","Couple + C. LE and GT 16","2","","",""
"Important","1990","no degree/no degree yet","1-pers.-HH","4","","",""
"Important","1990","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Important","1990","no degree/no degree yet","Single parent ","6","","",""
"Important","1990","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Important","1990","no degree/no degree yet","Couple + C. GT 16 ","35","0.562621063905167","0.442026331426621","0.683215796383712"
"Important","1990","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"Less important","1990","lower secondary degree","1-pers.-HH","163","0.315477667892715","0.274907113316328","0.356048222469103"
"Less important","1990","lower secondary degree","(Married) couple without C. ","378","0.315544271123842","0.289646280308586","0.341442261939098"
"Less important","1990","lower secondary degree","Single parent ","57","0.265727647526401","0.20612660961184","0.325328685440963"
"Less important","1990","lower secondary degree","Couple + C. LE 16 ","186","0.248668691974437","0.218237179489952","0.279100204458923"
"Less important","1990","lower secondary degree","Couple + C. GT 16 ","223","0.264936004409721","0.235021761291667","0.294850247527776"
"Less important","1990","lower secondary degree","Couple + C. LE and GT 16","53","0.228296376050979","0.175193597118934","0.281399154983023"
"Less important","1990","secondary school degree","1-pers.-HH","48","0.252764451705405","0.19283239713221","0.3126965062786"
"Less important","1990","secondary school degree","(Married) couple without C. ","86","0.216469283093091","0.177268809348214","0.255669756837968"
"Less important","1990","secondary school degree","Single parent ","27","","",""
"Less important","1990","secondary school degree","Couple + C. LE 16 ","83","0.22723848638557","0.185488504185824","0.268988468585317"
"Less important","1990","secondary school degree","Couple + C. GT 16 ","55","0.192002553011753","0.149246482267372","0.234758623756134"
