"plh0106","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Not Employed","Male","371","0.449635686998055","0.415752173148641","0.483519200847469","2"
"Important","1990","Employed","Male","1429","0.550954468020992","0.531754094435224","0.57015484160676","2"
"Important","1990","Not Employed","Female","822","0.456649870996069","0.43334530134575","0.479954440646388","2"
"Important","1990","Employed","Female","1125","0.57877815186202","0.556801036115691","0.600755267608349","2"
"Less important","1990","Employed","Female","399","0.203853670699751","0.185922241613737","0.221785099785765","3"
"Less important","1990","Not Employed","Male","235","0.285820786322478","0.255046823103915","0.316594749541041","3"
"Less important","1990","Not Employed","Female","561","0.33229569502542","0.31025811125154","0.354333278799299","3"
"Less important","1990","Employed","Male","521","0.205277369098245","0.189685974568901","0.22086876362759","3"
"Quite unimportant","1990","Not Employed","Male","75","0.0961665027876498","0.076085331047933","0.116247674527367","4"
"Quite unimportant","1990","Not Employed","Female","150","0.0992718757004354","0.0852818179844208","0.11326193341645","4"
"Quite unimportant","1990","Employed","Male","53","0.0221809757165156","0.0164960316119545","0.0278659198210768","4"
"Quite unimportant","1990","Employed","Female","39","0.020010066117315","0.0137771073246351","0.0262430249099949","4"
"Very important","1990","Not Employed","Male","147","0.168377023891817","0.142888917171301","0.193865130612334","1"
"Very important","1990","Not Employed","Female","222","0.111782558278076","0.0970405652483197","0.126524551307833","1"
"Very important","1990","Employed","Male","575","0.221587187164247","0.205555325943586","0.237619048384909","1"
"Very important","1990","Employed","Female","376","0.197358111320914","0.179642849013336","0.215073373628491","1"
"Important","1991","Not Employed","Male","","","","","2"
"Important","1991","Not Employed","Female","","","","","2"
"Important","1991","Employed","Male","","","","","2"
"Important","1991","Employed","Female","","","","","2"
"Less important","1991","Not Employed","Male","","","","","3"
"Less important","1991","Employed","Female","","","","","3"
"Less important","1991","Not Employed","Female","","","","","3"
"Less important","1991","Employed","Male","","","","","3"
"Quite unimportant","1991","Not Employed","Male","","","","","4"
"Quite unimportant","1991","Not Employed","Female","","","","","4"
"Quite unimportant","1991","Employed","Female","","","","","4"
"Quite unimportant","1991","Employed","Male","","","","","4"
"Very important","1991","Not Employed","Female","","","","","1"
"Very important","1991","Not Employed","Male","","","","","1"
"Very important","1991","Employed","Male","","","","","1"
"Very important","1991","Employed","Female","","","","","1"
"Important","1992","Not Employed","Male","474","0.407272622260973","0.378523687009479","0.436021557512468","2"
"Important","1992","Not Employed","Female","1047","0.432089246535655","0.412141569147511","0.452036923923799","2"
"Important","1992","Employed","Male","2233","0.545303822667261","0.530005958196654","0.560601687137869","2"
"Important","1992","Employed","Female","1862","0.539280752026248","0.522436732521368","0.556124771531129","2"
"Less important","1992","Employed","Female","636","0.199502199270134","0.185997839085833","0.213006559454434","3"
"Less important","1992","Not Employed","Male","349","0.331337840169604","0.303796152152601","0.358879528186606","3"
"Less important","1992","Not Employed","Female","737","0.322920423483142","0.304091166867541","0.341749680098744","3"
"Less important","1992","Employed","Male","798","0.204856467370125","0.19245712957873","0.21725580516152","3"
"Quite unimportant","1992","Not Employed","Male","128","0.127523358087792","0.108005891830112","0.147040824345473","4"
"Quite unimportant","1992","Not Employed","Female","266","0.138704028141579","0.124785724540356","0.152622331742801","4"
"Quite unimportant","1992","Employed","Male","84","0.0250382178425137","0.0202381609018606","0.0298382747831667","4"
"Quite unimportant","1992","Employed","Female","80","0.0290368756773489","0.0233627832196967","0.034710968135001","4"
"Very important","1992","Not Employed","Female","319","0.106286301839623","0.0938753978458573","0.11869720583339","1"
"Very important","1992","Not Employed","Male","171","0.13386617948163","0.113942038983788","0.153790319979472","1"
"Very important","1992","Employed","Male","955","0.2248014921201","0.211976504775643","0.237626479464558","1"
"Very important","1992","Employed","Female","786","0.232180173026269","0.217912198544164","0.246448147508374","1"
"Important","1993","Not Employed","Male","","","","","2"
"Important","1993","Not Employed","Female","","","","","2"
"Important","1993","Employed","Male","","","","","2"
"Important","1993","Employed","Female","","","","","2"
"Less important","1993","Employed","Female","","","","","3"
"Less important","1993","Not Employed","Male","","","","","3"
"Less important","1993","Not Employed","Female","","","","","3"
"Less important","1993","Employed","Male","","","","","3"
"Quite unimportant","1993","Not Employed","Female","","","","","4"
"Quite unimportant","1993","Not Employed","Male","","","","","4"
"Quite unimportant","1993","Employed","Male","","","","","4"
"Quite unimportant","1993","Employed","Female","","","","","4"
"Very important","1993","Employed","Female","","","","","1"
"Very important","1993","Not Employed","Female","","","","","1"
"Very important","1993","Not Employed","Male","","","","","1"
"Very important","1993","Employed","Male","","","","","1"
"Important","1994","Not Employed","Female","","","","","2"
"Important","1994","Not Employed","Male","","","","","2"
"Important","1994","Employed","Male","","","","","2"
"Important","1994","Employed","Female","","","","","2"
"Less important","1994","Not Employed","Male","","","","","3"
"Less important","1994","Not Employed","Female","","","","","3"
"Less important","1994","Employed","Male","","","","","3"
"Less important","1994","Employed","Female","","","","","3"
"Quite unimportant","1994","Not Employed","Female","","","","","4"
"Quite unimportant","1994","Not Employed","Male","","","","","4"
"Quite unimportant","1994","Employed","Male","","","","","4"
"Quite unimportant","1994","Employed","Female","","","","","4"
"Very important","1994","Employed","Female","","","","","1"
"Very important","1994","Not Employed","Male","","","","","1"
"Very important","1994","Not Employed","Female","","","","","1"
"Very important","1994","Employed","Male","","","","","1"
"Important","1995","Not Employed","Female","1305","0.454445645541459","0.43561894371998","0.473272347362939","2"
"Important","1995","Employed","Male","2280","0.55987672070544","0.544400211931976","0.575353229478905","2"
"Important","1995","Not Employed","Male","656","0.450133457656844","0.423702169881112","0.476564745432575","2"
"Important","1995","Employed","Female","1806","0.552919472953252","0.535668702005789","0.570170243900714","2"
"Less important","1995","Employed","Male","698","0.196359158599814","0.183974153089626","0.208744164110003","3"
"Less important","1995","Not Employed","Female","738","0.301279995780423","0.283931932618012","0.318628058942834","3"
"Less important","1995","Employed","Female","584","0.197413324428831","0.183602522631258","0.211224126226403","3"
"Less important","1995","Not Employed","Male","368","0.298457225323548","0.274147102388935","0.322767348258161","3"
"Quite unimportant","1995","Not Employed","Female","224","0.107606928302672","0.0958900351399623","0.119323821465382","4"
"Quite unimportant","1995","Not Employed","Male","104","0.100495442223249","0.0845221699191483","0.11646871452735","4"
"Quite unimportant","1995","Employed","Male","80","0.0274124398837274","0.0223217361325241","0.0325031436349307","4"
"Quite unimportant","1995","Employed","Female","53","0.0237029731422388","0.0184248795797267","0.028981066704751","4"
"Very important","1995","Employed","Female","748","0.225964229475679","0.211453640115641","0.240474818835718","1"
"Very important","1995","Not Employed","Male","233","0.150913874796359","0.131896109404957","0.169931640187761","1"
"Very important","1995","Not Employed","Female","420","0.136667430375445","0.123679623121591","0.1496552376293","1"
"Very important","1995","Employed","Male","894","0.216351680811018","0.203514183576639","0.229189178045398","1"
"Important","1996","Not Employed","Female","","","","","2"
"Important","1996","Not Employed","Male","","","","","2"
"Important","1996","Employed","Male","","","","","2"
"Important","1996","Employed","Female","","","","","2"
"Less important","1996","Employed","Male","","","","","3"
"Less important","1996","Not Employed","Female","","","","","3"
"Less important","1996","Employed","Female","","","","","3"
"Less important","1996","Not Employed","Male","","","","","3"
"Quite unimportant","1996","Not Employed","Female","","","","","4"
"Quite unimportant","1996","Not Employed","Male","","","","","4"
"Quite unimportant","1996","Employed","Male","","","","","4"
"Quite unimportant","1996","Employed","Female","","","","","4"
"Very important","1996","Employed","Female","","","","","1"
"Very important","1996","Not Employed","Male","","","","","1"
"Very important","1996","Not Employed","Female","","","","","1"
"Very important","1996","Employed","Male","","","","","1"
"Important","1997","Employed","Male","","","","","2"
"Important","1997","Not Employed","Male","","","","","2"
"Important","1997","Not Employed","Female","","","","","2"
"Important","1997","Employed","Female","","","","","2"
"Less important","1997","Employed","Male","","","","","3"
"Less important","1997","Not Employed","Female","","","","","3"
"Less important","1997","Employed","Female","","","","","3"
"Less important","1997","Not Employed","Male","","","","","3"
"Quite unimportant","1997","Not Employed","Female","","","","","4"
"Quite unimportant","1997","Not Employed","Male","","","","","4"
"Quite unimportant","1997","Employed","Male","","","","","4"
"Quite unimportant","1997","Employed","Female","","","","","4"
"Very important","1997","Employed","Female","","","","","1"
"Very important","1997","Not Employed","Male","","","","","1"
"Very important","1997","Not Employed","Female","","","","","1"
"Very important","1997","Employed","Male","","","","","1"
"Important","1998","Employed","Male","","","","","2"
"Important","1998","Not Employed","Female","","","","","2"
"Important","1998","Not Employed","Male","","","","","2"
"Important","1998","Employed","Female","","","","","2"
"Less important","1998","Not Employed","Male","","","","","3"
"Less important","1998","Employed","Male","","","","","3"
"Less important","1998","Not Employed","Female","","","","","3"
"Less important","1998","Employed","Female","","","","","3"
"Quite unimportant","1998","Not Employed","Female","","","","","4"
"Quite unimportant","1998","Not Employed","Male","","","","","4"
"Quite unimportant","1998","Employed","Male","","","","","4"
"Quite unimportant","1998","Employed","Female","","","","","4"
"Very important","1998","Not Employed","Male","","","","","1"
"Very important","1998","Not Employed","Female","","","","","1"
"Very important","1998","Employed","Male","","","","","1"
"Very important","1998","Employed","Female","","","","","1"
"Important","1999","Not Employed","Female","","","","","2"
"Important","1999","Not Employed","Male","","","","","2"
"Important","1999","Employed","Male","","","","","2"
"Important","1999","Employed","Female","","","","","2"
"Less important","1999","Not Employed","Male","","","","","3"
"Less important","1999","Employed","Male","","","","","3"
"Less important","1999","Employed","Female","","","","","3"
"Less important","1999","Not Employed","Female","","","","","3"
"Quite unimportant","1999","Not Employed","Male","","","","","4"
"Quite unimportant","1999","Not Employed","Female","","","","","4"
"Quite unimportant","1999","Employed","Male","","","","","4"
"Quite unimportant","1999","Employed","Female","","","","","4"
"Very important","1999","Employed","Male","","","","","1"
"Very important","1999","Not Employed","Male","","","","","1"
"Very important","1999","Not Employed","Female","","","","","1"
"Very important","1999","Employed","Female","","","","","1"
"Important","2000","Not Employed","Female","","","","","2"
"Important","2000","Not Employed","Male","","","","","2"
"Important","2000","Employed","Male","","","","","2"
"Important","2000","Employed","Female","","","","","2"
"Less important","2000","Not Employed","Male","","","","","3"
"Less important","2000","Not Employed","Female","","","","","3"
"Less important","2000","Employed","Female","","","","","3"
"Less important","2000","Employed","Male","","","","","3"
"Quite unimportant","2000","Not Employed","Female","","","","","4"
"Quite unimportant","2000","Not Employed","Male","","","","","4"
"Quite unimportant","2000","Employed","Male","","","","","4"
"Quite unimportant","2000","Employed","Female","","","","","4"
"Very important","2000","Employed","Male","","","","","1"
"Very important","2000","Employed","Female","","","","","1"
"Very important","2000","Not Employed","Male","","","","","1"
"Very important","2000","Not Employed","Female","","","","","1"
"Important","2001","Not Employed","Female","","","","","2"
"Important","2001","Employed","Male","","","","","2"
"Important","2001","Not Employed","Male","","","","","2"
"Important","2001","Employed","Female","","","","","2"
"Less important","2001","Not Employed","Male","","","","","3"
"Less important","2001","Employed","Female","","","","","3"
"Less important","2001","Not Employed","Female","","","","","3"
"Less important","2001","Employed","Male","","","","","3"
"Quite unimportant","2001","Not Employed","Male","","","","","4"
"Quite unimportant","2001","Not Employed","Female","","","","","4"
"Quite unimportant","2001","Employed","Male","","","","","4"
"Quite unimportant","2001","Employed","Female","","","","","4"
"Very important","2001","Not Employed","Male","","","","","1"
"Very important","2001","Not Employed","Female","","","","","1"
"Very important","2001","Employed","Male","","","","","1"
"Very important","2001","Employed","Female","","","","","1"
"Important","2002","Not Employed","Female","","","","","2"
"Important","2002","Employed","Male","","","","","2"
"Important","2002","Not Employed","Male","","","","","2"
"Important","2002","Employed","Female","","","","","2"
"Less important","2002","Not Employed","Male","","","","","3"
"Less important","2002","Employed","Female","","","","","3"
"Less important","2002","Not Employed","Female","","","","","3"
"Less important","2002","Employed","Male","","","","","3"
"Quite unimportant","2002","Not Employed","Female","","","","","4"
"Quite unimportant","2002","Employed","Male","","","","","4"
"Quite unimportant","2002","Not Employed","Male","","","","","4"
"Quite unimportant","2002","Employed","Female","","","","","4"
"Very important","2002","Not Employed","Male","","","","","1"
"Very important","2002","Not Employed","Female","","","","","1"
"Very important","2002","Employed","Male","","","","","1"
"Very important","2002","Employed","Female","","","","","1"
"Important","2003","Not Employed","Female","","","","","2"
