"plh0106","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","no migration background","506","0.126889150907449","0.116278326466114","0.137499975348783"
"Very important","1990","lower secondary degree","direct migration background","41","0.175068879305819","0.127089691776335","0.223048066835303"
"Very important","1990","lower secondary degree","indirect migration background","8","","",""
"Very important","1990","secondary school degree","no migration background","318","0.199309836995783","0.178936861781693","0.219682812209872"
"Very important","1990","secondary school degree","direct migration background","19","","",""
"Very important","1990","secondary school degree","indirect migration background","2","","",""
"Very important","1990","college entrance qualification","no migration background","303","0.297319517205452","0.269738357934491","0.324900676476413"
"Very important","1990","college entrance qualification","direct migration background","23","","",""
"Very important","1990","college entrance qualification","indirect migration background","3","","",""
"Very important","1990","Other degree","no migration background","10","","",""
"Very important","1990","Other degree","direct migration background","3","","",""
"Very important","1990","Other degree","indirect migration background","","","",""
"Very important","1990","no degree/no degree yet","no migration background","48","0.312142595287716","0.239661626140348","0.384623564435083"
"Very important","1990","no degree/no degree yet","direct migration background","4","","",""
"Very important","1990","no degree/no degree yet","indirect migration background","2","","",""
"Important","1990","lower secondary degree","no migration background","1985","0.516770668996532","0.500840229311323","0.532701108681741"
"Important","1990","lower secondary degree","direct migration background","126","0.499334929547552","0.436208795983943","0.562461063111161"
"Important","1990","lower secondary degree","indirect migration background","14","","",""
"Important","1990","secondary school degree","no migration background","802","0.529322433039296","0.503867043737074","0.554777822341518"
"Important","1990","secondary school degree","direct migration background","50","0.557079623529045","0.455577379397038","0.658581867661053"
"Important","1990","secondary school degree","indirect migration background","6","","",""
"Important","1990","college entrance qualification","no migration background","553","0.522640398728929","0.492500195211652","0.552780602246207"
"Important","1990","college entrance qualification","direct migration background","40","0.483525331468064","0.374697566494088","0.59235309644204"
"Important","1990","college entrance qualification","indirect migration background","3","","",""
"Important","1990","Other degree","no migration background","20","","",""
"Important","1990","Other degree","direct migration background","9","","",""
"Important","1990","Other degree","indirect migration background","2","","",""
"Important","1990","no degree/no degree yet","no migration background","79","0.504510046654415","0.426302150922721","0.582717942386109"
"Important","1990","no degree/no degree yet","direct migration background","3","","",""
"Important","1990","no degree/no degree yet","indirect migration background","4","","",""
"Less important","1990","lower secondary degree","no migration background","1069","0.289565166525526","0.275106192645702","0.304024140405351"
"Less important","1990","lower secondary degree","direct migration background","59","0.264615726615433","0.208922219821223","0.320309233409643"
"Less important","1990","lower secondary degree","indirect migration background","4","","",""
"Less important","1990","secondary school degree","no migration background","312","0.230971210642334","0.209477664805642","0.252464756479026"
"Less important","1990","secondary school degree","direct migration background","22","","",""
"Less important","1990","secondary school degree","indirect migration background","","","",""
"Less important","1990","college entrance qualification","no migration background","173","0.152659463652871","0.130956816031224","0.174362111274519"
"Less important","1990","college entrance qualification","direct migration background","18","","",""
"Less important","1990","college entrance qualification","indirect migration background","2","","",""
"Less important","1990","Other degree","no migration background","9","","",""
"Less important","1990","Other degree","direct migration background","1","","",""
"Less important","1990","Other degree","indirect migration background","","","",""
"Less important","1990","no degree/no degree yet","no migration background","26","","",""
"Less important","1990","no degree/no degree yet","direct migration background","","","",""
"Less important","1990","no degree/no degree yet","indirect migration background","","","",""
"Quite unimportant","1990","lower secondary degree","no migration background","220","0.0667750135704931","0.0588170423781374","0.0747329847628487"
"Quite unimportant","1990","lower secondary degree","direct migration background","15","","",""
"Quite unimportant","1990","lower secondary degree","indirect migration background","2","","",""
"Quite unimportant","1990","secondary school degree","no migration background","45","0.0403965193225878","0.0303555480628916","0.0504374905822839"
"Quite unimportant","1990","secondary school degree","direct migration background","1","","",""
"Quite unimportant","1990","secondary school degree","indirect migration background","","","",""
"Quite unimportant","1990","college entrance qualification","no migration background","26","","",""
"Quite unimportant","1990","college entrance qualification","direct migration background","","","",""
"Quite unimportant","1990","college entrance qualification","indirect migration background","","","",""
"Quite unimportant","1990","Other degree","no migration background","1","","",""
"Quite unimportant","1990","Other degree","direct migration background","","","",""
"Quite unimportant","1990","Other degree","indirect migration background","","","",""
"Quite unimportant","1990","no degree/no degree yet","no migration background","4","","",""
"Quite unimportant","1990","no degree/no degree yet","direct migration background","","","",""
"Quite unimportant","1990","no degree/no degree yet","indirect migration background","","","",""
"Very important","1991","lower secondary degree","no migration background","","","",""
"Very important","1991","lower secondary degree","direct migration background","","","",""
"Very important","1991","lower secondary degree","indirect migration background","","","",""
"Very important","1991","secondary school degree","no migration background","","","",""
"Very important","1991","secondary school degree","direct migration background","","","",""
"Very important","1991","secondary school degree","indirect migration background","","","",""
"Very important","1991","college entrance qualification","no migration background","","","",""
"Very important","1991","college entrance qualification","direct migration background","","","",""
"Very important","1991","college entrance qualification","indirect migration background","","","",""
"Very important","1991","Other degree","no migration background","","","",""
"Very important","1991","Other degree","direct migration background","","","",""
"Very important","1991","Other degree","indirect migration background","","","",""
"Very important","1991","no degree/no degree yet","no migration background","","","",""
"Very important","1991","no degree/no degree yet","direct migration background","","","",""
"Very important","1991","no degree/no degree yet","indirect migration background","","","",""
"Important","1991","lower secondary degree","no migration background","","","",""
"Important","1991","lower secondary degree","direct migration background","","","",""
"Important","1991","lower secondary degree","indirect migration background","","","",""
"Important","1991","secondary school degree","no migration background","","","",""
"Important","1991","secondary school degree","direct migration background","","","",""
"Important","1991","secondary school degree","indirect migration background","","","",""
"Important","1991","college entrance qualification","no migration background","","","",""
"Important","1991","college entrance qualification","direct migration background","","","",""
"Important","1991","college entrance qualification","indirect migration background","","","",""
"Important","1991","Other degree","no migration background","","","",""
"Important","1991","Other degree","direct migration background","","","",""
"Important","1991","Other degree","indirect migration background","","","",""
"Important","1991","no degree/no degree yet","no migration background","","","",""
"Important","1991","no degree/no degree yet","direct migration background","","","",""
"Important","1991","no degree/no degree yet","indirect migration background","","","",""
"Less important","1991","lower secondary degree","no migration background","","","",""
"Less important","1991","lower secondary degree","direct migration background","","","",""
"Less important","1991","lower secondary degree","indirect migration background","","","",""
"Less important","1991","secondary school degree","no migration background","","","",""
"Less important","1991","secondary school degree","direct migration background","","","",""
"Less important","1991","secondary school degree","indirect migration background","","","",""
"Less important","1991","college entrance qualification","no migration background","","","",""
"Less important","1991","college entrance qualification","direct migration background","","","",""
"Less important","1991","college entrance qualification","indirect migration background","","","",""
"Less important","1991","Other degree","no migration background","","","",""
"Less important","1991","Other degree","direct migration background","","","",""
"Less important","1991","Other degree","indirect migration background","","","",""
"Less important","1991","no degree/no degree yet","no migration background","","","",""
"Less important","1991","no degree/no degree yet","direct migration background","","","",""
"Less important","1991","no degree/no degree yet","indirect migration background","","","",""
"Quite unimportant","1991","lower secondary degree","no migration background","","","",""
"Quite unimportant","1991","lower secondary degree","direct migration background","","","",""
"Quite unimportant","1991","lower secondary degree","indirect migration background","","","",""
"Quite unimportant","1991","secondary school degree","no migration background","","","",""
"Quite unimportant","1991","secondary school degree","direct migration background","","","",""
"Quite unimportant","1991","secondary school degree","indirect migration background","","","",""
"Quite unimportant","1991","college entrance qualification","no migration background","","","",""
"Quite unimportant","1991","college entrance qualification","direct migration background","","","",""
"Quite unimportant","1991","college entrance qualification","indirect migration background","","","",""
"Quite unimportant","1991","Other degree","no migration background","","","",""
"Quite unimportant","1991","Other degree","direct migration background","","","",""
"Quite unimportant","1991","Other degree","indirect migration background","","","",""
"Quite unimportant","1991","no degree/no degree yet","no migration background","","","",""
"Quite unimportant","1991","no degree/no degree yet","direct migration background","","","",""
"Quite unimportant","1991","no degree/no degree yet","indirect migration background","","","",""
"Very important","1992","lower secondary degree","no migration background","674","0.124276625949766","0.115095721858435","0.133457530041097"
"Very important","1992","lower secondary degree","direct migration background","51","0.158663505669061","0.118506814769805","0.198820196568317"
