"plh0106","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Employed","vocational + Abi","78","0.481952700313729","0.401451167563146","0.562454233064312","2"
"Important","1990","Employed","higher vocational","207","0.569778823059928","0.518705568437328","0.620852077682528","2"
"Important","1990","Not Employed","general elemantary","379","0.435133967617991","0.401666833286352","0.468601101949631","2"
"Important","1990","Not Employed","middle vocational","585","0.450585242374423","0.423220909003836","0.47794957574501","2"
"Important","1990","Employed","higher education","288","0.562846298450352","0.52053628952514","0.605156307375564","2"
"Important","1990","Not Employed","inadequately","17","","","","2"
"Important","1990","Not Employed","vocational + Abi","25","","","","2"
"Important","1990","Not Employed","higher vocational","72","0.543981072844171","0.459651670833993","0.628310474854348","2"
"Important","1990","Employed","middle vocational","1507","0.577244954741816","0.558263962248232","0.596225947235401","2"
"Important","1990","Not Employed","in school","49","0.500671961607505","0.400653058673776","0.600690864541234","2"
"Important","1990","Not Employed","higher education","59","0.487098254690034","0.399823589052847","0.574372920327222","2"
"Important","1990","Employed","in school","4","","","","2"
"Important","1990","Employed","inadequately","21","","","","2"
"Important","1990","Employed","general elemantary","416","0.527447531396751","0.492230390813508","0.562664671979994","2"
"Less important","1990","Not Employed","in school","9","","","","3"
"Less important","1990","Not Employed","inadequately","10","","","","3"
"Less important","1990","Not Employed","general elemantary","275","0.332864265416605","0.301053436007534","0.364675094825676","3"
"Less important","1990","Not Employed","middle vocational","417","0.344164196384044","0.318034964934785","0.370293427833303","3"
"Less important","1990","Not Employed","vocational + Abi","12","","","","3"
"Less important","1990","Not Employed","higher vocational","40","0.283697555653152","0.207371695832555","0.360023415473749","3"
"Less important","1990","Not Employed","higher education","27","","","","3"
"Less important","1990","Employed","in school","1","","","","3"
"Less important","1990","Employed","inadequately","6","","","","3"
"Less important","1990","Employed","general elemantary","178","0.235269500670709","0.205348476025358","0.26519052531606","3"
"Less important","1990","Employed","middle vocational","525","0.206310180086068","0.190761977918643","0.221858382253494","3"
"Less important","1990","Employed","vocational + Abi","30","0.188794072702163","0.125745251872367","0.251842893531958","3"
"Less important","1990","Employed","higher vocational","76","0.203374007310041","0.161852850052031","0.244895164568052","3"
"Less important","1990","Employed","higher education","95","0.170123982631523","0.138074538068641","0.202173427194404","3"
"Quite unimportant","1990","Employed","vocational + Abi","3","","","","4"
"Quite unimportant","1990","Employed","higher vocational","7","","","","4"
