"plh0106","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","16-34 y.","higher vocational","94","0.60677953094414","0.530614948246155","0.682944113642125","2"
"Important","1990","16-34 y.","middle vocational","811","0.567571352457586","0.541794828242075","0.593347876673097","2"
"Important","1990","16-34 y.","higher education","100","0.5828653648526","0.511031198857693","0.654699530847507","2"
"Important","1990","16-34 y.","general elemantary","271","0.546748179516428","0.503070327796762","0.590426031236094","2"
"Important","1990","16-34 y.","vocational + Abi","66","0.482181392331015","0.396285881956646","0.568076902705384","2"
"Important","1990","16-34 y.","inadequately","30","0.593262493872962","0.461014006468829","0.725510981277095","2"
"Important","1990","16-34 y.","in school","53","0.483707275264965","0.389891870978856","0.577522679551074","2"
"Important","1990","35-65 y.","in school","","","","","2"
"Important","1990","35-65 y.","inadequately","5","","","","2"
"Important","1990","35-65 y.","general elemantary","377","0.493890567536423","0.457868402398809","0.529912732674036","2"
"Important","1990","35-65 y.","middle vocational","1080","0.545641870785166","0.52364360018644","0.567640141383892","2"
"Important","1990","35-65 y.","vocational + Abi","29","","","","2"
"Important","1990","35-65 y.","higher vocational","146","0.530344630457994","0.470593045736566","0.590096215179422","2"
"Important","1990","35-65 y.","higher education","221","0.542937613592531","0.494835718226462","0.591039508958599","2"
"Important","1990","66 and older","in school","","","","","2"
"Important","1990","66 and older","inadequately","3","","","","2"
"Important","1990","66 and older","general elemantary","147","0.383045850598834","0.33390914966255","0.432182551535118","2"
"Important","1990","66 and older","middle vocational","201","0.419217379778783","0.375303312067936","0.463131447489629","2"
"Important","1990","66 and older","vocational + Abi","8","","","","2"
"Important","1990","66 and older","higher vocational","39","0.59230322262832","0.476354963418957","0.708251481837683","2"
"Important","1990","66 and older","higher education","26","","","","2"
"Less important","1990","35-65 y.","vocational + Abi","13","","","","3"
"Less important","1990","35-65 y.","higher vocational","69","0.255762253218626","0.203528075153179","0.307996431284073","3"
"Less important","1990","16-34 y.","general elemantary","74","0.141763174329568","0.111158828164709","0.172367520494427","3"
"Less important","1990","16-34 y.","middle vocational","201","0.142593828557904","0.124400986016441","0.160786671099366","3"
"Less important","1990","35-65 y.","higher education","90","0.213968113189067","0.174368212782827","0.253568013595308","3"
"Less important","1990","16-34 y.","inadequately","9","","","","3"
"Less important","1990","16-34 y.","vocational + Abi","18","","","","3"
"Less important","1990","16-34 y.","higher vocational","29","","","","3"
"Less important","1990","35-65 y.","middle vocational","538","0.273512659228189","0.253818461882121","0.293206856574257","3"
"Less important","1990","16-34 y.","in school","10","","","","3"
"Less important","1990","16-34 y.","higher education","20","","","","3"
"Less important","1990","35-65 y.","in school","","","","","3"
"Less important","1990","35-65 y.","inadequately","7","","","","3"
"Less important","1990","35-65 y.","general elemantary","238","0.322351029325187","0.288676684611959","0.356025374038415","3"
"Less important","1990","66 and older","in school","","","","","3"
"Less important","1990","66 and older","inadequately","","","","","3"
"Less important","1990","66 and older","general elemantary","141","0.372291812832972","0.323429411333148","0.421154214332796","3"
"Less important","1990","66 and older","middle vocational","203","0.419240387206872","0.375325984319744","0.463154790093999","3"
"Less important","1990","66 and older","vocational + Abi","11","","","","3"
"Less important","1990","66 and older","higher vocational","18","","","","3"
"Less important","1990","66 and older","higher education","12","","","","3"
"Quite unimportant","1990","66 and older","higher vocational","9","","","","4"
"Quite unimportant","1990","66 and older","higher education","9","","","","4"
"Quite unimportant","1990","35-65 y.","vocational + Abi","4","","","","4"
"Quite unimportant","1990","16-34 y.","general elemantary","4","","","","4"
"Quite unimportant","1990","16-34 y.","inadequately","3","","","","4"
"Quite unimportant","1990","16-34 y.","middle vocational","8","","","","4"
"Quite unimportant","1990","35-65 y.","middle vocational","76","0.0393598335635163","0.0307688568596109","0.0479508102674217","4"
"Quite unimportant","1990","35-65 y.","higher vocational","8","","","","4"
"Quite unimportant","1990","16-34 y.","in school","","","","","4"
"Quite unimportant","1990","16-34 y.","vocational + Abi","","","","","4"
"Quite unimportant","1990","16-34 y.","higher vocational","1","","","","4"
"Quite unimportant","1990","16-34 y.","higher education","2","","","","4"
"Quite unimportant","1990","35-65 y.","in school","","","","","4"
"Quite unimportant","1990","35-65 y.","inadequately","1","","","","4"
"Quite unimportant","1990","35-65 y.","general elemantary","48","0.0677462686875199","0.0496394569372861","0.0858530804377537","4"
"Quite unimportant","1990","35-65 y.","higher education","9","","","","4"
"Quite unimportant","1990","66 and older","in school","","","","","4"
"Quite unimportant","1990","66 and older","inadequately","1","","","","4"
"Quite unimportant","1990","66 and older","general elemantary","73","0.200462686170528","0.159996683140537","0.240928689200519","4"
"Quite unimportant","1990","66 and older","middle vocational","57","0.120574679356853","0.0915942535354433","0.149555105178263","4"
"Quite unimportant","1990","66 and older","vocational + Abi","1","","","","4"
