"plh0106","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","lower secondary degree","155","0.0855392366372412","0.0721930936689321","0.0988853796055502"
"Very important","1990","Not Employed","secondary school degree","70","0.134261940943659","0.102000098894218","0.166523782993101"
"Very important","1990","Not Employed","college entrance qualification","89","0.300932250814329","0.248592568392938","0.353271933235721"
"Very important","1990","Not Employed","Other degree","3","","",""
"Very important","1990","Not Employed","no degree/no degree yet","41","0.318152883958057","0.237465703010162","0.398840064905951"
"Very important","1990","Employed","lower secondary degree","400","0.168171274707056","0.153087813549856","0.183254735864256"
"Very important","1990","Employed","secondary school degree","269","0.228553173334615","0.204263382598074","0.252842964071156"
"Very important","1990","Employed","college entrance qualification","240","0.297437675288036","0.266688415665419","0.328186934910654"
"Very important","1990","Employed","Other degree","10","","",""
"Very important","1990","Employed","no degree/no degree yet","13","","",""
"Important","1990","Not Employed","lower secondary degree","778","0.453635549925942","0.429878894024776","0.477392205827109"
"Important","1990","Not Employed","secondary school degree","191","0.424217389263286","0.377450018945219","0.470984759581353"
"Important","1990","Not Employed","college entrance qualification","141","0.484346883519947","0.427318092969971","0.541375674069923"
"Important","1990","Not Employed","Other degree","9","","",""
"Important","1990","Not Employed","no degree/no degree yet","67","0.50972909157606","0.42312650198607","0.59633168116605"
"Important","1990","Employed","lower secondary degree","1347","0.567221109932575","0.547240102956345","0.587202116908805"
"Important","1990","Employed","secondary school degree","667","0.579826515481612","0.551274254538678","0.608378776424546"
"Important","1990","Employed","college entrance qualification","455","0.532738917674104","0.499178198155674","0.566299637192534"
"Important","1990","Employed","Other degree","22","","",""
"Important","1990","Employed","no degree/no degree yet","19","","",""
"Less important","1990","Not Employed","lower secondary degree","574","0.34579942031341","0.323102959396017","0.368495881230804"
"Less important","1990","Not Employed","secondary school degree","139","0.351699083857582","0.306514178069409","0.396883989645755"
"Less important","1990","Not Employed","college entrance qualification","53","0.166040188729093","0.12357664317333","0.208503734284857"
"Less important","1990","Not Employed","Other degree","3","","",""
"Less important","1990","Not Employed","no degree/no degree yet","18","","",""
"Less important","1990","Employed","lower secondary degree","558","0.239036718739238","0.221836962011226","0.256236475467251"
"Less important","1990","Employed","secondary school degree","195","0.175727456731946","0.153711762967703","0.197743150496188"
"Less important","1990","Employed","college entrance qualification","140","0.153381961366294","0.129142378147003","0.177621544585585"
"Less important","1990","Employed","Other degree","7","","",""
"Less important","1990","Employed","no degree/no degree yet","8","","",""
"Quite unimportant","1990","Not Employed","lower secondary degree","180","0.115025793123406","0.09980092727794","0.130250658968872"
"Quite unimportant","1990","Not Employed","secondary school degree","29","","",""
"Quite unimportant","1990","Not Employed","college entrance qualification","12","","",""
"Quite unimportant","1990","Not Employed","Other degree","","","",""
"Quite unimportant","1990","Not Employed","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Employed","lower secondary degree","57","0.0255708966211305","0.0192050488948141","0.031936744347447"
"Quite unimportant","1990","Employed","secondary school degree","17","","",""
"Quite unimportant","1990","Employed","college entrance qualification","14","","",""
"Quite unimportant","1990","Employed","Other degree","1","","",""
"Quite unimportant","1990","Employed","no degree/no degree yet","2","","",""
"Very important","1991","Not Employed","lower secondary degree","","","",""
"Very important","1991","Not Employed","secondary school degree","","","",""
"Very important","1991","Not Employed","college entrance qualification","","","",""
"Very important","1991","Not Employed","Other degree","","","",""
"Very important","1991","Not Employed","no degree/no degree yet","","","",""
"Very important","1991","Employed","lower secondary degree","","","",""
"Very important","1991","Employed","secondary school degree","","","",""
"Very important","1991","Employed","college entrance qualification","","","",""
"Very important","1991","Employed","Other degree","","","",""
"Very important","1991","Employed","no degree/no degree yet","","","",""
"Important","1991","Not Employed","lower secondary degree","","","",""
"Important","1991","Not Employed","secondary school degree","","","",""
"Important","1991","Not Employed","college entrance qualification","","","",""
"Important","1991","Not Employed","Other degree","","","",""
"Important","1991","Not Employed","no degree/no degree yet","","","",""
"Important","1991","Employed","lower secondary degree","","","",""
"Important","1991","Employed","secondary school degree","","","",""
"Important","1991","Employed","college entrance qualification","","","",""
"Important","1991","Employed","Other degree","","","",""
"Important","1991","Employed","no degree/no degree yet","","","",""
"Less important","1991","Not Employed","lower secondary degree","","","",""
"Less important","1991","Not Employed","secondary school degree","","","",""
"Less important","1991","Not Employed","college entrance qualification","","","",""
"Less important","1991","Not Employed","Other degree","","","",""
"Less important","1991","Not Employed","no degree/no degree yet","","","",""
"Less important","1991","Employed","lower secondary degree","","","",""
"Less important","1991","Employed","secondary school degree","","","",""
"Less important","1991","Employed","college entrance qualification","","","",""
"Less important","1991","Employed","Other degree","","","",""
"Less important","1991","Employed","no degree/no degree yet","","","",""
"Quite unimportant","1991","Not Employed","lower secondary degree","","","",""
"Quite unimportant","1991","Not Employed","secondary school degree","","","",""
"Quite unimportant","1991","Not Employed","college entrance qualification","","","",""
"Quite unimportant","1991","Not Employed","Other degree","","","",""
"Quite unimportant","1991","Not Employed","no degree/no degree yet","","","",""
"Quite unimportant","1991","Employed","lower secondary degree","","","",""
"Quite unimportant","1991","Employed","secondary school degree","","","",""
"Quite unimportant","1991","Employed","college entrance qualification","","","",""
"Quite unimportant","1991","Employed","Other degree","","","",""
"Quite unimportant","1991","Employed","no degree/no degree yet","","","",""
"Very important","1992","Not Employed","lower secondary degree","177","0.0694873274422327","0.058837563440346","0.0801370914441193"
"Very important","1992","Not Employed","secondary school degree","134","0.15116027612943","0.124315998226558","0.178004554032301"
"Very important","1992","Not Employed","college entrance qualification","119","0.285311426259671","0.239607821120661","0.331015031398682"
"Very important","1992","Not Employed","Other degree","6","","",""
