"plh0106","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","no migration background","(0) in school","42","0.426792258006081","0.329850167425403","0.523734348586759"
"Very important","1990","no migration background","(1a) inadequately completed","6","","",""
"Very important","1990","no migration background","(1b) general elementary school","146","0.110897881734865","0.0933852239956296","0.128410539474101"
"Very important","1990","no migration background","(1c) basic vocational qualification","369","0.136427194610044","0.123159452974786","0.149694936245303"
"Very important","1990","no migration background","(2b) intermediate general qualification","79","0.278659605702116","0.225670220628257","0.331648990775974"
"Very important","1990","no migration background","(2a) intermediate vocational","223","0.17718362366875","0.155115651684769","0.199251595652731"
"Very important","1990","no migration background","(2c_gen) general maturity certificate","93","0.431380911728998","0.367094106045265","0.49566771741273"
"Very important","1990","no migration background","(2c_voc) vocational maturity certificate","76","0.279656423195329","0.22835178028698","0.330961066103677"
"Very important","1990","no migration background","(3a) lower tertiary education","49","0.214350826318275","0.158581765140396","0.270119887496154"
"Very important","1990","no migration background","(3b) higher tertiary education","103","0.264938609252365","0.221419101413292","0.308458117091438"
"Very important","1990","direct migration background","(0) in school","2","","",""
"Very important","1990","direct migration background","(1a) inadequately completed","2","","",""
"Very important","1990","direct migration background","(1b) general elementary school","15","","",""
"Very important","1990","direct migration background","(1c) basic vocational qualification","27","","",""
"Very important","1990","direct migration background","(2b) intermediate general qualification","5","","",""
"Very important","1990","direct migration background","(2a) intermediate vocational","13","","",""
"Very important","1990","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Very important","1990","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Very important","1990","direct migration background","(3a) lower tertiary education","2","","",""
"Very important","1990","direct migration background","(3b) higher tertiary education","10","","",""
"Very important","1990","indirect migration background","(0) in school","2","","",""
"Very important","1990","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1990","indirect migration background","(1b) general elementary school","3","","",""
"Very important","1990","indirect migration background","(1c) basic vocational qualification","5","","",""
"Very important","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"Very important","1990","indirect migration background","(2a) intermediate vocational","2","","",""
"Very important","1990","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Very important","1990","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very important","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1990","indirect migration background","(3b) higher tertiary education","1","","",""
"Important","1990","no migration background","(0) in school","48","0.469227870247851","0.371415440785209","0.567040299710493"
"Important","1990","no migration background","(1a) inadequately completed","31","0.564868271981292","0.436163505878156","0.693573038084428"
"Important","1990","no migration background","(1b) general elementary school","604","0.475485018163632","0.447632659457289","0.503337376869975"
"Important","1990","no migration background","(1c) basic vocational qualification","1393","0.536811135551156","0.517536469345353","0.556085801756958"
"Important","1990","no migration background","(2b) intermediate general qualification","131","0.469487332486789","0.410502335345802","0.528472329627776"
"Important","1990","no migration background","(2a) intermediate vocational","646","0.543287901654929","0.514498313913896","0.572077489395962"
"Important","1990","no migration background","(2c_gen) general maturity certificate","115","0.488746800462096","0.423862347023251","0.55363125390094"
"Important","1990","no migration background","(2c_voc) vocational maturity certificate","153","0.509826062502875","0.452683389689314","0.566968735316437"
"Important","1990","no migration background","(3a) lower tertiary education","108","0.547281900464131","0.479636870232862","0.614926930695399"
"Important","1990","no migration background","(3b) higher tertiary education","212","0.546305446438913","0.497209109449097","0.59540178342873"
"Important","1990","direct migration background","(0) in school","2","","",""
"Important","1990","direct migration background","(1a) inadequately completed","1","","",""
"Important","1990","direct migration background","(1b) general elementary school","51","0.479654472255368","0.378119237108874","0.581189707401862"
