"plh0106","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Schleswig-Holstein","no migration background","125","0.476049770909458","0.41364012263527","0.538459419183646","2"
"Important","1990","Hamburg","no migration background","69","0.578237764522799","0.4898800366975","0.666595492348098","2"
"Important","1990","Hamburg","direct migration background","4","","","","2"
"Important","1990","Lower Saxony","direct migration background","13","","","","2"
"Important","1990","Schleswig-Holstein","direct migration background","5","","","","2"
"Important","1990","Hamburg","indirect migration background","1","","","","2"
"Important","1990","Schleswig-Holstein","indirect migration background","","","","","2"
"Important","1990","Bremen","direct migration background","1","","","","2"
"Important","1990","Lower Saxony","no migration background","461","0.578612880372466","0.544460184149154","0.612765576595778","2"
"Important","1990","Lower Saxony","indirect migration background","4","","","","2"
"Important","1990","Bremen","indirect migration background","","","","","2"
"Important","1990","North Rhine-Westphalia","no migration background","960","0.525716709913334","0.502699976874841","0.548733442951828","2"
"Important","1990","Hesse","indirect migration background","2","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","no migration background","283","0.512227283621063","0.469831997723008","0.554622569519118","2"
"Important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Important","1990","Saxony-Anhalt","indirect migration background","","","","","2"
"Important","1990","Bremen","no migration background","37","0.463642812014839","0.356360564548159","0.57092505948152","2"
"Important","1990","North Rhine-Westphalia","direct migration background","57","0.575962788887879","0.480056474238633","0.671869103537124","2"
"Important","1990","North Rhine-Westphalia","indirect migration background","10","","","","2"
"Important","1990","Hesse","no migration background","315","0.514170547441496","0.474011340678031","0.554329754204961","2"
"Important","1990","Hesse","direct migration background","32","0.524934310752388","0.395294026107408","0.654574595397367","2"
"Important","1990","Thuringia","no migration background","","","","","2"
"Important","1990","Thuringia","direct migration background","","","","","2"
"Important","1990","Thuringia","indirect migration background","","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","direct migration background","12","","","","2"
"Important","1990","Baden-Württemberg","no migration background","530","0.512744410650907","0.482174670194557","0.543314151107257","2"
"Important","1990","Baden-Württemberg","direct migration background","60","0.49834619583135","0.407357649824195","0.589334741838506","2"
"Important","1990","Bavaria","direct migration background","41","0.474741855495589","0.363205130727289","0.586278580263889","2"
"Important","1990","Bavaria","indirect migration background","7","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Important","1990","Saxony","no migration background","","","","","2"
"Important","1990","Saxony","direct migration background","","","","","2"
"Important","1990","Saxony","indirect migration background","","","","","2"
"Important","1990","Saxony-Anhalt","no migration background","","","","","2"
"Important","1990","Saxony-Anhalt","direct migration background","","","","","2"
"Important","1990","Baden-Württemberg","indirect migration background","4","","","","2"
"Important","1990","Bavaria","no migration background","592","0.492702376098349","0.464104236288646","0.521300515908053","2"
"Important","1990","Berlin","indirect migration background","2","","","","2"
"Important","1990","Brandenburg","no migration background","","","","","2"
"Important","1990","Brandenburg","direct migration background","","","","","2"
"Important","1990","Brandenburg","indirect migration background","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Important","1990","Berlin","no migration background","114","0.518501750517837","0.451713305720283","0.58529019531539","2"
"Important","1990","Berlin","direct migration background","6","","","","2"
"Less important","1990","Schleswig-Holstein","indirect migration background","","","","","3"
"Less important","1990","Lower Saxony","indirect migration background","","","","","3"
"Less important","1990","Hamburg","no migration background","29","","","","3"
"Less important","1990","Lower Saxony","direct migration background","13","","","","3"
"Less important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
