"plh0106","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Schleswig-Holstein","in school","1","","","","2"
"Important","1990","Schleswig-Holstein","inadequately","2","","","","2"
"Important","1990","Schleswig-Holstein","general elemantary","23","","","","2"
"Important","1990","Schleswig-Holstein","middle vocational","74","0.448275789853842","0.369474007848719","0.527077571858965","2"
"Important","1990","Schleswig-Holstein","vocational + Abi","6","","","","2"
"Important","1990","Schleswig-Holstein","higher vocational","13","","","","2"
"Important","1990","Lower Saxony","vocational + Abi","8","","","","2"
"Important","1990","Lower Saxony","higher vocational","43","0.673637279920001","0.560517265430653","0.786757294409349","2"
"Important","1990","Lower Saxony","higher education","44","0.616110012385926","0.506044822992096","0.726175201779756","2"
"Important","1990","Bremen","in school","","","","","2"
"Important","1990","Bremen","inadequately","1","","","","2"
"Important","1990","Bremen","general elemantary","10","","","","2"
"Important","1990","Bremen","middle vocational","21","","","","2"
"Important","1990","Bremen","vocational + Abi","2","","","","2"
"Important","1990","Bremen","higher vocational","2","","","","2"
"Important","1990","Bremen","higher education","2","","","","2"
"Important","1990","North Rhine-Westphalia","in school","22","","","","2"
"Important","1990","North Rhine-Westphalia","inadequately","10","","","","2"
"Important","1990","North Rhine-Westphalia","general elemantary","193","0.472101262275822","0.422618651576855","0.521583872974788","2"
"Important","1990","Baden-Württemberg","inadequately","5","","","","2"
"Important","1990","Baden-Württemberg","general elemantary","148","0.509224078516369","0.451786293261102","0.566661863771636","2"
"Important","1990","Baden-Württemberg","middle vocational","321","0.519100897305848","0.479320908910433","0.558880885701263","2"
"Important","1990","Baden-Württemberg","vocational + Abi","14","","","","2"
"Important","1990","Baden-Württemberg","higher vocational","54","0.566587052392516","0.467458962460401","0.665715142324632","2"
"Important","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Important","1990","Saxony","in school","","","","","2"
"Important","1990","Saxony","inadequately","","","","","2"
"Important","1990","Saxony","general elemantary","","","","","2"
"Important","1990","Schleswig-Holstein","higher education","9","","","","2"
"Important","1990","Hamburg","in school","2","","","","2"
"Important","1990","Hamburg","inadequately","","","","","2"
"Important","1990","Hamburg","general elemantary","6","","","","2"
"Important","1990","Hamburg","middle vocational","51","0.627059907745406","0.520422740580769","0.733697074910043","2"
"Important","1990","Hamburg","vocational + Abi","3","","","","2"
"Important","1990","Hamburg","higher vocational","6","","","","2"
"Important","1990","Hamburg","higher education","5","","","","2"
"Important","1990","Lower Saxony","in school","5","","","","2"
"Important","1990","Lower Saxony","inadequately","8","","","","2"
"Important","1990","Lower Saxony","general elemantary","103","0.513959468113875","0.443988040542206","0.583930895685544","2"
"Important","1990","Lower Saxony","middle vocational","263","0.576236874364732","0.531128234424659","0.621345514304805","2"
"Important","1990","North Rhine-Westphalia","middle vocational","583","0.546040333179245","0.516166780264191","0.5759138860943","2"
"Important","1990","North Rhine-Westphalia","vocational + Abi","32","0.506552590582961","0.382105441119468","0.630999740046453","2"
"Important","1990","North Rhine-Westphalia","higher vocational","70","0.52538095295226","0.439541654745384","0.611220251159136","2"
"Important","1990","North Rhine-Westphalia","higher education","103","0.562034117388345","0.491672974141555","0.632395260635134","2"
"Important","1990","Hesse","in school","5","","","","2"
"Important","1990","Hesse","inadequately","3","","","","2"
"Important","1990","Hesse","general elemantary","79","0.521457237820996","0.440428068061362","0.60248640758063","2"
"Important","1990","Hesse","middle vocational","185","0.498721865405197","0.446783093390766","0.550660637419629","2"
"Important","1990","Hesse","vocational + Abi","9","","","","2"
"Important","1990","Hesse","higher vocational","26","","","","2"
"Important","1990","Hesse","higher education","39","0.523783810812214","0.410753330646847","0.636814290977581","2"
"Important","1990","Rhineland-Palatinate,Saarland","in school","1","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","general elemantary","89","0.494006179959625","0.419931827452354","0.568080532466896","2"
"Important","1990","Rhineland-Palatinate,Saarland","middle vocational","156","0.536150145996262","0.478354250002479","0.593946041990045","2"
"Important","1990","Rhineland-Palatinate,Saarland","vocational + Abi","6","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","higher vocational","11","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","higher education","24","","","","2"
"Important","1990","Baden-Württemberg","in school","9","","","","2"
"Important","1990","Saxony","middle vocational","","","","","2"
"Important","1990","Saxony","vocational + Abi","","","","","2"
"Important","1990","Saxony","higher vocational","","","","","2"
"Important","1990","Saxony","higher education","","","","","2"
"Important","1990","Saxony-Anhalt","in school","","","","","2"
"Important","1990","Saxony-Anhalt","inadequately","","","","","2"
"Important","1990","Saxony-Anhalt","general elemantary","","","","","2"
"Important","1990","Saxony-Anhalt","middle vocational","","","","","2"
"Important","1990","Saxony-Anhalt","vocational + Abi","","","","","2"
"Important","1990","Saxony-Anhalt","higher vocational","","","","","2"
"Important","1990","Saxony-Anhalt","higher education","","","","","2"
"Important","1990","Thuringia","in school","","","","","2"
"Important","1990","Thuringia","inadequately","","","","","2"
"Important","1990","Thuringia","general elemantary","","","","","2"
"Important","1990","Thuringia","middle vocational","","","","","2"
"Important","1990","Thuringia","vocational + Abi","","","","","2"
"Important","1990","Thuringia","higher vocational","","","","","2"
"Important","1990","Thuringia","higher education","","","","","2"
"Important","1990","Baden-Württemberg","higher education","41","0.457613999212503","0.355811588090966","0.559416410334041","2"
"Important","1990","Bavaria","in school","6","","","","2"
"Important","1990","Bavaria","inadequately","5","","","","2"
"Important","1990","Bavaria","general elemantary","120","0.417176969363896","0.358685129500434","0.475668809227359","2"
"Important","1990","Bavaria","middle vocational","380","0.517429070150691","0.480569375686019","0.554288764615364","2"
"Important","1990","Bavaria","vocational + Abi","20","","","","2"
"Important","1990","Brandenburg","middle vocational","","","","","2"
"Important","1990","Brandenburg","vocational + Abi","","","","","2"
"Important","1990","Brandenburg","higher vocational","","","","","2"
"Important","1990","Brandenburg","higher education","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","in school","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Important","1990","Bavaria","higher vocational","44","0.492761309429396","0.38770722276031","0.597815396098482","2"
"Important","1990","Berlin","general elemantary","24","","","","2"
"Important","1990","Berlin","middle vocational","58","0.532291455631591","0.439048904397264","0.625534006865918","2"
"Important","1990","Bavaria","higher education","58","0.52796995258749","0.437896561520504","0.618043343654476","2"
"Important","1990","Berlin","inadequately","2","","","","2"
"Important","1990","Brandenburg","in school","","","","","2"
"Important","1990","Brandenburg","inadequately","","","","","2"
"Important","1990","Brandenburg","general elemantary","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Important","1990","Berlin","in school","2","","","","2"
"Important","1990","Berlin","vocational + Abi","3","","","","2"
"Important","1990","Berlin","higher vocational","10","","","","2"
"Important","1990","Berlin","higher education","22","","","","2"
"Less important","1990","Thuringia","in school","","","","","3"
"Less important","1990","Thuringia","inadequately","","","","","3"
"Less important","1990","Thuringia","general elemantary","","","","","3"
