"plh0106","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","West Germany","Male","722","0.207354104175535","0.19373897723785","0.220969231113221"
"Very important","1990","West Germany","Female","598","0.152807017630911","0.141204226612404","0.164409808649419"
"Very important","1990","East Germany","Male","","","",""
"Very important","1990","East Germany","Female","","","",""
"Important","1990","West Germany","Male","1800","0.523852904523971","0.507080280302154","0.540625528745789"
"Important","1990","West Germany","Female","1947","0.515197511251561","0.49908107762305","0.531313944880072"
"Important","1990","East Germany","Male","","","",""
"Important","1990","East Germany","Female","","","",""
"Less important","1990","West Germany","Male","756","0.226821770976466","0.212757800498639","0.240885741454292"
"Less important","1990","West Germany","Female","960","0.270721280151273","0.256392552978279","0.285050007324266"
"Less important","1990","East Germany","Male","","","",""
"Less important","1990","East Germany","Female","","","",""
"Quite unimportant","1990","West Germany","Male","128","0.0419712203240276","0.0352369453525677","0.0487054952954875"
"Quite unimportant","1990","West Germany","Female","189","0.0612741909662549","0.0535401259696064","0.0690082559629035"
"Quite unimportant","1990","East Germany","Male","","","",""
"Quite unimportant","1990","East Germany","Female","","","",""
"Very important","1991","West Germany","Male","","","",""
"Very important","1991","West Germany","Female","","","",""
"Very important","1991","East Germany","Male","","","",""
"Very important","1991","East Germany","Female","","","",""
"Important","1991","West Germany","Male","","","",""
"Important","1991","West Germany","Female","","","",""
"Important","1991","East Germany","Male","","","",""
"Important","1991","East Germany","Female","","","",""
"Less important","1991","West Germany","Male","","","",""
"Less important","1991","West Germany","Female","","","",""
"Less important","1991","East Germany","Male","","","",""
"Less important","1991","East Germany","Female","","","",""
"Quite unimportant","1991","West Germany","Male","","","",""
"Quite unimportant","1991","West Germany","Female","","","",""
"Quite unimportant","1991","East Germany","Male","","","",""
"Quite unimportant","1991","East Germany","Female","","","",""
"Very important","1992","West Germany","Male","682","0.194634007962367","0.181142162846294","0.20812585307844"
"Very important","1992","West Germany","Female","658","0.164418308899718","0.152403564290775","0.176433053508662"
"Very important","1992","East Germany","Male","444","0.224272733581268","0.205438393475413","0.243107073687124"
"Very important","1992","East Germany","Female","447","0.193763285279312","0.176765322531888","0.210761248026736"
"Important","1992","West Germany","Male","1680","0.50218293822495","0.485144444217347","0.519221432232553"
"Important","1992","West Germany","Female","1810","0.481682450217758","0.465485868514817","0.497879031920699"
"Important","1992","East Germany","Male","1027","0.53488307536082","0.512360495196868","0.557405655524771"
"Important","1992","East Germany","Female","1099","0.506213889765055","0.484712511175836","0.527715268354273"
"Less important","1992","West Germany","Male","781","0.246250522165042","0.231569123469021","0.260931920861064"
"Less important","1992","West Germany","Female","935","0.266665799541935","0.252331395974255","0.281000203109615"
"Less important","1992","East Germany","Male","366","0.207629407591704","0.189314014305025","0.225944800878383"
"Less important","1992","East Germany","Female","438","0.234463395477794","0.216243312580738","0.25268347837485"
"Quite unimportant","1992","West Germany","Male","165","0.0569325316476406","0.049036352906606","0.0648287103886752"
"Quite unimportant","1992","West Germany","Female","253","0.0872334413405883","0.0780867007886294","0.0963801818925472"
"Quite unimportant","1992","East Germany","Male","47","0.0332147834662079","0.0251231098850358","0.0413064570473799"
"Quite unimportant","1992","East Germany","Female","93","0.065559429477839","0.0549149784445112","0.0762038805111668"
"Very important","1993","West Germany","Male","","","",""
"Very important","1993","West Germany","Female","","","",""
"Very important","1993","East Germany","Male","","","",""
"Very important","1993","East Germany","Female","","","",""
"Important","1993","West Germany","Male","","","",""
"Important","1993","West Germany","Female","","","",""
"Important","1993","East Germany","Male","","","",""
"Important","1993","East Germany","Female","","","",""
"Less important","1993","West Germany","Male","","","",""
"Less important","1993","West Germany","Female","","","",""
"Less important","1993","East Germany","Male","","","",""
"Less important","1993","East Germany","Female","","","",""
"Quite unimportant","1993","West Germany","Male","","","",""
"Quite unimportant","1993","West Germany","Female","","","",""
"Quite unimportant","1993","East Germany","Male","","","",""
"Quite unimportant","1993","East Germany","Female","","","",""
"Very important","1994","West Germany","Male","","","",""
"Very important","1994","West Germany","Female","","","",""
"Very important","1994","East Germany","Male","","","",""
"Very important","1994","East Germany","Female","","","",""
"Important","1994","West Germany","Male","","","",""
"Important","1994","West Germany","Female","","","",""
"Important","1994","East Germany","Male","","","",""
"Important","1994","East Germany","Female","","","",""
"Less important","1994","West Germany","Male","","","",""
"Less important","1994","West Germany","Female","","","",""
"Less important","1994","East Germany","Male","","","",""
"Less important","1994","East Germany","Female","","","",""
"Quite unimportant","1994","West Germany","Male","","","",""
"Quite unimportant","1994","West Germany","Female","","","",""
"Quite unimportant","1994","East Germany","Male","","","",""
"Quite unimportant","1994","East Germany","Female","","","",""
"Very important","1995","West Germany","Male","743","0.19201462647668","0.179110276075155","0.204918976878205"
"Very important","1995","West Germany","Female","780","0.179048117659314","0.167090401084075","0.191005834234553"
"Very important","1995","East Germany","Male","384","0.214969408939208","0.195633919672958","0.234304898205458"
"Very important","1995","East Germany","Female","388","0.178023642824861","0.160952976163719","0.195094309486003"
"Important","1995","West Germany","Male","1897","0.514675155505457","0.498301331952057","0.531048979058857"
"Important","1995","West Germany","Female","2004","0.48963747327531","0.47404621242219","0.50522873412843"
"Important","1995","East Germany","Male","1039","0.574642867719572","0.551372705303311","0.597913030135833"
"Important","1995","East Germany","Female","1107","0.545157347654192","0.522935840878716","0.567378854429668"
"Less important","1995","West Germany","Male","782","0.237814869899713","0.223866707964097","0.251763031835328"
"Less important","1995","West Germany","Female","953","0.260265686300529","0.246580495289151","0.273950877311907"
"Less important","1995","East Germany","Male","284","0.184946351390609","0.166672102887073","0.203220599894144"
"Less important","1995","East Germany","Female","369","0.220819750250881","0.202309175564028","0.239330324937735"
"Quite unimportant","1995","West Germany","Male","157","0.0554953481181503","0.0479947208836579","0.0629959753526426"
"Quite unimportant","1995","West Germany","Female","212","0.0710487227648468","0.0630360182083753","0.0790614273213184"
"Quite unimportant","1995","East Germany","Male","27","","",""
"Quite unimportant","1995","East Germany","Female","65","0.0559992592700656","0.0457389775397764","0.0662595410003547"
"Very important","1996","West Germany","Male","","","",""
"Very important","1996","West Germany","Female","","","",""
"Very important","1996","East Germany","Male","","","",""
"Very important","1996","East Germany","Female","","","",""
"Important","1996","West Germany","Male","","","",""
"Important","1996","West Germany","Female","","","",""
"Important","1996","East Germany","Male","","","",""
"Important","1996","East Germany","Female","","","",""
"Less important","1996","West Germany","Male","","","",""
"Less important","1996","West Germany","Female","","","",""
"Less important","1996","East Germany","Male","","","",""
"Less important","1996","East Germany","Female","","","",""
"Quite unimportant","1996","West Germany","Male","","","",""
"Quite unimportant","1996","West Germany","Female","","","",""
"Quite unimportant","1996","East Germany","Male","","","",""
"Quite unimportant","1996","East Germany","Female","","","",""
"Very important","1997","West Germany","Male","","","",""
"Very important","1997","West Germany","Female","","","",""
"Very important","1997","East Germany","Male","","","",""
"Very important","1997","East Germany","Female","","","",""
"Important","1997","West Germany","Male","","","",""
"Important","1997","West Germany","Female","","","",""
"Important","1997","East Germany","Male","","","",""
"Important","1997","East Germany","Female","","","",""
"Less important","1997","West Germany","Male","","","",""
"Less important","1997","West Germany","Female","","","",""
"Less important","1997","East Germany","Male","","","",""
"Less important","1997","East Germany","Female","","","",""
"Quite unimportant","1997","West Germany","Male","","","",""
"Quite unimportant","1997","West Germany","Female","","","",""
"Quite unimportant","1997","East Germany","Male","","","",""
"Quite unimportant","1997","East Germany","Female","","","",""
"Very important","1998","West Germany","Male","","","",""
"Very important","1998","West Germany","Female","","","",""
"Very important","1998","East Germany","Male","","","",""
"Very important","1998","East Germany","Female","","","",""
"Important","1998","West Germany","Male","","","",""
"Important","1998","West Germany","Female","","","",""
"Important","1998","East Germany","Male","","","",""
"Important","1998","East Germany","Female","","","",""
"Less important","1998","West Germany","Male","","","",""
"Less important","1998","West Germany","Female","","","",""
"Less important","1998","East Germany","Male","","","",""
"Less important","1998","East Germany","Female","","","",""
"Quite unimportant","1998","West Germany","Male","","","",""
"Quite unimportant","1998","West Germany","Female","","","",""
"Quite unimportant","1998","East Germany","Male","","","",""
"Quite unimportant","1998","East Germany","Female","","","",""
"Very important","1999","West Germany","Male","","","",""
"Very important","1999","West Germany","Female","","","",""
"Very important","1999","East Germany","Male","","","",""
"Very important","1999","East Germany","Female","","","",""
"Important","1999","West Germany","Male","","","",""
"Important","1999","West Germany","Female","","","",""
"Important","1999","East Germany","Male","","","",""
"Important","1999","East Germany","Female","","","",""
"Less important","1999","West Germany","Male","","","",""
"Less important","1999","West Germany","Female","","","",""
"Less important","1999","East Germany","Male","","","",""
"Less important","1999","East Germany","Female","","","",""
"Quite unimportant","1999","West Germany","Male","","","",""
"Quite unimportant","1999","West Germany","Female","","","",""
"Quite unimportant","1999","East Germany","Male","","","",""
"Quite unimportant","1999","East Germany","Female","","","",""
"Very important","2000","West Germany","Male","","","",""
"Very important","2000","West Germany","Female","","","",""
"Very important","2000","East Germany","Male","","","",""
"Very important","2000","East Germany","Female","","","",""
"Important","2000","West Germany","Male","","","",""
"Important","2000","West Germany","Female","","","",""
"Important","2000","East Germany","Male","","","",""
"Important","2000","East Germany","Female","","","",""
"Less important","2000","West Germany","Male","","","",""
"Less important","2000","West Germany","Female","","","",""
"Less important","2000","East Germany","Male","","","",""
"Less important","2000","East Germany","Female","","","",""
"Quite unimportant","2000","West Germany","Male","","","",""
"Quite unimportant","2000","West Germany","Female","","","",""
"Quite unimportant","2000","East Germany","Male","","","",""
"Quite unimportant","2000","East Germany","Female","","","",""
"Very important","2001","West Germany","Male","","","",""
"Very important","2001","West Germany","Female","","","",""
"Very important","2001","East Germany","Male","","","",""
"Very important","2001","East Germany","Female","","","",""
"Important","2001","West Germany","Male","","","",""
"Important","2001","West Germany","Female","","","",""
"Important","2001","East Germany","Male","","","",""
"Important","2001","East Germany","Female","","","",""
"Less important","2001","West Germany","Male","","","",""
"Less important","2001","West Germany","Female","","","",""
"Less important","2001","East Germany","Male","","","",""
"Less important","2001","East Germany","Female","","","",""
"Quite unimportant","2001","West Germany","Male","","","",""
"Quite unimportant","2001","West Germany","Female","","","",""
"Quite unimportant","2001","East Germany","Male","","","",""
"Quite unimportant","2001","East Germany","Female","","","",""
"Very important","2002","West Germany","Male","","","",""
"Very important","2002","West Germany","Female","","","",""
"Very important","2002","East Germany","Male","","","",""
"Very important","2002","East Germany","Female","","","",""
"Important","2002","West Germany","Male","","","",""
"Important","2002","West Germany","Female","","","",""
"Important","2002","East Germany","Male","","","",""
"Important","2002","East Germany","Female","","","",""
"Less important","2002","West Germany","Male","","","",""
"Less important","2002","West Germany","Female","","","",""
"Less important","2002","East Germany","Male","","","",""
"Less important","2002","East Germany","Female","","","",""
"Quite unimportant","2002","West Germany","Male","","","",""
"Quite unimportant","2002","West Germany","Female","","","",""
"Quite unimportant","2002","East Germany","Male","","","",""
"Quite unimportant","2002","East Germany","Female","","","",""
"Very important","2003","West Germany","Male","","","",""
"Very important","2003","West Germany","Female","","","",""
"Very important","2003","East Germany","Male","","","",""
"Very important","2003","East Germany","Female","","","",""
"Important","2003","West Germany","Male","","","",""
"Important","2003","West Germany","Female","","","",""
"Important","2003","East Germany","Male","","","",""
"Important","2003","East Germany","Female","","","",""
"Less important","2003","West Germany","Male","","","",""
"Less important","2003","West Germany","Female","","","",""
"Less important","2003","East Germany","Male","","","",""
"Less important","2003","East Germany","Female","","","",""
"Quite unimportant","2003","West Germany","Male","","","",""
"Quite unimportant","2003","West Germany","Female","","","",""
"Quite unimportant","2003","East Germany","Male","","","",""
"Quite unimportant","2003","East Germany","Female","","","",""
"Very important","2004","West Germany","Male","1417","0.177298599559861","0.168845646779456","0.185751552340265"
"Very important","2004","West Germany","Female","1444","0.164943834586837","0.157041500714093","0.17284616845958"
"Very important","2004","East Germany","Male","469","0.192805124668528","0.177306822384817","0.208303426952238"
"Very important","2004","East Germany","Female","488","0.165398044508194","0.151432805543004","0.179363283473384"
"Important","2004","West Germany","Male","4165","0.530316626350739","0.519270630212181","0.541362622489297"
"Important","2004","West Germany","Female","4244","0.490280504146357","0.47963619640108","0.500924811891633"
"Important","2004","East Germany","Male","1410","0.557139261065807","0.537625044751508","0.576653477380106"
"Important","2004","East Germany","Female","1557","0.558323422236115","0.539657966615595","0.576988877856635"
"Less important","2004","West Germany","Male","1963","0.250141074774323","0.240555526464189","0.259726623084457"
"Less important","2004","West Germany","Female","2393","0.287282165194742","0.277647366752056","0.296916963637427"
"Less important","2004","East Germany","Male","560","0.2254162780727","0.209000462546615","0.241832093598784"
"Less important","2004","East Germany","Female","582","0.230283946227347","0.214459060192271","0.246108832262424"
"Quite unimportant","2004","West Germany","Male","297","0.0422436993150773","0.0377918223616808","0.0466955762684737"
"Quite unimportant","2004","West Germany","Female","392","0.0574934960720646","0.0525369285736635","0.0624500635704656"
