"plh0106","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","16-34 y.","(0) in school","46","0.419498923715937","0.326858233486634","0.512139613945241"
"Very important","1990","16-34 y.","(1a) inadequately completed","6","","",""
"Very important","1990","16-34 y.","(1b) general elementary school","80","0.255361510126705","0.206582906614897","0.304140113638514"
"Very important","1990","16-34 y.","(1c) basic vocational qualification","166","0.231260192261184","0.200267920097287","0.262252464425081"
"Very important","1990","16-34 y.","(2b) intermediate general qualification","75","0.363901701844908","0.298829934276282","0.428973469413534"
"Very important","1990","16-34 y.","(2a) intermediate vocational","149","0.255926261525941","0.22025819373558","0.291594329316301"
"Very important","1990","16-34 y.","(2c_gen) general maturity certificate","95","0.443849758747854","0.379217516712222","0.508482000783486"
"Very important","1990","16-34 y.","(2c_voc) vocational maturity certificate","62","0.396376606327383","0.323905297363782","0.468847915290984"
"Very important","1990","16-34 y.","(3a) lower tertiary education","15","","",""
"Very important","1990","16-34 y.","(3b) higher tertiary education","44","0.374414229408908","0.286719243264955","0.462109215552862"
"Very important","1990","35-65 y.","(0) in school","","","",""
"Very important","1990","35-65 y.","(1a) inadequately completed","2","","",""
"Very important","1990","35-65 y.","(1b) general elementary school","72","0.115206735270785","0.0913151002278523","0.139098370313718"
"Very important","1990","35-65 y.","(1c) basic vocational qualification","221","0.139904501947523","0.123095356950366","0.156713646944679"
"Very important","1990","35-65 y.","(2b) intermediate general qualification","6","","",""
"Very important","1990","35-65 y.","(2a) intermediate vocational","77","0.143443487662484","0.113373637209792","0.173513338115177"
"Very important","1990","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Very important","1990","35-65 y.","(2c_voc) vocational maturity certificate","21","","",""
"Very important","1990","35-65 y.","(3a) lower tertiary education","28","","",""
"Very important","1990","35-65 y.","(3b) higher tertiary education","64","0.240924539807112","0.190196303608822","0.291652776005403"
"Very important","1990","66 and older","(0) in school","","","",""
"Very important","1990","66 and older","(1a) inadequately completed","","","",""
"Very important","1990","66 and older","(1b) general elementary school","12","","",""
"Very important","1990","66 and older","(1c) basic vocational qualification","14","","",""
"Very important","1990","66 and older","(2b) intermediate general qualification","3","","",""
"Very important","1990","66 and older","(2a) intermediate vocational","12","","",""
"Very important","1990","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very important","1990","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Very important","1990","66 and older","(3a) lower tertiary education","8","","",""
"Very important","1990","66 and older","(3b) higher tertiary education","6","","",""
"Important","1990","16-34 y.","(0) in school","53","0.483707275264965","0.389891870978856","0.577522679551074"
"Important","1990","16-34 y.","(1a) inadequately completed","22","","",""
"Important","1990","16-34 y.","(1b) general elementary school","180","0.592257330774971","0.537287144759364","0.647227516790578"
"Important","1990","16-34 y.","(1c) basic vocational qualification","427","0.60671564157945","0.570810286704851","0.642620996454049"
"Important","1990","16-34 y.","(2b) intermediate general qualification","101","0.488506097220558","0.420898785316312","0.556113409124805"
"Important","1990","16-34 y.","(2a) intermediate vocational","332","0.568116272163398","0.527629215667897","0.608603328658898"
"Important","1990","16-34 y.","(2c_gen) general maturity certificate","114","0.486681838914588","0.421661227729541","0.551702450099634"
"Important","1990","16-34 y.","(2c_voc) vocational maturity certificate","88","0.491558544220944","0.417489427085043","0.565627661356844"
"Important","1990","16-34 y.","(3a) lower tertiary education","38","0.637299791187039","0.519511018961685","0.755088563412393"
"Important","1990","16-34 y.","(3b) higher tertiary education","62","0.555321753006194","0.465278651529601","0.645364854482787"
