"plh0106","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","in school","","","",""
"Very important","1990","lower secondary degree","inadequately","","","",""
"Very important","1990","lower secondary degree","general elemantary","158","0.115155244522179","0.0979024036742333","0.132408085370125"
"Very important","1990","lower secondary degree","middle vocational","368","0.13993540865967","0.126355393074399","0.15351542424494"
"Very important","1990","lower secondary degree","vocational + Abi","","","",""
"Very important","1990","lower secondary degree","higher vocational","29","","",""
"Very important","1990","lower secondary degree","higher education","","","",""
"Very important","1990","secondary school degree","in school","","","",""
"Very important","1990","secondary school degree","inadequately","","","",""
"Very important","1990","secondary school degree","general elemantary","84","0.275178032501838","0.224471663428386","0.32588440157529"
"Very important","1990","secondary school degree","middle vocational","215","0.182503995254693","0.159262214150888","0.205745776358497"
"Very important","1990","secondary school degree","vocational + Abi","","","",""
"Very important","1990","secondary school degree","higher vocational","23","","",""
"Very important","1990","secondary school degree","higher education","17","","",""
"Very important","1990","college entrance qualification","in school","","","",""
"Very important","1990","college entrance qualification","inadequately","","","",""
"Very important","1990","college entrance qualification","general elemantary","","","",""
"Very important","1990","college entrance qualification","middle vocational","101","0.4322514707238","0.370720372548407","0.493782568899193"
"Very important","1990","college entrance qualification","vocational + Abi","54","0.296222101243523","0.233412416537563","0.359031785949482"
"Very important","1990","college entrance qualification","higher vocational","30","0.283128950294398","0.199693283678152","0.366564616910644"
"Very important","1990","college entrance qualification","higher education","144","0.245905617512675","0.21086020534978","0.28095102967557"
"Very important","1990","Other degree","in school","","","",""
"Very important","1990","Other degree","inadequately","6","","",""
"Very important","1990","Other degree","general elemantary","","","",""
"Very important","1990","Other degree","middle vocational","5","","",""
"Very important","1990","Other degree","vocational + Abi","","","",""
"Very important","1990","Other degree","higher vocational","","","",""
"Very important","1990","Other degree","higher education","2","","",""
"Very important","1990","no degree/no degree yet","in school","46","0.419498923715937","0.326858233486634","0.512139613945241"
"Very important","1990","no degree/no degree yet","inadequately","8","","",""
"Very important","1990","no degree/no degree yet","general elemantary","","","",""
"Very important","1990","no degree/no degree yet","middle vocational","","","",""
"Very important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1990","no degree/no degree yet","higher vocational","","","",""
"Very important","1990","no degree/no degree yet","higher education","","","",""
"Important","1990","lower secondary degree","in school","","","",""
"Important","1990","lower secondary degree","inadequately","","","",""
"Important","1990","lower secondary degree","general elemantary","648","0.474823906654412","0.447833838751238","0.501813974557585"
"Important","1990","lower secondary degree","middle vocational","1354","0.534918811048967","0.51539434137356","0.554443280724375"
"Important","1990","lower secondary degree","vocational + Abi","","","",""
"Important","1990","lower secondary degree","higher vocational","116","0.530544435703391","0.463989641793803","0.597099229612978"
"Important","1990","lower secondary degree","higher education","7","","",""
"Important","1990","secondary school degree","in school","","","",""
"Important","1990","secondary school degree","inadequately","","","",""
"Important","1990","secondary school degree","general elemantary","145","0.476450469428994","0.419744637566164","0.533156301291824"
"Important","1990","secondary school degree","middle vocational","585","0.533445395322693","0.503427058630233","0.563463732015152"
"Important","1990","secondary school degree","vocational + Abi","","","",""
"Important","1990","secondary school degree","higher vocational","102","0.627443305596736","0.553447074886777","0.701439536306694"
"Important","1990","secondary school degree","higher education","26","","",""
"Important","1990","college entrance qualification","in school","","","",""
"Important","1990","college entrance qualification","inadequately","","","",""
"Important","1990","college entrance qualification","general elemantary","","","",""
"Important","1990","college entrance qualification","middle vocational","124","0.48459628033514","0.422521923296217","0.546670637374063"
